captador;fecha_lectura;tipo_polinico;granos_de_polen_x_metro_cubico
GETA;2024/05/22 00:00:00.000;Quercus;36
GETA;2024/05/22 00:00:00.000;Rumex (Acederas);12
GETA;2024/05/22 00:00:00.000;Sauces;0
GETA;2024/05/22 00:00:00.000;Urticaceae (Ortigas);2
GETA;2024/05/23 00:00:00.000;Abedul;1
GETA;2024/05/23 00:00:00.000;Aligustre;0
GETA;2024/05/23 00:00:00.000;Aliso;0
GETA;2024/05/23 00:00:00.000;Arce;0
GETA;2024/05/23 00:00:00.000;Artemisia;0
GETA;2024/05/23 00:00:00.000;Castaño;0
GETA;2024/05/23 00:00:00.000;Compuestas;8
GETA;2024/05/23 00:00:00.000;Corylus;0
GETA;2024/05/23 00:00:00.000;Cupresáceas/Taxáceas;3
GETA;2024/05/23 00:00:00.000;Ericaceae;0
GETA;2024/05/23 00:00:00.000;Eucalipto;0
GETA;2024/05/23 00:00:00.000;Fresno;0
GETA;2024/05/23 00:00:00.000;Gramíneas;89
GETA;2024/05/23 00:00:00.000;Moreras;1
GETA;2024/05/23 00:00:00.000;Olivo;87
GETA;2024/05/23 00:00:00.000;Olmos;0
GETA;2024/05/23 00:00:00.000;Otros;28
GETA;2024/05/23 00:00:00.000;Pinos;52
GETA;2024/05/23 00:00:00.000;Plantago;53
GETA;2024/05/23 00:00:00.000;Plátano de paseo;1
GETA;2024/05/23 00:00:00.000;PNI (Polen no identificado);3
GETA;2024/05/23 00:00:00.000;Populus;0
GETA;2024/05/23 00:00:00.000;Quenopodiáceas/Amarantáceas;1
GETA;2024/05/23 00:00:00.000;Quercus;104
GETA;2024/05/23 00:00:00.000;Rumex (Acederas);8
GETA;2024/05/23 00:00:00.000;Sauces;0
GETA;2024/05/23 00:00:00.000;Urticaceae (Ortigas);0
GETA;2024/05/24 00:00:00.000;Abedul;0
GETA;2024/05/24 00:00:00.000;Aligustre;0
GETA;2024/05/24 00:00:00.000;Aliso;0
GETA;2024/05/24 00:00:00.000;Arce;0
GETA;2024/05/24 00:00:00.000;Artemisia;0
GETA;2024/05/24 00:00:00.000;Castaño;0
GETA;2024/05/24 00:00:00.000;Compuestas;6
GETA;2024/05/24 00:00:00.000;Corylus;0
GETA;2024/05/24 00:00:00.000;Cupresáceas/Taxáceas;9
GETA;2024/05/24 00:00:00.000;Ericaceae;6
GETA;2024/05/24 00:00:00.000;Eucalipto;0
GETA;2024/05/24 00:00:00.000;Fresno;0
GETA;2024/05/24 00:00:00.000;Gramíneas;127
GETA;2024/05/24 00:00:00.000;Moreras;1
GETA;2024/05/24 00:00:00.000;Olivo;240
GETA;2024/05/24 00:00:00.000;Olmos;0
GETA;2024/05/24 00:00:00.000;Otros;29
GETA;2024/05/24 00:00:00.000;Pinos;41
GETA;2024/05/24 00:00:00.000;Plantago;83
GETA;2024/05/24 00:00:00.000;Plátano de paseo;1
GETA;2024/05/24 00:00:00.000;PNI (Polen no identificado);8
GETA;2024/05/24 00:00:00.000;Populus;0
GETA;2024/05/24 00:00:00.000;Quenopodiáceas/Amarantáceas;4
GETA;2024/05/24 00:00:00.000;Quercus;233
GETA;2024/05/24 00:00:00.000;Rumex (Acederas);11
GETA;2024/05/24 00:00:00.000;Sauces;1
GETA;2024/05/24 00:00:00.000;Urticaceae (Ortigas);1
GETA;2024/05/25 00:00:00.000;Abedul;0
GETA;2024/05/25 00:00:00.000;Aligustre;0
GETA;2024/05/25 00:00:00.000;Aliso;0
GETA;2024/05/25 00:00:00.000;Arce;0
GETA;2024/05/25 00:00:00.000;Artemisia;0
GETA;2024/05/25 00:00:00.000;Castaño;0
GETA;2024/05/25 00:00:00.000;Compuestas;17
GETA;2024/05/25 00:00:00.000;Corylus;0
GETA;2024/05/25 00:00:00.000;Cupresáceas/Taxáceas;1
GETA;2024/05/25 00:00:00.000;Ericaceae;8
GETA;2024/05/25 00:00:00.000;Eucalipto;0
GETA;2024/05/25 00:00:00.000;Fresno;0
GETA;2024/05/25 00:00:00.000;Gramíneas;287
GETA;2024/05/25 00:00:00.000;Moreras;0
GETA;2024/05/25 00:00:00.000;Olivo;294
GETA;2024/05/25 00:00:00.000;Olmos;0
GETA;2024/05/25 00:00:00.000;Otros;30
GETA;2024/05/25 00:00:00.000;Pinos;37
GETA;2024/05/25 00:00:00.000;Plantago;109
GETA;2024/05/25 00:00:00.000;Plátano de paseo;3
GETA;2024/05/25 00:00:00.000;PNI (Polen no identificado);5
GETA;2024/05/25 00:00:00.000;Populus;0
GETA;2024/05/25 00:00:00.000;Quenopodiáceas/Amarantáceas;4
GETA;2024/05/25 00:00:00.000;Quercus;175
GETA;2024/05/25 00:00:00.000;Rumex (Acederas);17
GETA;2024/05/25 00:00:00.000;Sauces;0
GETA;2024/05/25 00:00:00.000;Urticaceae (Ortigas);3
GETA;2024/05/26 00:00:00.000;Abedul;0
GETA;2024/05/26 00:00:00.000;Aligustre;0
GETA;2024/05/26 00:00:00.000;Aliso;0
GETA;2024/05/26 00:00:00.000;Arce;0
GETA;2024/05/26 00:00:00.000;Artemisia;0
GETA;2024/05/26 00:00:00.000;Castaño;1
GETA;2024/05/26 00:00:00.000;Compuestas;27
GETA;2024/05/26 00:00:00.000;Corylus;0
GETA;2024/05/26 00:00:00.000;Cupresáceas/Taxáceas;1
GETA;2024/05/26 00:00:00.000;Ericaceae;0
GETA;2024/05/26 00:00:00.000;Eucalipto;0
GETA;2024/05/26 00:00:00.000;Fresno;0
GETA;2024/05/26 00:00:00.000;Gramíneas;219
GETA;2024/05/26 00:00:00.000;Moreras;0
GETA;2024/05/26 00:00:00.000;Olivo;141
GETA;2024/05/26 00:00:00.000;Olmos;0
GETA;2024/05/26 00:00:00.000;Otros;26
GETA;2024/05/26 00:00:00.000;Pinos;66
GETA;2024/05/26 00:00:00.000;Plantago;172
GETA;2024/05/26 00:00:00.000;Plátano de paseo;6
GETA;2024/05/26 00:00:00.000;PNI (Polen no identificado);16
GETA;2024/05/26 00:00:00.000;Populus;0
GETA;2024/05/26 00:00:00.000;Quenopodiáceas/Amarantáceas;4
GETA;2024/05/26 00:00:00.000;Quercus;241
GETA;2024/05/26 00:00:00.000;Rumex (Acederas);50
GETA;2024/05/26 00:00:00.000;Sauces;0
GETA;2024/05/26 00:00:00.000;Urticaceae (Ortigas);6
GETA;2024/05/27 00:00:00.000;Abedul;0
GETA;2024/05/27 00:00:00.000;Aligustre;0
GETA;2024/05/27 00:00:00.000;Aliso;0
GETA;2024/05/27 00:00:00.000;Arce;0
GETA;2024/05/27 00:00:00.000;Artemisia;0
GETA;2024/05/27 00:00:00.000;Castaño;0
GETA;2024/05/27 00:00:00.000;Compuestas;14
GETA;2024/05/27 00:00:00.000;Corylus;0
GETA;2024/05/27 00:00:00.000;Cupresáceas/Taxáceas;2
GETA;2024/05/27 00:00:00.000;Ericaceae;6
GETA;2024/05/27 00:00:00.000;Eucalipto;0
GETA;2024/05/27 00:00:00.000;Fresno;0
GETA;2024/05/27 00:00:00.000;Gramíneas;173
GETA;2024/05/27 00:00:00.000;Moreras;0
GETA;2024/05/27 00:00:00.000;Olivo;68
GETA;2024/05/27 00:00:00.000;Olmos;0
GETA;2024/05/27 00:00:00.000;Otros;11
GETA;2024/05/27 00:00:00.000;Pinos;150
GETA;2024/05/27 00:00:00.000;Plantago;118
GETA;2024/05/27 00:00:00.000;Plátano de paseo;0
GETA;2024/05/27 00:00:00.000;PNI (Polen no identificado);9
GETA;2024/05/27 00:00:00.000;Populus;0
GETA;2024/05/27 00:00:00.000;Quenopodiáceas/Amarantáceas;0
GETA;2024/05/27 00:00:00.000;Quercus;194
GETA;2024/05/27 00:00:00.000;Rumex (Acederas);35
GETA;2024/05/27 00:00:00.000;Sauces;0
GETA;2024/05/27 00:00:00.000;Urticaceae (Ortigas);3
GETA;2024/05/28 00:00:00.000;Abedul;0
GETA;2024/05/28 00:00:00.000;Aligustre;1
GETA;2024/05/28 00:00:00.000;Aliso;0
GETA;2024/05/28 00:00:00.000;Arce;0
GETA;2024/05/28 00:00:00.000;Artemisia;0
GETA;2024/05/28 00:00:00.000;Castaño;0
GETA;2024/05/28 00:00:00.000;Compuestas;6
GETA;2024/05/28 00:00:00.000;Corylus;0
GETA;2024/05/28 00:00:00.000;Cupresáceas/Taxáceas;2
GETA;2024/05/28 00:00:00.000;Ericaceae;4
GETA;2024/05/28 00:00:00.000;Eucalipto;0
GETA;2024/05/28 00:00:00.000;Fresno;0
GETA;2024/05/28 00:00:00.000;Gramíneas;92
GETA;2024/05/28 00:00:00.000;Moreras;0
GETA;2024/05/28 00:00:00.000;Olivo;651
GETA;2024/05/28 00:00:00.000;Olmos;0
GETA;2024/05/28 00:00:00.000;Otros;28
GETA;2024/05/28 00:00:00.000;Pinos;41
GETA;2024/05/28 00:00:00.000;Plantago;49
GETA;2024/05/28 00:00:00.000;Plátano de paseo;4
GETA;2024/05/28 00:00:00.000;PNI (Polen no identificado);10
GETA;2024/05/28 00:00:00.000;Populus;0
GETA;2024/05/28 00:00:00.000;Quenopodiáceas/Amarantáceas;6
GETA;2024/05/28 00:00:00.000;Quercus;133
GETA;2024/05/28 00:00:00.000;Rumex (Acederas);9
GETA;2024/05/28 00:00:00.000;Sauces;0
GETA;2024/05/28 00:00:00.000;Urticaceae (Ortigas);8
GETA;2024/05/29 00:00:00.000;Abedul;0
GETA;2024/05/29 00:00:00.000;Aligustre;0
GETA;2024/05/29 00:00:00.000;Aliso;0
GETA;2024/05/29 00:00:00.000;Arce;0
GETA;2024/05/29 00:00:00.000;Artemisia;0
GETA;2024/05/29 00:00:00.000;Castaño;0
GETA;2024/05/29 00:00:00.000;Compuestas;8
GETA;2024/05/29 00:00:00.000;Corylus;0
GETA;2024/05/29 00:00:00.000;Cupresáceas/Taxáceas;4
GETA;2024/05/29 00:00:00.000;Ericaceae;2
GETA;2024/05/29 00:00:00.000;Eucalipto;0
GETA;2024/05/29 00:00:00.000;Fresno;0
GETA;2024/05/29 00:00:00.000;Gramíneas;102
GETA;2024/05/29 00:00:00.000;Moreras;0
GETA;2024/05/29 00:00:00.000;Olivo;145
GETA;2024/05/29 00:00:00.000;Olmos;0
GETA;2024/05/29 00:00:00.000;Otros;17
GETA;2024/05/29 00:00:00.000;Pinos;124
GETA;2024/05/29 00:00:00.000;Plantago;51
GETA;2024/05/29 00:00:00.000;Plátano de paseo;0
GETA;2024/05/29 00:00:00.000;PNI (Polen no identificado);4
GETA;2024/05/29 00:00:00.000;Populus;0
GETA;2024/05/29 00:00:00.000;Quenopodiáceas/Amarantáceas;8
GETA;2024/05/29 00:00:00.000;Quercus;211
GETA;2024/05/29 00:00:00.000;Rumex (Acederas);28
GETA;2024/05/29 00:00:00.000;Sauces;1
GETA;2024/05/29 00:00:00.000;Urticaceae (Ortigas);5
GETA;2024/05/30 00:00:00.000;Abedul;0
GETA;2024/05/30 00:00:00.000;Aligustre;1
GETA;2024/05/30 00:00:00.000;Aliso;0
GETA;2024/05/30 00:00:00.000;Arce;0
GETA;2024/05/30 00:00:00.000;Artemisia;0
GETA;2024/05/30 00:00:00.000;Castaño;0
GETA;2024/05/30 00:00:00.000;Compuestas;4
GETA;2024/05/30 00:00:00.000;Corylus;0
GETA;2024/05/30 00:00:00.000;Cupresáceas/Taxáceas;6
GETA;2024/05/30 00:00:00.000;Ericaceae;10
GETA;2024/05/30 00:00:00.000;Eucalipto;0
GETA;2024/05/30 00:00:00.000;Fresno;0
GETA;2024/05/30 00:00:00.000;Gramíneas;110
GETA;2024/05/30 00:00:00.000;Moreras;0
GETA;2024/05/30 00:00:00.000;Olivo;87
GETA;2024/05/30 00:00:00.000;Olmos;0
GETA;2024/05/30 00:00:00.000;Otros;17
GETA;2024/05/30 00:00:00.000;Pinos;222
GETA;2024/05/30 00:00:00.000;Plantago;44
GETA;2024/05/30 00:00:00.000;Plátano de paseo;0
GETA;2024/05/30 00:00:00.000;PNI (Polen no identificado);11
GETA;2024/05/30 00:00:00.000;Populus;0
GETA;2024/05/30 00:00:00.000;Quenopodiáceas/Amarantáceas;1
GETA;2024/05/30 00:00:00.000;Quercus;272
GETA;2024/05/30 00:00:00.000;Rumex (Acederas);15
GETA;2024/05/30 00:00:00.000;Sauces;0
GETA;2024/05/30 00:00:00.000;Urticaceae (Ortigas);8
GETA;2024/05/31 00:00:00.000;Abedul;1
GETA;2024/05/31 00:00:00.000;Aligustre;0
GETA;2024/05/31 00:00:00.000;Aliso;0
GETA;2024/05/31 00:00:00.000;Arce;0
GETA;2024/05/31 00:00:00.000;Artemisia;1
GETA;2024/05/31 00:00:00.000;Castaño;0
GETA;2024/05/31 00:00:00.000;Compuestas;12
GETA;2024/05/31 00:00:00.000;Corylus;0
GETA;2024/05/31 00:00:00.000;Cupresáceas/Taxáceas;9
GETA;2024/05/31 00:00:00.000;Ericaceae;23
GETA;2024/05/31 00:00:00.000;Eucalipto;0
GETA;2024/05/31 00:00:00.000;Fresno;0
GETA;2024/05/31 00:00:00.000;Gramíneas;58
GETA;2024/05/31 00:00:00.000;Moreras;0
GETA;2024/05/31 00:00:00.000;Olivo;32
GETA;2024/05/31 00:00:00.000;Olmos;0
GETA;2024/05/31 00:00:00.000;Otros;14
GETA;2024/05/31 00:00:00.000;Pinos;271
GETA;2024/05/31 00:00:00.000;Plantago;40
GETA;2024/05/31 00:00:00.000;Plátano de paseo;4
GETA;2024/05/31 00:00:00.000;PNI (Polen no identificado);1
GETA;2024/05/31 00:00:00.000;Populus;0
GETA;2024/05/31 00:00:00.000;Quenopodiáceas/Amarantáceas;1
GETA;2024/05/31 00:00:00.000;Quercus;179
GETA;2024/05/31 00:00:00.000;Rumex (Acederas);3
GETA;2024/05/31 00:00:00.000;Sauces;0
GETA;2024/05/31 00:00:00.000;Urticaceae (Ortigas);5
ROZA;2024/05/01 00:00:00.000;Abedul;
ROZA;2024/05/01 00:00:00.000;Aligustre;
ROZA;2024/05/01 00:00:00.000;Aliso;
ROZA;2024/05/01 00:00:00.000;Arce;
ROZA;2024/05/01 00:00:00.000;Artemisia;
ROZA;2024/05/01 00:00:00.000;Castaño;
ROZA;2024/05/01 00:00:00.000;Compuestas;
ROZA;2024/05/01 00:00:00.000;Corylus;
ROZA;2024/05/01 00:00:00.000;Cupresáceas/Taxáceas;
ROZA;2024/05/01 00:00:00.000;Ericaceae;
ROZA;2024/05/01 00:00:00.000;Eucalipto;
ROZA;2024/05/01 00:00:00.000;Fresno;
ROZA;2024/05/01 00:00:00.000;Gramíneas;
ROZA;2024/05/01 00:00:00.000;Moreras;
ROZA;2024/05/01 00:00:00.000;Olivo;
ROZA;2024/05/01 00:00:00.000;Olmos;
ROZA;2024/05/01 00:00:00.000;Otros;
ROZA;2024/05/01 00:00:00.000;Pinos;
ROZA;2024/05/01 00:00:00.000;Plantago;
ROZA;2024/05/01 00:00:00.000;Plátano de paseo;
ROZA;2024/05/01 00:00:00.000;PNI (Polen no identificado);
ROZA;2024/05/01 00:00:00.000;Populus;
ROZA;2024/05/01 00:00:00.000;Quenopodiáceas/Amarantáceas;
ROZA;2024/05/01 00:00:00.000;Quercus;
ROZA;2024/05/01 00:00:00.000;Rumex (Acederas);
ROZA;2024/05/01 00:00:00.000;Sauces;
ROZA;2024/05/01 00:00:00.000;Urticaceae (Ortigas);
ROZA;2024/05/02 00:00:00.000;Abedul;
ROZA;2024/05/02 00:00:00.000;Aligustre;
ROZA;2024/05/02 00:00:00.000;Aliso;
ROZA;2024/05/02 00:00:00.000;Arce;
ROZA;2024/05/02 00:00:00.000;Artemisia;
ROZA;2024/05/02 00:00:00.000;Castaño;
ROZA;2024/05/02 00:00:00.000;Compuestas;
ROZA;2024/05/02 00:00:00.000;Corylus;
ROZA;2024/05/02 00:00:00.000;Cupresáceas/Taxáceas;
ROZA;2024/05/02 00:00:00.000;Ericaceae;
ROZA;2024/05/02 00:00:00.000;Eucalipto;
ROZA;2024/05/02 00:00:00.000;Fresno;
ROZA;2024/05/02 00:00:00.000;Gramíneas;
ROZA;2024/05/02 00:00:00.000;Moreras;
ROZA;2024/05/02 00:00:00.000;Olivo;
ROZA;2024/05/02 00:00:00.000;Olmos;
ROZA;2024/05/02 00:00:00.000;Otros;
ROZA;2024/05/02 00:00:00.000;Pinos;
ROZA;2024/05/02 00:00:00.000;Plantago;
ROZA;2024/05/02 00:00:00.000;Plátano de paseo;
ROZA;2024/05/02 00:00:00.000;PNI (Polen no identificado);
ROZA;2024/05/02 00:00:00.000;Populus;
ROZA;2024/05/02 00:00:00.000;Quenopodiáceas/Amarantáceas;
ROZA;2024/05/02 00:00:00.000;Quercus;
ROZA;2024/05/02 00:00:00.000;Rumex (Acederas);
ROZA;2024/05/02 00:00:00.000;Sauces;
ROZA;2024/05/02 00:00:00.000;Urticaceae (Ortigas);
ROZA;2024/05/03 00:00:00.000;Abedul;
ROZA;2024/05/03 00:00:00.000;Aligustre;
ROZA;2024/05/03 00:00:00.000;Aliso;
ROZA;2024/05/03 00:00:00.000;Arce;
ROZA;2024/05/03 00:00:00.000;Artemisia;
ROZA;2024/05/03 00:00:00.000;Castaño;
ROZA;2024/05/03 00:00:00.000;Compuestas;
ROZA;2024/05/03 00:00:00.000;Corylus;
ROZA;2024/05/03 00:00:00.000;Cupresáceas/Taxáceas;
ROZA;2024/05/03 00:00:00.000;Ericaceae;
ROZA;2024/05/03 00:00:00.000;Eucalipto;
ROZA;2024/05/03 00:00:00.000;Fresno;
ROZA;2024/05/03 00:00:00.000;Gramíneas;
ROZA;2024/05/03 00:00:00.000;Moreras;
ROZA;2024/05/03 00:00:00.000;Olivo;
ROZA;2024/05/03 00:00:00.000;Olmos;
ROZA;2024/05/03 00:00:00.000;Otros;
ROZA;2024/05/03 00:00:00.000;Pinos;
ROZA;2024/05/03 00:00:00.000;Plantago;
ROZA;2024/05/03 00:00:00.000;Plátano de paseo;
ROZA;2024/05/03 00:00:00.000;PNI (Polen no identificado);
ROZA;2024/05/03 00:00:00.000;Populus;
ROZA;2024/05/03 00:00:00.000;Quenopodiáceas/Amarantáceas;
ROZA;2024/05/03 00:00:00.000;Quercus;
ROZA;2024/05/03 00:00:00.000;Rumex (Acederas);
ROZA;2024/05/03 00:00:00.000;Sauces;
ROZA;2024/05/03 00:00:00.000;Urticaceae (Ortigas);
ROZA;2024/05/04 00:00:00.000;Abedul;
ROZA;2024/05/04 00:00:00.000;Aligustre;
ROZA;2024/05/04 00:00:00.000;Aliso;
ROZA;2024/05/04 00:00:00.000;Arce;
ROZA;2024/05/04 00:00:00.000;Artemisia;
ROZA;2024/05/04 00:00:00.000;Castaño;
ROZA;2024/05/04 00:00:00.000;Compuestas;
ROZA;2024/05/04 00:00:00.000;Corylus;
ROZA;2024/05/04 00:00:00.000;Cupresáceas/Taxáceas;
ROZA;2024/05/04 00:00:00.000;Ericaceae;
ROZA;2024/05/04 00:00:00.000;Eucalipto;
ROZA;2024/05/04 00:00:00.000;Fresno;
ROZA;2024/05/04 00:00:00.000;Gramíneas;
ROZA;2024/05/04 00:00:00.000;Moreras;
ROZA;2024/05/04 00:00:00.000;Olivo;
ROZA;2024/05/04 00:00:00.000;Olmos;
ROZA;2024/05/04 00:00:00.000;Otros;
ROZA;2024/05/04 00:00:00.000;Pinos;
ROZA;2024/05/04 00:00:00.000;Plantago;
ROZA;2024/05/04 00:00:00.000;Plátano de paseo;
ROZA;2024/05/04 00:00:00.000;PNI (Polen no identificado);
ROZA;2024/05/04 00:00:00.000;Populus;
ROZA;2024/05/04 00:00:00.000;Quenopodiáceas/Amarantáceas;
ROZA;2024/05/04 00:00:00.000;Quercus;
ROZA;2024/05/04 00:00:00.000;Rumex (Acederas);
ROZA;2024/05/04 00:00:00.000;Sauces;
ROZA;2024/05/04 00:00:00.000;Urticaceae (Ortigas);
ROZA;2024/05/05 00:00:00.000;Abedul;
ROZA;2024/05/05 00:00:00.000;Aligustre;
ROZA;2024/05/05 00:00:00.000;Aliso;
ROZA;2024/05/05 00:00:00.000;Arce;
ROZA;2024/05/05 00:00:00.000;Artemisia;
ROZA;2024/05/05 00:00:00.000;Castaño;
ROZA;2024/05/05 00:00:00.000;Compuestas;
ROZA;2024/05/05 00:00:00.000;Corylus;
ROZA;2024/05/05 00:00:00.000;Cupresáceas/Taxáceas;
ROZA;2024/05/05 00:00:00.000;Ericaceae;
ROZA;2024/05/05 00:00:00.000;Eucalipto;
ROZA;2024/05/05 00:00:00.000;Fresno;
ROZA;2024/05/05 00:00:00.000;Gramíneas;
ROZA;2024/05/05 00:00:00.000;Moreras;
ROZA;2024/05/05 00:00:00.000;Olivo;
ROZA;2024/05/05 00:00:00.000;Olmos;
ROZA;2024/05/05 00:00:00.000;Otros;
ROZA;2024/05/05 00:00:00.000;Pinos;
ROZA;2024/05/05 00:00:00.000;Plantago;
ROZA;2024/05/05 00:00:00.000;Plátano de paseo;
ROZA;2024/05/05 00:00:00.000;PNI (Polen no identificado);
ROZA;2024/05/05 00:00:00.000;Populus;
ROZA;2024/05/05 00:00:00.000;Quenopodiáceas/Amarantáceas;
ROZA;2024/05/05 00:00:00.000;Quercus;
ROZA;2024/05/05 00:00:00.000;Rumex (Acederas);
ROZA;2024/05/05 00:00:00.000;Sauces;
ROZA;2024/05/05 00:00:00.000;Urticaceae (Ortigas);
ROZA;2024/05/06 00:00:00.000;Abedul;
ROZA;2024/05/06 00:00:00.000;Aligustre;
ROZA;2024/05/06 00:00:00.000;Aliso;
ROZA;2024/05/06 00:00:00.000;Arce;
ROZA;2024/05/06 00:00:00.000;Artemisia;
ROZA;2024/05/06 00:00:00.000;Castaño;
ROZA;2024/05/06 00:00:00.000;Compuestas;
ROZA;2024/05/06 00:00:00.000;Corylus;
ROZA;2024/05/06 00:00:00.000;Cupresáceas/Taxáceas;
ROZA;2024/05/06 00:00:00.000;Ericaceae;
ROZA;2024/05/06 00:00:00.000;Eucalipto;
ROZA;2024/05/06 00:00:00.000;Fresno;
ROZA;2024/05/06 00:00:00.000;Gramíneas;
ROZA;2024/05/06 00:00:00.000;Moreras;
ROZA;2024/05/06 00:00:00.000;Olivo;
ROZA;2024/05/06 00:00:00.000;Olmos;
ROZA;2024/05/06 00:00:00.000;Otros;
ROZA;2024/05/06 00:00:00.000;Pinos;
ROZA;2024/05/06 00:00:00.000;Plantago;
ROZA;2024/05/06 00:00:00.000;Plátano de paseo;
ROZA;2024/05/06 00:00:00.000;PNI (Polen no identificado);
ROZA;2024/05/06 00:00:00.000;Populus;
ROZA;2024/05/06 00:00:00.000;Quenopodiáceas/Amarantáceas;
ROZA;2024/05/06 00:00:00.000;Quercus;
ROZA;2024/05/06 00:00:00.000;Rumex (Acederas);
ROZA;2024/05/06 00:00:00.000;Sauces;
ROZA;2024/05/06 00:00:00.000;Urticaceae (Ortigas);
ROZA;2024/05/07 00:00:00.000;Abedul;
ROZA;2024/05/07 00:00:00.000;Aligustre;
ROZA;2024/05/07 00:00:00.000;Aliso;
ROZA;2024/05/07 00:00:00.000;Arce;
ROZA;2024/05/07 00:00:00.000;Artemisia;
ROZA;2024/05/07 00:00:00.000;Castaño;
ROZA;2024/05/07 00:00:00.000;Compuestas;
ROZA;2024/05/07 00:00:00.000;Corylus;
ROZA;2024/05/07 00:00:00.000;Cupresáceas/Taxáceas;
ROZA;2024/05/07 00:00:00.000;Ericaceae;
ROZA;2024/05/07 00:00:00.000;Eucalipto;
ROZA;2024/05/07 00:00:00.000;Fresno;
ROZA;2024/05/07 00:00:00.000;Gramíneas;
ROZA;2024/05/07 00:00:00.000;Moreras;
ROZA;2024/05/07 00:00:00.000;Olivo;
ROZA;2024/05/07 00:00:00.000;Olmos;
ROZA;2024/05/07 00:00:00.000;Otros;
ROZA;2024/05/07 00:00:00.000;Pinos;
ROZA;2024/05/07 00:00:00.000;Plantago;
ROZA;2024/05/07 00:00:00.000;Plátano de paseo;
ROZA;2024/05/07 00:00:00.000;PNI (Polen no identificado);
ROZA;2024/05/07 00:00:00.000;Populus;
ROZA;2024/05/07 00:00:00.000;Quenopodiáceas/Amarantáceas;
ROZA;2024/05/07 00:00:00.000;Quercus;
ROZA;2024/05/07 00:00:00.000;Rumex (Acederas);
ROZA;2024/05/07 00:00:00.000;Sauces;
ROZA;2024/05/07 00:00:00.000;Urticaceae (Ortigas);
ROZA;2024/05/08 00:00:00.000;Abedul;
ROZA;2024/05/08 00:00:00.000;Aligustre;
ROZA;2024/05/08 00:00:00.000;Aliso;
ROZA;2024/05/08 00:00:00.000;Arce;
ROZA;2024/05/08 00:00:00.000;Artemisia;
ROZA;2024/05/08 00:00:00.000;Castaño;
ROZA;2024/05/08 00:00:00.000;Compuestas;
ROZA;2024/05/08 00:00:00.000;Corylus;
ROZA;2024/05/08 00:00:00.000;Cupresáceas/Taxáceas;
ROZA;2024/05/08 00:00:00.000;Ericaceae;
ROZA;2024/05/08 00:00:00.000;Eucalipto;
ROZA;2024/05/08 00:00:00.000;Fresno;
ROZA;2024/05/08 00:00:00.000;Gramíneas;
ROZA;2024/05/08 00:00:00.000;Moreras;
ROZA;2024/05/08 00:00:00.000;Olivo;
ROZA;2024/05/08 00:00:00.000;Olmos;
ROZA;2024/05/08 00:00:00.000;Otros;
ROZA;2024/05/08 00:00:00.000;Pinos;
ROZA;2024/05/08 00:00:00.000;Plantago;
ROZA;2024/05/08 00:00:00.000;Plátano de paseo;
ROZA;2024/05/08 00:00:00.000;PNI (Polen no identificado);
ROZA;2024/05/08 00:00:00.000;Populus;
ROZA;2024/05/08 00:00:00.000;Quenopodiáceas/Amarantáceas;
ROZA;2024/05/08 00:00:00.000;Quercus;
ROZA;2024/05/08 00:00:00.000;Rumex (Acederas);
ROZA;2024/05/08 00:00:00.000;Sauces;
ROZA;2024/05/08 00:00:00.000;Urticaceae (Ortigas);
ROZA;2024/05/09 00:00:00.000;Abedul;
ROZA;2024/05/09 00:00:00.000;Aligustre;
ROZA;2024/05/09 00:00:00.000;Aliso;
ROZA;2024/05/09 00:00:00.000;Arce;
ROZA;2024/05/09 00:00:00.000;Artemisia;
ROZA;2024/05/09 00:00:00.000;Castaño;
ROZA;2024/05/09 00:00:00.000;Compuestas;
ROZA;2024/05/09 00:00:00.000;Corylus;
ROZA;2024/05/09 00:00:00.000;Cupresáceas/Taxáceas;
ROZA;2024/05/09 00:00:00.000;Ericaceae;
ROZA;2024/05/09 00:00:00.000;Eucalipto;
ROZA;2024/05/09 00:00:00.000;Fresno;
ROZA;2024/05/09 00:00:00.000;Gramíneas;
ROZA;2024/05/09 00:00:00.000;Moreras;
ROZA;2024/05/09 00:00:00.000;Olivo;
ROZA;2024/05/09 00:00:00.000;Olmos;
ROZA;2024/05/09 00:00:00.000;Otros;
ROZA;2024/05/09 00:00:00.000;Pinos;
ROZA;2024/05/09 00:00:00.000;Plantago;
ROZA;2024/05/09 00:00:00.000;Plátano de paseo;
ROZA;2024/05/09 00:00:00.000;PNI (Polen no identificado);
ROZA;2024/05/09 00:00:00.000;Populus;
ROZA;2024/05/09 00:00:00.000;Quenopodiáceas/Amarantáceas;
ROZA;2024/05/09 00:00:00.000;Quercus;
ROZA;2024/05/09 00:00:00.000;Rumex (Acederas);
ROZA;2024/05/09 00:00:00.000;Sauces;
ROZA;2024/05/09 00:00:00.000;Urticaceae (Ortigas);
ROZA;2024/05/10 00:00:00.000;Abedul;
ROZA;2024/05/10 00:00:00.000;Aligustre;
ROZA;2024/05/10 00:00:00.000;Aliso;
ROZA;2024/05/10 00:00:00.000;Arce;
ROZA;2024/05/10 00:00:00.000;Artemisia;
ROZA;2024/05/10 00:00:00.000;Castaño;
ROZA;2024/05/10 00:00:00.000;Compuestas;
ROZA;2024/05/10 00:00:00.000;Corylus;
ROZA;2024/05/10 00:00:00.000;Cupresáceas/Taxáceas;
