fecha,granos_de_polen_x_metro_cubico,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²),Benceno (ug/m3),CO (mg/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Tolueno (ug/m3),isPrediction,precip_autumn_last_year,precip_winter_last_year,temp_mean_spring_summer_last,humidity_sum_spring_summer_last,co2_mean_april_may_last,o3_mean_april_may_last,no2_mean_april_may_last,drought_days_summer_last,growing_degree_days_last,polen_rolling_mean_3d,polen_rolling_mean_7d,polen_lag_1,polen_rolling_mean_3d_lag_1,polen_rolling_mean_7d_lag_1,polen_lag_2,polen_rolling_mean_3d_lag_2,polen_rolling_mean_7d_lag_2,polen_lag_3,polen_rolling_mean_3d_lag_3,polen_rolling_mean_7d_lag_3,polen_lag_7,polen_rolling_mean_3d_lag_7,polen_rolling_mean_7d_lag_7,polen_lag_14,polen_rolling_mean_3d_lag_14,polen_rolling_mean_7d_lag_14,polen_trend_3d,polen_accel,NO2 (ug/m3)_lag_1,NO2 (ug/m3)_lag_2,NO2 (ug/m3)_lag_3,NO2 (ug/m3)_lag_7,NO2 (ug/m3)_lag_14,O3 (ug/m3)_lag_1,O3 (ug/m3)_lag_2,O3 (ug/m3)_lag_3,O3 (ug/m3)_lag_7,O3 (ug/m3)_lag_14,PM10 (ug/m3)_lag_1,PM10 (ug/m3)_lag_2,PM10 (ug/m3)_lag_3,PM10 (ug/m3)_lag_7,PM10 (ug/m3)_lag_14,PM2.5 (ug/m3)_lag_1,PM2.5 (ug/m3)_lag_2,PM2.5 (ug/m3)_lag_3,PM2.5 (ug/m3)_lag_7,PM2.5 (ug/m3)_lag_14,CO (mg/m3)_lag_1,CO (mg/m3)_lag_2,CO (mg/m3)_lag_3,CO (mg/m3)_lag_7,CO (mg/m3)_lag_14,SO2 (ug/m3)_lag_1,SO2 (ug/m3)_lag_2,SO2 (ug/m3)_lag_3,SO2 (ug/m3)_lag_7,SO2 (ug/m3)_lag_14,Benceno (ug/m3)_lag_1,Benceno (ug/m3)_lag_2,Benceno (ug/m3)_lag_3,Benceno (ug/m3)_lag_7,Benceno (ug/m3)_lag_14,Tolueno (ug/m3)_lag_1,Tolueno (ug/m3)_lag_2,Tolueno (ug/m3)_lag_3,Tolueno (ug/m3)_lag_7,Tolueno (ug/m3)_lag_14,NO (ug/m3)_lag_1,NO (ug/m3)_lag_2,NO (ug/m3)_lag_3,NO (ug/m3)_lag_7,NO (ug/m3)_lag_14,NOx (ug/m3)_lag_1,NOx (ug/m3)_lag_2,NOx (ug/m3)_lag_3,NOx (ug/m3)_lag_7,NOx (ug/m3)_lag_14,temperature_2m (°C)_lag_1,temperature_2m (°C)_lag_2,temperature_2m (°C)_lag_3,temperature_2m (°C)_lag_7,temperature_2m (°C)_lag_14,wind_speed_10m (km/h)_lag_1,wind_speed_10m (km/h)_lag_2,wind_speed_10m (km/h)_lag_3,wind_speed_10m (km/h)_lag_7,wind_speed_10m (km/h)_lag_14,wind_gusts_10m (km/h)_lag_1,wind_gusts_10m (km/h)_lag_2,wind_gusts_10m (km/h)_lag_3,wind_gusts_10m (km/h)_lag_7,wind_gusts_10m (km/h)_lag_14,relative_humidity_2m (%)_lag_1,relative_humidity_2m (%)_lag_2,relative_humidity_2m (%)_lag_3,relative_humidity_2m (%)_lag_7,relative_humidity_2m (%)_lag_14,wind_direction_10m (°)_lag_1,wind_direction_10m (°)_lag_2,wind_direction_10m (°)_lag_3,wind_direction_10m (°)_lag_7,wind_direction_10m (°)_lag_14,et0_fao_evapotranspiration (mm)_lag_1,et0_fao_evapotranspiration (mm)_lag_2,et0_fao_evapotranspiration (mm)_lag_3,et0_fao_evapotranspiration (mm)_lag_7,et0_fao_evapotranspiration (mm)_lag_14,dew_point_2m (°C)_lag_1,dew_point_2m (°C)_lag_2,dew_point_2m (°C)_lag_3,dew_point_2m (°C)_lag_7,dew_point_2m (°C)_lag_14,rain (mm)_lag_1,rain (mm)_lag_2,rain (mm)_lag_3,rain (mm)_lag_7,rain (mm)_lag_14,vapour_pressure_deficit (kPa)_lag_1,vapour_pressure_deficit (kPa)_lag_2,vapour_pressure_deficit (kPa)_lag_3,vapour_pressure_deficit (kPa)_lag_7,vapour_pressure_deficit (kPa)_lag_14,cloud_cover (%)_lag_1,cloud_cover (%)_lag_2,cloud_cover (%)_lag_3,cloud_cover (%)_lag_7,cloud_cover (%)_lag_14,shortwave_radiation (W/m²)_lag_1,shortwave_radiation (W/m²)_lag_2,shortwave_radiation (W/m²)_lag_3,shortwave_radiation (W/m²)_lag_7,shortwave_radiation (W/m²)_lag_14,temp_diff_3d,humidity_drop_2d,viento_x_temperatura,defici_pression_vap_mean_3d,days_from_start
2020-08-19,0.0,21.28333333333333,8.5875,19.17083333333333,70.91666666666667,235.3333333333333,0.1520833333333333,15.2375,0.0125,23.4875,0.1516666666666666,0.8391666666666667,55.958333333333336,206.9583333333333,0.5,0.1,11.0,33.0,50.0,36.0,17.0,9.0,9.0,2.4,0,6.087499999999998,5.9499999999999975,15.769723731884058,11653.791666666666,0.1295081967213114,59.80327868852459,45.704918032786885,92.0,2594.0458333333336,0.3333333333333333,0.4285714285714285,1.0,0.6666666666666666,0.4285714285714285,0.0,0.3333333333333333,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.1428571428571428,0.0,2.0,26.0,23.0,16.0,22.0,34.0,35.0,50.0,65.0,35.0,71.0,13.0,12.0,9.0,16.0,21.0,6.0,7.0,5.0,9.0,9.0,0.2,0.2,0.2,0.2,0.2,8.0,8.0,8.0,8.0,11.0,0.3,0.3,0.2,0.3,0.5,2.1,1.3,1.0,1.7,2.9,11.0,6.0,3.0,5.0,5.0,42.0,32.0,20.0,30.0,42.0,20.875,25.1,24.9,25.03333333333333,20.79583333333333,11.091666666666669,12.258333333333333,12.9625,13.370833333333332,9.670833333333333,22.0875,25.066666666666663,25.58333333333333,26.445833333333336,19.83333333333333,75.5,45.04166666666666,45.04166666666666,39.91666666666666,51.25,310.75,95.875,105.16666666666669,83.66666666666667,176.625,0.0970833333333333,0.2474999999999999,0.26375,0.2783333333333333,0.22375,16.220833333333335,11.7375,10.2,9.595833333333331,8.9375,0.1541666666666666,0.0,0.0,0.0,0.0,0.6291666666666667,1.8833333333333333,1.9354166666666663,2.0516666666666667,1.4233333333333331,96.75,39.5,7.166666666666667,19.541666666666668,35.916666666666664,110.95833333333331,245.3333333333333,266.125,274.625,279.3333333333333,-3.616666666666667,25.87500000000001,182.770625,1.1172222222222217,2272
2020-08-20,0.0,24.5,10.620833333333334,21.154166666666665,55.583333333333336,175.58333333333334,0.2041666666666667,13.7125,0.0,24.925,0.1481249999999999,1.6224999999999998,70.66666666666667,209.25,0.6,0.2,13.0,40.0,60.0,44.0,18.0,8.0,9.0,3.3,0,6.087499999999998,5.9499999999999975,15.769723731884058,11653.791666666666,0.1295081967213114,59.80327868852459,45.704918032786885,92.0,2594.0458333333336,0.3333333333333333,0.2857142857142857,0.0,0.3333333333333333,0.4285714285714285,1.0,0.6666666666666666,0.4285714285714285,0.0,0.3333333333333333,0.2857142857142857,1.0,0.3333333333333333,0.4285714285714285,0.0,0.3333333333333333,0.1428571428571428,0.0,-2.0,33.0,26.0,23.0,35.0,41.0,36.0,35.0,50.0,57.0,63.0,17.0,13.0,12.0,19.0,29.0,9.0,6.0,7.0,11.0,15.0,0.1,0.2,0.2,0.2,0.2,9.0,8.0,8.0,8.0,12.0,0.5,0.3,0.3,0.4,0.7,2.4,2.1,1.3,2.8,5.0,11.0,11.0,6.0,8.0,6.0,50.0,42.0,32.0,47.0,50.0,21.28333333333333,20.875,25.1,25.9,23.59166666666667,8.5875,11.091666666666669,12.258333333333333,9.9625,10.733333333333334,19.17083333333333,22.0875,25.066666666666663,21.40416666666667,22.35833333333333,70.91666666666667,75.5,45.04166666666666,38.54166666666666,45.458333333333336,235.3333333333333,310.75,95.875,89.25,118.29166666666669,0.1520833333333333,0.0970833333333333,0.2474999999999999,0.2320833333333333,0.2504166666666667,15.2375,16.220833333333335,11.7375,10.383333333333333,9.929166666666667,0.0125,0.1541666666666666,0.0,0.0125,0.0,0.8391666666666667,0.6291666666666667,1.8833333333333333,2.1708333333333334,1.7895833333333335,55.958333333333336,96.75,39.5,41.958333333333336,3.625,206.9583333333333,110.95833333333331,245.3333333333333,217.125,286.0416666666667,-0.6000000000000014,-19.916666666666664,260.2104166666667,1.030277777777777,2273
2020-08-21,0.0,28.704166666666666,12.008333333333333,24.104166666666668,45.04166666666666,192.16666666666663,0.2583333333333333,14.45,0.0,28.21666666666667,0.1427916666666666,2.4391666666666665,55.458333333333336,221.8333333333333,0.4,0.1,8.0,23.0,35.0,28.0,17.0,11.0,9.0,1.9,0,6.087499999999998,5.9499999999999975,15.769723731884058,11653.791666666666,0.1295081967213114,59.80327868852459,45.704918032786885,92.0,2594.0458333333336,0.0,0.2857142857142857,0.0,0.3333333333333333,0.2857142857142857,0.0,0.3333333333333333,0.4285714285714285,1.0,0.6666666666666666,0.4285714285714285,0.0,0.3333333333333333,0.4285714285714285,0.0,0.0,0.1428571428571428,-1.0,1.0,40.0,33.0,26.0,41.0,32.0,44.0,36.0,35.0,72.0,74.0,18.0,17.0,13.0,19.0,26.0,8.0,9.0,6.0,10.0,9.0,0.2,0.1,0.2,0.2,0.2,9.0,9.0,8.0,8.0,12.0,0.6,0.5,0.3,0.4,0.5,3.3,2.4,2.1,3.2,2.1,13.0,11.0,11.0,5.0,4.0,60.0,50.0,42.0,48.0,38.0,24.5,21.28333333333333,20.875,23.854166666666668,26.15416666666667,10.620833333333334,8.5875,11.091666666666669,11.558333333333332,8.679166666666667,21.154166666666665,19.17083333333333,22.0875,23.133333333333336,19.491666666666667,55.583333333333336,70.91666666666667,75.5,58.875,53.79166666666666,175.58333333333334,235.3333333333333,310.75,119.125,105.16666666666669,0.2041666666666667,0.1520833333333333,0.0970833333333333,0.1745833333333333,0.21,13.7125,15.2375,16.220833333333335,15.045833333333334,15.5625,0.0,0.0125,0.1541666666666666,0.0,0.0,1.6224999999999998,0.8391666666666667,0.6291666666666667,1.2708333333333333,1.7291666666666667,70.66666666666667,55.958333333333336,96.75,91.20833333333331,20.291666666666668,209.25,206.9583333333333,110.95833333333331,174.25,233.3333333333333,7.829166666666666,-25.87500000000001,344.6892013888889,1.63361111111111,2274
2020-08-22,0.0,23.016666666666666,11.004166666666668,22.320833333333336,69.58333333333333,242.0,0.1029166666666666,16.983333333333334,0.1916666666666666,24.39583333333333,0.176,0.8679166666666666,77.33333333333333,96.04166666666669,0.3,0.1,3.0,20.0,25.0,56.0,11.0,7.0,9.0,2.1,0,6.087499999999998,5.9499999999999975,15.769723731884058,11653.791666666666,0.1295081967213114,59.80327868852459,45.704918032786885,92.0,2594.0458333333336,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.2857142857142857,0.0,0.3333333333333333,0.4285714285714285,0.0,0.3333333333333333,0.4285714285714285,0.0,0.0,0.1428571428571428,0.0,0.0,23.0,40.0,33.0,20.0,38.0,28.0,44.0,36.0,68.0,64.0,17.0,18.0,17.0,12.0,29.0,11.0,8.0,9.0,7.0,10.0,0.1,0.2,0.1,0.2,0.2,9.0,9.0,9.0,8.0,11.0,0.4,0.6,0.5,0.3,0.5,1.9,3.3,2.4,1.2,3.0,8.0,13.0,11.0,3.0,8.0,35.0,60.0,50.0,25.0,50.0,28.704166666666666,24.5,21.28333333333333,24.78333333333333,29.0875,12.008333333333333,10.620833333333334,8.5875,7.2875,7.483333333333333,24.104166666666668,21.154166666666665,19.17083333333333,17.095833333333335,17.2375,45.04166666666666,55.583333333333336,70.91666666666667,52.04166666666666,42.625,192.16666666666663,175.58333333333334,235.3333333333333,148.25,133.0,0.2583333333333333,0.2041666666666667,0.1520833333333333,0.19375,0.2479166666666666,14.45,13.7125,15.2375,13.366666666666667,13.904166666666669,0.0,0.0,0.0125,0.0,0.0,2.4391666666666665,1.6224999999999998,0.8391666666666667,1.6604166666666669,2.564583333333333,55.458333333333336,70.66666666666667,55.958333333333336,35.041666666666664,23.33333333333333,221.8333333333333,209.25,206.9583333333333,213.75,267.625,1.7333333333333345,13.999999999999991,253.27923611111115,1.6431944444444433,2275
2020-08-23,0.0,20.666666666666668,16.541666666666668,32.295833333333334,53.625,250.04166666666663,0.2020833333333333,10.4625,0.0,22.554166666666664,0.1844583333333333,1.1925,43.625,205.0,0.3,0.1,1.0,17.0,19.0,82.0,13.0,6.0,9.0,1.4,0,6.087499999999998,5.9499999999999975,15.769723731884058,11653.791666666666,0.1295081967213114,59.80327868852459,45.704918032786885,92.0,2594.0458333333336,0.0,0.1428571428571428,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,2.0,0.6666666666666666,0.4285714285714285,0.0,0.0,20.0,23.0,40.0,16.0,26.0,56.0,28.0,44.0,65.0,69.0,11.0,17.0,18.0,9.0,31.0,7.0,11.0,8.0,5.0,11.0,0.1,0.1,0.2,0.2,0.2,9.0,9.0,9.0,8.0,12.0,0.3,0.4,0.6,0.2,0.6,2.1,1.9,3.3,1.0,2.8,3.0,8.0,13.0,3.0,3.0,25.0,35.0,60.0,20.0,31.0,23.016666666666666,28.704166666666666,24.5,24.9,28.741666666666664,11.004166666666668,12.008333333333333,10.620833333333334,12.9625,8.4375,22.320833333333336,24.104166666666668,21.154166666666665,25.58333333333333,20.245833333333334,69.58333333333333,45.04166666666666,55.583333333333336,45.04166666666666,43.41666666666666,242.0,192.16666666666663,175.58333333333334,105.16666666666669,110.91666666666669,0.1029166666666666,0.2583333333333333,0.2041666666666667,0.26375,0.21375,16.983333333333334,14.45,13.7125,10.2,14.329166666666666,0.1916666666666666,0.0,0.0,0.0,0.0125,0.8679166666666666,2.4391666666666665,1.6224999999999998,1.9354166666666663,2.3979166666666667,77.33333333333333,55.458333333333336,70.66666666666667,7.166666666666667,79.33333333333333,96.04166666666669,221.8333333333333,209.25,266.125,196.5833333333333,-3.833333333333332,8.583333333333343,341.86111111111114,1.49986111111111,2276
2020-08-24,1.0,18.804166666666667,15.4,30.09166666666667,61.625,255.875,0.15625,10.791666666666666,0.0125,21.15,0.1750416666666666,0.8916666666666666,74.875,167.91666666666666,0.3,0.2,5.0,29.0,36.0,66.0,22.0,12.0,9.0,1.5,0,6.087499999999998,5.9499999999999975,15.769723731884058,11653.791666666666,0.1295081967213114,59.80327868852459,45.704918032786885,92.0,2594.0458333333336,0.3333333333333333,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.2857142857142857,0.0,0.6666666666666666,0.4285714285714285,0.0,0.0,17.0,20.0,23.0,23.0,34.0,82.0,56.0,28.0,50.0,48.0,13.0,11.0,17.0,12.0,32.0,6.0,7.0,11.0,7.0,13.0,0.1,0.1,0.1,0.2,0.2,9.0,9.0,9.0,8.0,10.0,0.3,0.3,0.4,0.3,0.4,1.4,2.1,1.9,1.3,2.4,1.0,3.0,8.0,6.0,7.0,19.0,25.0,35.0,32.0,44.0,20.666666666666668,23.016666666666666,28.704166666666666,25.1,25.85833333333333,16.541666666666668,11.004166666666668,12.008333333333333,12.258333333333333,9.954166666666667,32.295833333333334,22.320833333333336,24.104166666666668,25.066666666666663,22.65416666666667,53.625,69.58333333333333,45.04166666666666,45.04166666666666,58.125,250.04166666666663,242.0,192.16666666666663,95.875,88.83333333333333,0.2020833333333333,0.1029166666666666,0.2583333333333333,0.2474999999999999,0.2025,10.4625,16.983333333333334,14.45,11.7375,16.504166666666666,0.0,0.1916666666666666,0.0,0.0,0.0041666666666666,1.1925,0.8679166666666666,2.4391666666666665,1.8833333333333333,1.5054166666666668,43.625,77.33333333333333,55.458333333333336,39.5,65.375,205.0,96.04166666666669,221.8333333333333,245.3333333333333,215.0,-9.9,-7.958333333333329,289.5841666666667,0.9840277777777766,2277
2020-08-25,1.0,18.641666666666666,13.15,26.954166666666666,61.583333333333336,237.5833333333333,0.1516666666666666,10.329166666666667,0.0125,20.416666666666668,0.172625,0.9225,65.25,183.5833333333333,,0.2,7.0,43.0,53.0,63.0,22.0,10.0,10.0,,0,6.087499999999998,5.9499999999999975,15.769723731884058,11653.791666666666,0.1295081967213114,59.80327868852459,45.704918032786885,92.0,2594.0458333333336,0.6666666666666666,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,0.0,0.2857142857142857,1.0,0.6666666666666666,0.4285714285714285,0.0,0.6666666666666666,0.2857142857142857,1.0,1.0,29.0,17.0,20.0,26.0,27.0,66.0,82.0,56.0,35.0,24.0,22.0,13.0,11.0,13.0,23.0,12.0,6.0,7.0,6.0,13.0,0.2,0.1,0.1,0.2,0.2,9.0,9.0,9.0,8.0,8.0,0.3,0.3,0.3,0.3,0.3,1.5,1.4,2.1,2.1,2.6,5.0,1.0,3.0,11.0,5.0,36.0,19.0,25.0,42.0,34.0,18.804166666666667,20.666666666666668,23.016666666666666,20.875,25.925,15.4,16.541666666666668,11.004166666666668,11.091666666666669,14.9375,30.09166666666667,32.295833333333334,22.320833333333336,22.0875,28.65416666666667,61.625,53.625,69.58333333333333,75.5,49.04166666666666,255.875,250.04166666666663,242.0,310.75,72.41666666666667,0.15625,0.2020833333333333,0.1029166666666666,0.0970833333333333,0.2645833333333333,10.791666666666666,10.4625,16.983333333333334,16.220833333333335,13.45,0.0125,0.0,0.1916666666666666,0.1541666666666666,0.0,0.8916666666666666,1.1925,0.8679166666666666,0.6291666666666667,1.8675,74.875,43.625,77.33333333333333,96.75,8.5,167.91666666666666,205.0,96.04166666666669,110.95833333333331,247.5,-4.375,7.958333333333336,245.13791666666663,1.002222222222221,2278
2020-08-26,0.0,17.179166666666667,26.29583333333333,50.44583333333333,78.54166666666667,229.2083333333333,0.0825,13.383333333333333,0.4666666666666666,17.445833333333333,0.2344166666666667,0.4233333333333333,89.75,64.08333333333333,0.7,0.2,10.0,57.0,72.0,61.0,31.0,18.0,10.0,5.0,0,6.087499999999998,5.9499999999999975,15.769723731884058,11653.791666666666,0.1295081967213114,59.80327868852459,45.704918032786885,92.0,2594.0458333333336,0.6666666666666666,0.2857142857142857,1.0,0.6666666666666666,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,0.3333333333333333,0.4285714285714285,0.0,0.0,0.2857142857142857,1.0,-1.0,43.0,29.0,17.0,33.0,22.0,63.0,66.0,82.0,36.0,35.0,22.0,22.0,13.0,17.0,16.0,10.0,12.0,6.0,9.0,9.0,0.2,0.2,0.1,0.1,0.2,10.0,9.0,9.0,9.0,8.0,,0.3,0.3,0.5,0.3,,1.5,1.4,2.4,1.7,7.0,5.0,1.0,11.0,5.0,53.0,36.0,19.0,50.0,30.0,18.641666666666666,18.804166666666667,20.666666666666668,21.28333333333333,25.03333333333333,13.15,15.4,16.541666666666668,8.5875,13.370833333333332,26.954166666666666,30.09166666666667,32.295833333333334,19.17083333333333,26.445833333333336,61.583333333333336,61.625,53.625,70.91666666666667,39.91666666666666,237.5833333333333,255.875,250.04166666666663,235.3333333333333,83.66666666666667,0.1516666666666666,0.15625,0.2020833333333333,0.1520833333333333,0.2783333333333333,10.329166666666667,10.791666666666666,10.4625,15.2375,9.595833333333331,0.0125,0.0125,0.0,0.0125,0.0,0.9225,0.8916666666666666,1.1925,0.8391666666666667,2.0516666666666667,65.25,74.875,43.625,55.958333333333336,19.541666666666668,183.5833333333333,167.91666666666666,205.0,206.9583333333333,274.625,-3.4875000000000007,16.91666666666667,451.7405034722222,0.7458333333333322,2279
2020-08-27,0.0,16.479166666666668,22.258333333333336,40.975,69.70833333333333,267.5416666666667,0.12625,10.629166666666666,0.0375,17.795833333333334,0.2639583333333333,0.6008333333333333,75.95833333333333,152.70833333333334,0.6,0.2,8.0,52.0,64.0,52.0,,,10.0,3.5,0,6.087499999999998,5.9499999999999975,15.769723731884058,11653.791666666666,0.1295081967213114,59.80327868852459,45.704918032786885,92.0,2594.0458333333336,0.3333333333333333,0.2857142857142857,0.0,0.6666666666666666,0.2857142857142857,1.0,0.6666666666666666,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,0.0,0.3333333333333333,0.2857142857142857,1.0,0.3333333333333333,0.4285714285714285,-1.0,-1.0,57.0,43.0,29.0,40.0,35.0,61.0,63.0,66.0,44.0,57.0,31.0,22.0,22.0,18.0,19.0,18.0,10.0,12.0,8.0,11.0,0.2,0.2,0.2,0.2,0.2,10.0,10.0,9.0,9.0,8.0,0.7,,0.3,0.6,0.4,5.0,,1.5,3.3,2.8,10.0,7.0,5.0,13.0,8.0,72.0,53.0,36.0,60.0,47.0,17.179166666666667,18.641666666666666,18.804166666666667,24.5,25.9,26.29583333333333,13.15,15.4,10.620833333333334,9.9625,50.44583333333333,26.954166666666666,30.09166666666667,21.154166666666665,21.40416666666667,78.54166666666667,61.583333333333336,61.625,55.583333333333336,38.54166666666666,229.2083333333333,237.5833333333333,255.875,175.58333333333334,89.25,0.0825,0.1516666666666666,0.15625,0.2041666666666667,0.2320833333333333,13.383333333333333,10.329166666666667,10.791666666666666,13.7125,10.383333333333333,0.4666666666666666,0.0125,0.0125,0.0,0.0125,0.4233333333333333,0.9225,0.8916666666666666,1.6224999999999998,2.1708333333333334,89.75,65.25,74.875,70.66666666666667,41.958333333333336,64.08333333333333,183.5833333333333,167.91666666666666,209.25,217.125,-2.3249999999999997,8.124999999999993,366.7987847222223,0.6488888888888878,2280
2020-08-28,1.0,16.720833333333335,11.358333333333334,21.616666666666664,74.66666666666667,143.625,0.07625,12.158333333333331,0.1041666666666666,16.795833333333334,0.2582083333333333,0.5016666666666667,98.75,88.20833333333333,0.5,0.2,5.0,28.0,36.0,55.0,18.0,8.0,9.0,3.5,0,6.087499999999998,5.9499999999999975,15.769723731884058,11653.791666666666,0.1295081967213114,59.80327868852459,45.704918032786885,92.0,2594.0458333333336,0.3333333333333333,0.4285714285714285,0.0,0.3333333333333333,0.2857142857142857,0.0,0.6666666666666666,0.2857142857142857,1.0,0.6666666666666666,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.4285714285714285,-1.0,1.0,52.0,57.0,43.0,23.0,41.0,52.0,61.0,63.0,28.0,72.0,,31.0,22.0,17.0,19.0,,18.0,10.0,11.0,10.0,0.2,0.2,0.2,0.1,0.2,10.0,10.0,10.0,9.0,8.0,0.6,0.7,,0.4,0.4,3.5,5.0,,1.9,3.2,8.0,10.0,7.0,8.0,5.0,64.0,72.0,53.0,35.0,48.0,16.479166666666668,17.179166666666667,18.641666666666666,28.704166666666666,23.854166666666668,22.258333333333336,26.29583333333333,13.15,12.008333333333333,11.558333333333332,40.975,50.44583333333333,26.954166666666666,24.104166666666668,23.133333333333336,69.70833333333333,78.54166666666667,61.583333333333336,45.04166666666666,58.875,267.5416666666667,229.2083333333333,237.5833333333333,192.16666666666663,119.125,0.12625,0.0825,0.1516666666666666,0.2583333333333333,0.1745833333333333,10.629166666666666,13.383333333333333,10.329166666666667,14.45,15.045833333333334,0.0375,0.4666666666666666,0.0125,0.0,0.0,0.6008333333333333,0.4233333333333333,0.9225,2.4391666666666665,1.2708333333333333,75.95833333333333,89.75,65.25,55.458333333333336,91.20833333333331,152.70833333333334,64.08333333333333,183.5833333333333,221.8333333333333,174.25,-1.9208333333333307,-3.875,189.92079861111117,0.50861111111111,2281
2020-08-29,1.0,18.433333333333334,9.416666666666666,19.20416666666667,64.33333333333333,234.3333333333333,0.1220833333333333,11.104166666666666,0.0,19.016666666666666,0.2464166666666666,0.8141666666666666,93.16666666666669,157.5,0.2,0.1,2.0,9.0,12.0,60.0,8.0,4.0,9.0,0.9,0,6.087499999999998,5.9499999999999975,15.769723731884058,11653.791666666666,0.1295081967213114,59.80327868852459,45.704918032786885,92.0,2594.0458333333336,0.6666666666666666,0.5714285714285714,1.0,0.3333333333333333,0.4285714285714285,0.0,0.3333333333333333,0.2857142857142857,0.0,0.6666666666666666,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.4285714285714285,1.0,1.0,28.0,52.0,57.0,20.0,20.0,55.0,52.0,61.0,56.0,68.0,18.0,,31.0,11.0,12.0,8.0,,18.0,7.0,7.0,0.2,0.2,0.2,0.1,0.2,9.0,10.0,10.0,9.0,8.0,0.5,0.6,0.7,0.3,0.3,3.5,3.5,5.0,2.1,1.2,5.0,8.0,10.0,3.0,3.0,36.0,64.0,72.0,25.0,25.0,16.720833333333335,16.479166666666668,17.179166666666667,23.016666666666666,24.78333333333333,11.358333333333334,22.258333333333336,26.29583333333333,11.004166666666668,7.2875,21.616666666666664,40.975,50.44583333333333,22.320833333333336,17.095833333333335,74.66666666666667,69.70833333333333,78.54166666666667,69.58333333333333,52.04166666666666,143.625,267.5416666666667,229.2083333333333,242.0,148.25,0.07625,0.12625,0.0825,0.1029166666666666,0.19375,12.158333333333331,10.629166666666666,13.383333333333333,16.983333333333334,13.366666666666667,0.1041666666666666,0.0375,0.4666666666666666,0.1916666666666666,0.0,0.5016666666666667,0.6008333333333333,0.4233333333333333,0.8679166666666666,1.6604166666666669,98.75,75.95833333333333,89.75,77.33333333333333,35.041666666666664,88.20833333333333,152.70833333333334,64.08333333333333,96.04166666666669,213.75,1.2541666666666664,-5.375,173.58055555555555,0.6388888888888878,2282
