time,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2019-04-24T07:00,14.4,23.2,42.8,64,132,0.17,7.7,0.00,13.6,0.134,0.59,27,282.0
2019-04-24T08:00,15.9,21.4,42.5,59,132,0.26,7.8,0.00,15.1,0.134,0.74,38,464.0
2019-04-24T09:00,17.5,19.7,40.7,54,128,0.34,8.1,0.00,16.7,0.134,0.92,39,587.0
2019-04-24T10:00,19.0,19.6,39.2,50,131,0.41,8.5,0.00,18.4,0.134,1.09,47,692.0
2019-04-24T11:00,20.4,20.5,40.3,47,129,0.45,8.8,0.00,20.0,0.134,1.26,35,738.0
2019-04-24T12:00,21.1,21.0,41.0,45,125,0.47,8.8,0.00,20.6,0.134,1.37,77,742.0
2019-04-24T13:00,21.8,21.0,41.4,44,128,0.46,9.0,0.00,21.6,0.134,1.46,54,692.0
2019-04-24T14:00,22.4,20.2,41.0,42,125,0.43,8.9,0.00,22.2,0.134,1.56,63,612.0
2019-04-24T15:00,22.5,21.0,38.9,42,125,0.38,9.0,0.00,22.3,0.134,1.58,13,495.0
2019-04-24T16:00,22.0,22.3,40.0,44,129,0.31,9.1,0.00,22.0,0.134,1.49,0,351.0
2019-04-24T17:00,21.1,18.1,40.0,47,133,0.20,9.3,0.00,21.2,0.134,1.33,2,198.0
2019-04-24T18:00,19.2,12.4,31.7,54,120,0.10,9.6,0.00,20.0,0.134,1.04,9,64.0
2019-04-24T19:00,17.5,12.2,21.2,60,118,0.07,9.7,0.00,18.6,0.134,0.79,24,2.0
2019-04-24T20:00,16.5,13.5,22.3,64,115,0.05,9.7,0.00,17.5,0.134,0.67,37,0.0
2019-04-24T21:00,15.9,16.3,26.6,66,112,0.06,9.6,0.00,16.6,0.134,0.61,69,0.0
2019-04-24T22:00,15.4,17.3,28.8,67,111,0.05,9.4,0.00,15.9,0.134,0.57,64,0.0
2019-04-24T23:00,15.2,17.1,29.5,69,118,0.05,9.6,0.00,15.5,0.134,0.53,92,0.0
2019-04-25T00:00,15.1,17.6,28.4,72,154,0.05,10.1,0.20,14.9,0.133,0.48,86,0.0
2019-04-25T01:00,14.3,6.8,32.0,83,198,0.00,11.4,0.00,14.6,0.133,0.28,100,0.0
2019-04-25T02:00,13.3,7.3,13.7,90,200,0.00,11.6,0.00,14.1,0.133,0.16,78,0.0
2019-04-25T03:00,13.3,9.3,15.5,88,242,0.00,11.4,0.00,13.8,0.133,0.18,83,0.0
2019-04-25T04:00,12.8,10.1,19.1,90,253,0.02,11.1,0.00,13.4,0.133,0.15,85,0.0
2019-04-25T05:00,13.1,9.9,16.9,87,237,0.03,10.9,0.00,13.4,0.133,0.19,94,39.0
2019-04-25T06:00,14.4,13.9,25.6,76,239,0.09,10.1,0.00,13.9,0.133,0.39,62,151.0
2019-04-25T07:00,16.1,12.2,25.9,60,242,0.18,8.3,0.00,15.0,0.133,0.74,0,306.0
2019-04-25T08:00,18.2,11.3,25.2,47,239,0.30,6.8,0.00,16.8,0.133,1.11,3,500.0
2019-04-25T09:00,19.8,9.9,25.6,43,224,0.39,6.7,0.00,18.7,0.133,1.32,23,626.0
2019-04-25T10:00,21.2,9.6,24.1,36,200,0.46,5.7,0.00,20.6,0.133,1.61,53,716.0
2019-04-25T11:00,22.4,10.5,25.6,32,202,0.51,4.9,0.00,22.2,0.133,1.84,0,763.0
2019-04-25T12:00,23.1,8.3,25.2,29,185,0.51,4.2,0.00,23.4,0.133,2.01,0,770.0
2019-04-25T13:00,23.8,6.1,22.0,27,183,0.49,3.7,0.00,24.5,0.133,2.15,0,729.0
2019-04-25T14:00,24.0,4.0,18.7,26,175,0.42,3.5,0.00,25.1,0.133,2.21,0,640.0
2019-04-25T15:00,24.2,5.5,15.1,26,122,0.35,3.7,0.00,25.1,0.132,2.22,45,515.0
2019-04-25T16:00,24.0,10.4,19.8,27,104,0.30,4.0,0.00,24.5,0.132,2.16,5,364.0
2019-04-25T17:00,22.7,9.0,20.2,33,85,0.18,5.7,0.00,23.5,0.132,1.85,26,207.0
2019-04-25T18:00,20.0,9.8,15.5,39,73,0.11,5.6,0.00,21.9,0.132,1.43,39,69.0
2019-04-25T19:00,18.9,12.7,20.5,40,82,0.12,4.8,0.00,20.2,0.132,1.32,25,2.0
2019-04-25T20:00,18.0,13.8,22.3,42,83,0.10,4.8,0.00,19.0,0.132,1.20,20,0.0
2019-04-25T21:00,17.5,16.4,27.0,42,81,0.11,4.4,0.00,18.0,0.132,1.17,34,0.0
2019-04-25T22:00,16.9,15.9,27.4,50,84,0.09,6.3,0.00,17.3,0.132,0.97,12,0.0
2019-04-25T23:00,16.8,17.7,29.2,55,84,0.09,7.7,0.00,16.8,0.132,0.86,42,0.0
2019-04-26T00:00,17.2,18.4,29.5,58,91,0.09,8.8,0.00,16.3,0.126,0.83,85,0.0
2019-04-26T01:00,16.4,14.4,31.3,64,86,0.05,9.6,0.10,16.1,0.126,0.67,51,0.0
2019-04-26T02:00,15.7,11.5,24.1,69,76,0.03,9.9,0.00,15.8,0.126,0.56,88,0.0
2019-04-26T03:00,15.2,16.1,25.9,72,74,0.04,10.3,0.00,15.5,0.126,0.48,74,0.0
2019-04-26T04:00,14.9,17.7,29.9,75,77,0.06,10.4,0.10,15.2,0.127,0.42,91,0.0
2019-04-26T05:00,15.6,16.6,29.9,72,89,0.07,10.4,0.00,15.2,0.127,0.50,25,38.0
2019-04-26T06:00,17.5,13.5,27.4,63,119,0.13,10.4,0.00,15.9,0.127,0.74,3,173.0
2019-04-26T07:00,19.5,13.3,26.6,56,123,0.22,10.5,0.00,17.3,0.127,1.00,1,330.0
2019-04-26T08:00,21.4,11.8,27.4,51,142,0.32,10.8,0.00,19.1,0.127,1.26,49,482.0
2019-04-26T09:00,22.9,8.9,25.6,47,159,0.39,10.9,0.00,21.1,0.127,1.48,81,594.0
2019-04-26T10:00,24.0,9.5,24.5,44,189,0.46,11.0,0.00,23.0,0.127,1.68,44,679.0
2019-04-26T11:00,25.1,8.6,23.8,40,202,0.52,10.6,0.00,24.8,0.127,1.92,80,752.0
2019-04-26T12:00,24.4,13.1,29.5,45,261,0.51,11.9,0.00,26.0,0.132,1.67,79,744.0
2019-04-26T13:00,24.1,18.0,34.6,43,268,0.48,10.9,0.00,26.2,0.132,1.71,80,671.0
2019-04-26T14:00,23.1,19.6,41.0,42,277,0.42,9.7,0.00,26.0,0.132,1.63,34,562.0
2019-04-26T15:00,23.0,18.4,38.2,41,281,0.38,9.1,0.00,25.6,0.132,1.65,82,504.0
2019-04-26T16:00,22.1,17.1,35.3,41,285,0.27,8.1,0.00,24.5,0.132,1.59,94,272.0
2019-04-26T17:00,21.5,19.8,32.8,44,299,0.22,8.8,0.00,23.5,0.132,1.43,82,166.0
2019-04-26T18:00,18.7,22.1,41.8,52,296,0.14,8.6,0.00,22.0,0.132,1.04,95,59.0
2019-04-26T19:00,17.1,21.7,40.3,56,299,0.12,8.4,0.00,20.6,0.132,0.85,96,2.0
2019-04-26T20:00,15.8,17.9,37.8,65,300,0.06,9.2,0.80,19.2,0.139,0.62,100,0.0
2019-04-26T21:00,14.2,19.5,31.0,75,273,0.04,9.9,0.70,18.0,0.145,0.40,100,0.0
2019-04-26T22:00,12.6,21.3,37.4,87,286,0.02,10.4,0.90,16.9,0.157,0.19,100,0.0
2019-04-26T23:00,11.6,23.5,40.7,90,293,0.01,9.9,1.90,16.0,0.182,0.14,98,0.0
2019-04-27T00:00,10.4,22.7,40.3,87,297,0.01,8.4,1.10,15.9,0.187,0.16,100,0.0
2019-04-27T01:00,9.9,20.9,39.2,86,299,0.01,7.8,0.20,14.9,0.189,0.17,94,0.0
2019-04-27T02:00,9.7,18.8,35.6,87,290,0.01,7.6,0.00,14.1,0.189,0.16,100,0.0
2019-04-27T03:00,9.7,17.9,31.7,89,279,0.01,7.9,0.00,13.6,0.189,0.14,100,0.0
2019-04-27T04:00,9.8,17.4,30.6,88,276,0.03,7.8,0.00,13.2,0.189,0.15,100,0.0
2019-04-27T05:00,10.1,14.8,29.5,87,276,0.03,7.9,0.00,13.1,0.189,0.17,100,23.0
2019-04-27T06:00,10.8,17.3,29.9,83,275,0.05,7.9,0.00,13.1,0.189,0.23,99,65.0
2019-04-27T07:00,11.4,17.3,31.3,78,272,0.07,7.8,0.00,13.3,0.189,0.30,100,87.0
2019-04-27T08:00,12.1,16.6,31.0,71,272,0.10,7.1,0.00,13.6,0.188,0.41,100,116.0
2019-04-27T09:00,13.9,15.3,32.4,62,278,0.20,6.7,0.00,14.7,0.188,0.61,99,331.0
2019-04-27T10:00,14.9,14.7,30.6,57,287,0.22,6.4,0.00,15.7,0.187,0.72,94,352.0
2019-04-27T11:00,15.9,13.0,29.9,52,284,0.27,5.9,0.00,16.8,0.187,0.87,80,419.0
2019-04-27T12:00,16.4,8.9,27.7,64,238,0.28,9.6,0.00,16.8,0.274,0.67,76,494.0
2019-04-27T13:00,17.1,8.8,26.3,57,215,0.29,8.6,0.00,17.8,0.272,0.84,62,489.0
2019-04-27T14:00,17.1,8.0,21.2,51,198,0.26,6.9,0.10,18.3,0.271,0.96,57,416.0
2019-04-27T15:00,16.8,10.0,23.8,52,210,0.20,6.8,0.30,18.1,0.272,0.92,66,286.0
2019-04-27T16:00,14.9,11.8,25.2,71,258,0.13,9.7,0.50,17.5,0.275,0.50,87,201.0
2019-04-27T17:00,14.6,4.0,22.0,72,175,0.07,9.6,0.00,16.9,0.274,0.47,99,96.0
2019-04-27T18:00,14.4,6.5,9.7,67,161,0.05,8.4,0.00,16.1,0.273,0.54,100,46.0
2019-04-27T19:00,12.9,8.0,12.6,66,190,0.05,6.8,0.00,15.1,0.273,0.51,100,2.0
2019-04-27T20:00,12.4,11.2,18.4,69,249,0.03,6.9,0.00,14.4,0.272,0.44,96,0.0
2019-04-27T21:00,11.2,8.9,17.6,79,249,0.01,7.8,0.00,13.8,0.271,0.28,95,0.0
2019-04-27T22:00,10.4,11.0,18.0,87,251,0.00,8.4,0.00,13.1,0.271,0.17,88,0.0
2019-04-27T23:00,9.6,10.0,18.0,92,249,0.00,8.4,0.00,12.5,0.270,0.09,20,0.0
2019-04-28T00:00,9.5,9.5,19.4,92,259,0.00,8.3,0.00,12.1,0.265,0.09,16,0.0
2019-04-28T01:00,9.3,12.0,19.4,92,261,0.00,8.0,0.50,11.8,0.269,0.10,82,0.0
2019-04-28T02:00,8.7,13.2,22.0,93,259,0.00,7.7,0.10,11.5,0.269,0.07,38,0.0
2019-04-28T03:00,8.3,12.7,22.0,94,255,0.00,7.4,0.00,11.1,0.268,0.07,57,0.0
2019-04-28T04:00,8.6,13.7,22.7,90,256,0.02,7.1,0.00,11.1,0.268,0.11,99,1.0
2019-04-28T05:00,9.1,12.8,22.7,86,260,0.03,6.9,0.00,11.1,0.268,0.16,100,14.0
2019-04-28T06:00,9.1,14.2,25.2,84,263,0.04,6.6,0.00,11.1,0.267,0.19,94,34.0
2019-04-28T07:00,9.9,16.6,31.3,78,266,0.09,6.3,0.00,11.6,0.266,0.27,100,166.0
2019-04-28T08:00,10.5,18.4,34.2,76,270,0.11,6.4,0.00,12.0,0.266,0.31,100,197.0
2019-04-28T09:00,10.7,18.4,34.6,76,271,0.12,6.6,0.00,12.4,0.265,0.31,100,212.0
2019-04-28T10:00,11.0,19.7,36.4,73,278,0.13,6.2,0.00,12.8,0.264,0.36,100,229.0
2019-04-28T11:00,11.6,19.9,37.8,71,287,0.16,6.4,0.10,13.3,0.263,0.40,100,285.0
2019-04-28T12:00,11.4,16.0,37.8,67,293,0.17,5.6,0.00,13.9,0.266,0.45,100,324.0
2019-04-28T13:00,12.1,15.3,30.2,63,297,0.15,5.2,0.20,13.9,0.267,0.52,100,234.0
2019-04-28T14:00,12.1,16.1,29.9,63,312,0.15,5.4,0.00,13.9,0.266,0.52,100,222.0
2019-04-28T15:00,12.6,16.2,31.3,61,302,0.16,5.2,0.00,14.1,0.265,0.57,100,257.0
2019-04-28T16:00,12.9,15.1,30.2,55,308,0.15,4.0,0.00,14.1,0.264,0.68,100,212.0
2019-04-28T17:00,12.6,14.8,28.4,55,321,0.12,3.8,0.00,13.8,0.262,0.66,100,118.0
2019-04-28T18:00,11.9,11.5,25.9,59,319,0.07,4.1,0.00,13.2,0.262,0.57,100,39.0
2019-04-28T19:00,10.7,10.2,19.8,66,318,0.05,4.6,0.00,12.6,0.261,0.44,100,3.0
2019-04-28T20:00,10.1,10.8,18.0,67,323,0.03,4.4,0.00,11.9,0.261,0.40,100,0.0
2019-04-28T21:00,10.1,12.3,20.2,69,328,0.03,4.6,0.00,11.6,0.260,0.38,100,0.0
2019-04-28T22:00,10.2,14.0,23.8,70,325,0.03,5.1,0.00,11.4,0.260,0.37,100,0.0
2019-04-28T23:00,9.9,13.2,23.8,74,325,0.02,5.5,0.00,11.2,0.259,0.32,100,0.0
2019-04-29T00:00,9.3,13.6,23.0,79,310,0.02,5.9,0.00,10.8,0.258,0.24,100,0.0
2019-04-29T01:00,9.1,14.1,23.4,82,310,0.01,6.1,0.10,10.6,0.258,0.21,100,0.0
2019-04-29T02:00,8.8,16.1,26.6,85,299,0.01,6.4,0.20,10.5,0.259,0.17,100,0.0
2019-04-29T03:00,8.6,17.6,29.9,88,301,0.01,6.7,0.10,10.4,0.260,0.14,100,0.0
2019-04-29T04:00,8.6,18.8,32.0,90,302,0.02,7.1,0.10,10.2,0.260,0.12,100,0.0
2019-04-29T05:00,9.1,20.6,35.6,90,306,0.03,7.4,0.00,10.2,0.260,0.12,100,18.0
2019-04-29T06:00,9.7,24.7,42.8,88,318,0.04,7.8,0.20,10.4,0.261,0.14,100,38.0
2019-04-29T07:00,10.1,18.7,42.5,91,320,0.04,8.6,0.50,10.5,0.265,0.11,100,45.0
2019-04-29T08:00,9.9,18.5,36.7,91,336,0.05,8.5,0.70,10.7,0.272,0.11,100,79.0
2019-04-29T09:00,9.9,18.7,32.4,88,341,0.06,7.9,0.30,10.8,0.275,0.15,100,96.0
2019-04-29T10:00,10.1,20.3,34.6,87,348,0.07,7.9,0.10,10.9,0.276,0.17,100,104.0
2019-04-29T11:00,11.6,17.3,36.7,82,356,0.09,8.7,0.20,11.1,0.276,0.24,100,137.0
2019-04-29T12:00,13.9,19.6,30.6,76,17,0.12,9.6,0.00,12.1,0.287,0.38,96,161.0
2019-04-29T13:00,15.4,18.7,46.1,70,16,0.19,9.9,0.50,12.9,0.289,0.53,84,302.0
2019-04-29T14:00,16.1,18.1,46.4,66,6,0.22,9.9,0.30,13.9,0.290,0.62,91,378.0
2019-04-29T15:00,16.7,20.1,35.3,56,9,0.22,7.9,0.00,14.4,0.289,0.84,89,312.0
2019-04-29T16:00,15.9,23.0,40.7,51,9,0.24,5.7,0.00,14.8,0.287,0.89,95,355.0
2019-04-29T17:00,14.0,23.9,41.0,50,5,0.18,3.7,0.00,14.4,0.285,0.81,20,219.0
2019-04-29T18:00,11.5,23.1,41.0,55,4,0.11,2.8,0.00,13.5,0.284,0.61,1,84.0
2019-04-29T19:00,9.2,21.7,39.2,62,6,0.07,2.2,0.00,12.3,0.283,0.45,2,5.0
2019-04-29T20:00,7.8,19.2,36.7,66,8,0.05,1.9,0.00,11.2,0.282,0.36,2,0.0
2019-04-29T21:00,6.9,17.5,32.8,69,9,0.04,1.5,0.00,10.4,0.281,0.31,1,0.0
2019-04-29T22:00,6.2,16.0,29.5,72,8,0.03,1.5,0.00,9.6,0.280,0.27,0,0.0
2019-04-29T23:00,5.8,16.2,27.0,75,4,0.02,1.6,0.00,9.0,0.280,0.23,2,0.0
2019-04-30T00:00,5.6,15.9,27.4,76,4,0.02,1.6,0.00,8.3,0.271,0.22,0,0.0
2019-04-30T01:00,5.3,15.5,26.6,78,3,0.02,1.8,0.00,8.0,0.271,0.20,0,0.0
2019-04-30T02:00,5.2,14.4,26.3,78,357,0.02,1.6,0.00,7.7,0.270,0.20,2,0.0
2019-04-30T03:00,4.9,15.6,25.9,76,353,0.02,1.0,0.00,7.4,0.270,0.21,4,0.0
2019-04-30T04:00,4.7,16.6,27.7,73,358,0.04,0.2,0.00,7.2,0.269,0.23,2,2.0
2019-04-30T05:00,5.6,17.0,28.8,70,356,0.05,0.6,0.00,7.3,0.268,0.27,2,70.0
2019-04-30T06:00,7.3,18.8,33.8,63,4,0.10,0.8,0.00,8.1,0.267,0.38,3,214.0
2019-04-30T07:00,9.4,17.7,34.6,56,6,0.17,1.0,0.00,9.4,0.266,0.52,0,373.0
2019-04-30T08:00,11.4,15.9,33.8,50,3,0.25,1.4,0.00,10.9,0.264,0.68,0,530.0
2019-04-30T09:00,13.2,15.5,32.4,44,359,0.33,1.4,0.00,12.6,0.262,0.85,0,660.0
2019-04-30T10:00,14.7,14.8,32.0,41,1,0.39,1.5,0.00,14.3,0.260,0.99,0,754.0
2019-04-30T11:00,15.8,13.7,31.7,38,358,0.44,1.5,0.00,15.8,0.257,1.11,0,804.0
2019-04-30T12:00,16.6,13.5,30.2,30,351,0.46,-1.2,0.00,16.6,0.254,1.34,0,807.0
2019-04-30T13:00,17.2,13.9,29.5,26,350,0.45,-2.5,0.00,17.5,0.251,1.45,70,767.0
2019-04-30T14:00,17.3,14.1,29.5,25,347,0.41,-3.0,0.00,17.8,0.248,1.49,97,652.0
2019-04-30T15:00,16.8,16.6,31.0,26,347,0.33,-2.8,0.00,17.5,0.246,1.41,95,470.0
2019-04-30T16:00,16.1,15.3,31.3,28,351,0.26,-2.5,0.00,16.9,0.244,1.33,97,331.0
2019-04-30T17:00,15.0,10.8,27.4,34,358,0.15,-0.8,0.00,15.9,0.243,1.13,45,167.0
2019-04-30T18:00,12.1,7.6,18.7,43,360,0.07,-0.2,0.00,14.6,0.243,0.81,0,81.0
2019-04-30T19:00,9.3,9.4,13.0,48,2,0.06,-1.1,0.00,12.9,0.242,0.61,0,5.0
2019-04-30T20:00,7.9,9.4,12.6,55,18,0.03,-0.6,0.00,11.6,0.242,0.48,19,0.0
2019-04-30T21:00,7.6,8.2,11.9,63,23,0.02,1.0,0.00,10.6,0.242,0.39,71,0.0
2019-04-30T22:00,9.4,4.0,9.4,53,10,0.01,0.3,0.00,10.2,0.241,0.56,45,0.0
2019-04-30T23:00,9.1,2.5,4.7,55,278,0.00,0.6,0.00,9.8,0.241,0.52,94,0.0
2019-05-01T00:00,8.4,6.6,9.0,81,257,0.00,5.4,0.00,11.2,0.235,0.21,55,0.0
2019-05-01T01:00,9.6,11.1,16.9,88,283,0.00,7.8,1.10,10.8,0.251,0.14,86,0.0
2019-05-01T02:00,10.2,15.7,25.6,87,290,0.01,8.2,1.30,10.6,0.268,0.16,69,0.0
2019-05-01T03:00,9.5,17.1,28.4,89,298,0.00,7.8,0.20,10.4,0.270,0.13,42,0.0
2019-05-01T04:00,8.9,16.6,28.4,91,297,0.02,7.5,0.00,10.2,0.270,0.10,45,2.0
2019-05-01T05:00,9.2,17.1,29.5,90,300,0.03,7.7,0.00,10.2,0.269,0.12,36,64.0
2019-05-01T06:00,10.1,20.5,34.2,82,308,0.08,7.3,0.00,10.6,0.269,0.22,64,177.0
2019-05-01T07:00,11.9,19.9,37.4,76,311,0.14,7.8,0.00,11.4,0.268,0.33,82,319.0
2019-05-01T08:00,12.4,17.2,37.4,72,303,0.20,7.5,0.00,12.6,0.267,0.40,92,444.0
2019-05-01T09:00,12.8,16.8,34.2,70,298,0.22,7.4,0.10,13.4,0.267,0.44,92,450.0
2019-05-01T10:00,14.2,17.0,33.8,63,291,0.27,7.2,0.00,14.4,0.265,0.61,94,530.0
2019-05-01T11:00,15.4,17.8,35.3,59,288,0.33,7.5,0.80,15.4,0.271,0.72,30,620.0
2019-05-01T12:00,15.7,20.9,36.7,56,294,0.36,6.9,0.00,16.3,0.237,0.79,9,694.0
2019-05-01T13:00,17.1,23.0,41.4,53,290,0.27,7.4,0.00,16.6,0.236,0.93,100,380.0
2019-05-01T14:00,16.1,24.2,43.6,58,303,0.22,7.9,0.30,16.4,0.237,0.76,87,301.0
2019-05-01T15:00,14.4,18.4,44.3,68,309,0.16,8.6,0.40,16.0,0.239,0.52,83,262.0
2019-05-01T16:00,14.1,17.1,34.2,70,300,0.12,8.8,0.00,15.4,0.239,0.48,48,149.0
2019-05-01T17:00,14.1,16.9,31.3,70,308,0.11,8.6,0.10,14.9,0.239,0.49,89,160.0
2019-05-01T18:00,12.9,16.5,29.9,72,316,0.07,8.1,0.50,14.1,0.243,0.41,85,36.0
2019-05-01T19:00,12.1,15.1,27.4,73,308,0.05,7.4,0.00,13.3,0.243,0.38,96,4.0
2019-05-01T20:00,11.6,17.2,28.8,72,299,0.04,6.7,0.00,12.6,0.243,0.39,97,0.0
2019-05-01T21:00,10.5,16.9,28.8,74,297,0.03,6.0,0.00,12.0,0.242,0.33,97,0.0
2019-05-01T22:00,9.9,16.4,28.4,74,299,0.03,5.6,0.00,11.6,0.242,0.32,95,0.0
2019-05-01T23:00,9.1,15.2,27.4,78,292,0.02,5.4,0.00,11.1,0.242,0.25,94,0.0
2019-05-02T00:00,8.8,16.8,25.9,78,280,0.02,5.2,0.00,10.9,0.228,0.25,92,0.0
2019-05-02T01:00,8.4,17.9,30.6,79,279,0.02,5.0,0.00,10.6,0.228,0.23,74,0.0
2019-05-02T02:00,7.5,19.4,32.4,82,280,0.02,4.6,0.00,10.1,0.227,0.19,43,0.0
2019-05-02T03:00,7.1,21.0,36.0,81,282,0.02,4.0,0.00,9.9,0.227,0.19,79,0.0
2019-05-02T04:00,6.8,22.7,38.5,79,285,0.04,3.3,0.00,9.6,0.227,0.21,94,2.0
2019-05-02T05:00,7.0,23.9,42.1,75,286,0.05,2.8,0.00,9.6,0.227,0.25,100,37.0
2019-05-02T06:00,7.9,24.4,45.7,70,279,0.08,2.9,0.00,9.9,0.226,0.32,95,112.0
2019-05-02T07:00,8.8,24.5,43.9,72,269,0.10,4.0,0.00,10.3,0.226,0.32,100,178.0
2019-05-02T08:00,10.4,24.5,46.1,68,269,0.15,4.6,0.00,11.1,0.225,0.41,100,270.0
2019-05-02T09:00,11.0,24.1,45.0,67,267,0.16,5.1,0.00,11.9,0.224,0.44,100,291.0
2019-05-02T10:00,11.6,24.5,44.6,65,266,0.17,5.3,0.00,12.4,0.224,0.48,100,299.0
2019-05-02T11:00,12.9,26.6,47.5,59,270,0.19,4.9,0.00,12.9,0.223,0.61,100,278.0
2019-05-02T12:00,12.4,28.8,50.4,64,269,0.19,5.7,0.10,13.4,0.225,0.52,100,335.0
2019-05-02T13:00,12.4,27.9,50.4,65,263,0.15,6.1,0.00,13.4,0.225,0.50,100,196.0
2019-05-02T14:00,12.8,27.1,49.7,63,265,0.16,5.9,0.00,13.4,0.224,0.54,100,203.0
2019-05-02T15:00,13.4,24.0,47.5,59,261,0.16,5.7,0.00,13.5,0.224,0.63,100,173.0
2019-05-02T16:00,14.1,24.9,43.6,55,260,0.16,5.1,0.00,13.6,0.223,0.73,100,157.0
2019-05-02T17:00,13.9,19.8,43.6,57,258,0.13,5.6,0.00,13.5,0.222,0.69,98,100.0
2019-05-02T18:00,12.9,21.0,37.1,65,263,0.09,6.3,0.00,13.2,0.222,0.53,100,38.0
2019-05-02T19:00,11.9,20.1,36.4,73,260,0.06,7.2,0.00,12.7,0.222,0.38,57,2.0
2019-05-02T20:00,11.4,19.9,34.9,77,266,0.03,7.4,0.00,12.2,0.222,0.31,42,0.0
2019-05-02T21:00,10.5,18.8,33.8,81,275,0.02,7.4,0.00,11.8,0.222,0.24,98,0.0
2019-05-02T22:00,10.1,19.9,36.0,85,290,0.02,7.7,0.30,11.4,0.225,0.18,100,0.0
2019-05-02T23:00,9.6,17.6,34.2,81,293,0.02,6.6,0.10,11.1,0.225,0.22,99,0.0
2019-05-03T00:00,8.4,18.7,29.9,77,298,0.03,4.7,0.00,10.8,0.227,0.25,66,0.0
2019-05-03T01:00,7.7,19.1,32.8,78,302,0.02,4.1,0.00,10.2,0.226,0.23,83,0.0
2019-05-03T02:00,7.3,16.3,33.1,74,292,0.03,3.0,0.00,9.9,0.226,0.26,97,0.0
2019-05-03T03:00,7.0,16.6,28.4,73,283,0.03,2.5,0.00,9.6,0.226,0.27,97,0.0
2019-05-03T04:00,6.3,17.1,29.2,75,288,0.04,2.2,0.00,9.1,0.226,0.24,95,2.0
2019-05-03T05:00,6.5,17.7,30.6,71,287,0.05,1.6,0.00,9.0,0.226,0.28,89,65.0
2019-05-03T06:00,7.1,21.7,39.2,64,289,0.10,0.8,0.00,9.3,0.225,0.36,58,192.0
2019-05-03T07:00,8.1,22.0,41.8,57,291,0.16,0.1,0.00,10.1,0.224,0.47,24,360.0
2019-05-03T08:00,9.2,23.1,43.2,49,291,0.23,-1.0,0.00,11.2,0.223,0.60,24,502.0
2019-05-03T09:00,10.4,25.0,47.2,41,293,0.29,-2.3,0.00,12.3,0.222,0.75,68,611.0
2019-05-03T10:00,10.6,23.9,47.5,38,288,0.26,-3.2,0.00,12.7,0.221,0.80,79,429.0
2019-05-03T11:00,10.6,24.3,44.6,35,285,0.24,-4.2,0.00,12.8,0.220,0.83,100,335.0
2019-05-03T12:00,10.5,23.6,44.6,40,278,0.21,-2.5,0.00,12.1,0.223,0.76,100,291.0
2019-05-03T13:00,10.0,24.6,44.6,46,276,0.20,-1.2,0.00,12.2,0.222,0.67,99,287.0
2019-05-03T14:00,10.2,23.9,44.6,43,276,0.19,-1.8,0.00,12.1,0.221,0.71,100,245.0
2019-05-03T15:00,9.8,23.8,45.7,49,269,0.18,-0.4,0.00,12.1,0.221,0.62,100,281.0
2019-05-03T16:00,9.1,20.0,42.8,54,277,0.12,0.2,0.00,11.6,0.220,0.53,96,109.0
2019-05-03T17:00,8.8,20.9,37.4,57,270,0.11,0.8,0.00,11.4,0.220,0.48,87,131.0
2019-05-03T18:00,7.8,15.1,37.1,63,270,0.07,1.2,0.00,10.7,0.220,0.39,99,57.0
2019-05-03T19:00,7.2,13.0,26.3,67,275,0.05,1.5,0.00,10.0,0.219,0.34,97,4.0
2019-05-03T20:00,6.9,12.4,22.0,68,253,0.03,1.5,0.00,9.5,0.219,0.32,97,0.0
2019-05-03T21:00,6.6,15.4,25.9,70,249,0.03,1.5,0.00,9.0,0.219,0.29,99,0.0
2019-05-03T22:00,6.2,17.5,29.9,73,261,0.03,1.7,0.10,8.6,0.220,0.26,94,0.0
2019-05-03T23:00,5.8,16.5,29.9,77,254,0.02,2.0,0.20,8.4,0.221,0.21,98,0.0
2019-05-04T00:00,6.0,13.8,27.7,68,255,0.03,0.6,0.00,8.2,0.220,0.30,52,0.0
2019-05-04T01:00,5.6,15.2,25.9,69,265,0.03,0.4,0.00,7.8,0.220,0.28,93,0.0
2019-05-04T02:00,5.0,13.3,25.9,72,270,0.02,0.4,0.00,7.5,0.220,0.24,87,0.0
2019-05-04T03:00,3.8,9.8,22.7,78,264,0.01,0.4,0.00,6.9,0.220,0.17,100,0.0
2019-05-04T04:00,3.7,9.4,16.2,81,252,0.02,0.6,0.00,6.6,0.220,0.15,100,4.0
2019-05-04T05:00,4.9,10.6,18.7,76,252,0.04,1.1,0.00,6.8,0.219,0.21,100,43.0
2019-05-04T06:00,5.5,12.2,22.0,73,256,0.06,1.0,0.00,7.1,0.219,0.25,100,75.0
2019-05-04T07:00,5.9,13.1,25.2,67,262,0.08,0.2,0.10,7.6,0.220,0.31,100,137.0
2019-05-04T08:00,6.3,13.0,25.9,62,272,0.11,-0.4,0.10,8.1,0.221,0.36,100,197.0
