time,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2021-04-12T17:00,7.1,10.0,20.5,54,257,0.07,-1.5,0.00,7.8,0.358,0.46,100,84.0
2021-04-12T18:00,5.3,10.7,17.3,61,256,0.04,-1.6,0.00,7.1,0.357,0.35,100,22.0
2021-04-12T19:00,4.9,12.2,20.9,64,284,0.03,-1.5,0.00,6.4,0.356,0.32,100,0.0
2021-04-12T20:00,2.7,6.8,20.9,78,288,0.00,-0.8,0.00,5.7,0.355,0.16,92,0.0
2021-04-12T21:00,1.4,7.2,11.9,86,267,0.00,-0.7,0.00,4.8,0.354,0.09,92,0.0
2021-04-12T22:00,1.3,8.6,13.7,88,268,0.00,-0.5,0.00,4.1,0.354,0.08,70,0.0
2021-04-12T23:00,1.1,9.7,15.8,89,270,0.00,-0.4,0.00,3.7,0.353,0.07,100,0.0
2021-04-13T00:00,1.5,10.5,16.9,83,264,0.00,-0.9,0.00,3.7,0.352,0.11,100,0.0
2021-04-13T01:00,0.9,10.1,17.6,86,270,0.00,-1.1,0.00,3.3,0.351,0.09,1,0.0
2021-04-13T02:00,0.2,9.4,16.6,89,270,0.00,-1.5,0.00,3.0,0.351,0.07,2,0.0
2021-04-13T03:00,-0.3,8.7,15.1,90,265,0.00,-1.8,0.00,2.5,0.350,0.06,88,0.0
2021-04-13T04:00,-0.7,9.1,14.8,91,261,0.00,-2.0,0.00,2.2,0.350,0.05,100,0.0
2021-04-13T05:00,0.2,11.0,18.0,89,259,0.01,-1.5,0.00,2.2,0.349,0.07,70,17.0
2021-04-13T06:00,1.8,13.0,22.7,83,265,0.04,-0.8,0.00,2.7,0.349,0.11,100,128.0
2021-04-13T07:00,3.4,15.1,28.8,77,269,0.08,-0.2,0.00,3.8,0.348,0.18,100,274.0
2021-04-13T08:00,4.9,15.9,31.0,72,274,0.14,0.3,0.00,5.1,0.347,0.24,99,440.0
2021-04-13T09:00,6.6,18.1,35.3,61,283,0.20,-0.4,0.00,6.4,0.345,0.38,83,533.0
2021-04-13T10:00,7.2,17.8,35.6,55,284,0.20,-1.1,0.10,7.2,0.344,0.46,92,483.0
2021-04-13T11:00,8.1,17.4,34.9,49,288,0.23,-1.9,0.10,8.1,0.344,0.55,99,526.0
2021-04-13T12:00,7.7,16.5,35.3,53,290,0.25,-1.3,0.10,8.4,0.342,0.50,100,614.0
2021-04-13T13:00,8.2,16.0,32.8,49,301,0.23,-1.9,0.10,8.8,0.341,0.56,97,512.0
2021-04-13T14:00,8.4,14.8,31.3,47,304,0.21,-2.2,0.00,9.1,0.340,0.59,100,453.0
2021-04-13T15:00,8.6,13.7,29.2,46,305,0.19,-2.5,0.00,9.1,0.339,0.61,95,384.0
2021-04-13T16:00,8.3,12.8,26.3,47,302,0.15,-2.3,0.00,8.8,0.338,0.58,100,287.0
2021-04-13T17:00,7.1,12.2,23.0,54,298,0.09,-1.6,0.00,8.1,0.337,0.46,100,148.0
2021-04-13T18:00,5.3,9.1,21.2,68,288,0.03,0.0,0.00,7.2,0.337,0.28,100,27.0
2021-04-13T19:00,3.8,9.1,15.1,82,288,0.00,0.9,0.00,6.2,0.337,0.15,100,0.0
2021-04-13T20:00,3.5,10.3,16.9,83,295,0.00,0.9,0.00,5.4,0.336,0.14,98,0.0
2021-04-13T21:00,3.0,9.5,16.9,83,299,0.00,0.3,0.00,4.9,0.336,0.13,99,0.0
2021-04-13T22:00,2.4,11.3,18.7,83,297,0.00,-0.2,0.00,4.4,0.336,0.12,93,0.0
2021-04-13T23:00,1.8,13.0,21.2,87,294,0.00,-0.2,0.00,4.0,0.336,0.09,95,0.0
2021-04-14T00:00,2.0,15.3,23.8,83,297,0.01,-0.6,0.00,3.5,0.334,0.12,100,0.0
2021-04-14T01:00,1.4,14.7,25.6,84,301,0.01,-0.9,0.00,3.2,0.334,0.11,94,0.0
2021-04-14T02:00,0.8,13.9,24.8,88,301,0.00,-1.0,0.00,2.9,0.334,0.08,98,0.0
2021-04-14T03:00,0.3,12.8,23.4,91,302,0.00,-1.0,0.00,2.6,0.334,0.06,92,0.0
2021-04-14T04:00,-0.2,12.1,21.6,93,300,0.00,-1.2,0.00,2.3,0.334,0.04,0,0.0
2021-04-14T05:00,0.2,12.1,20.2,93,300,0.01,-0.9,0.00,2.1,0.333,0.05,71,20.0
2021-04-14T06:00,1.8,13.5,24.1,87,304,0.03,-0.2,0.00,2.7,0.333,0.09,83,135.0
2021-04-14T07:00,3.7,17.7,33.5,80,322,0.09,0.5,0.00,3.8,0.333,0.16,94,296.0
2021-04-14T08:00,5.1,15.5,33.1,69,329,0.13,-0.2,0.10,4.9,0.332,0.27,93,372.0
2021-04-14T09:00,6.1,14.8,31.0,59,331,0.18,-1.2,0.10,6.1,0.332,0.38,97,453.0
2021-04-14T10:00,6.7,14.7,29.9,55,329,0.19,-1.8,0.10,6.8,0.332,0.44,97,432.0
2021-04-14T11:00,7.5,14.8,31.7,50,331,0.25,-2.3,0.00,8.0,0.331,0.52,98,599.0
2021-04-14T12:00,7.3,13.5,31.3,48,335,0.23,-3.0,0.00,8.2,0.333,0.53,69,517.0
2021-04-14T13:00,7.8,13.4,28.1,47,340,0.23,-2.9,0.10,8.8,0.332,0.56,98,515.0
2021-04-14T14:00,7.7,13.3,27.7,47,347,0.19,-2.8,0.00,8.8,0.331,0.56,99,393.0
2021-04-14T15:00,7.6,13.0,27.0,48,357,0.16,-2.7,0.00,8.6,0.330,0.54,99,330.0
2021-04-14T16:00,7.4,12.6,25.2,47,2,0.13,-3.0,0.00,8.2,0.330,0.54,98,222.0
2021-04-14T17:00,6.6,12.8,22.7,54,16,0.08,-2.2,0.00,7.7,0.329,0.45,91,119.0
2021-04-14T18:00,4.5,9.4,22.0,63,23,0.03,-1.9,0.00,6.7,0.329,0.31,89,33.0
2021-04-14T19:00,2.8,8.0,15.5,72,8,0.01,-1.6,0.00,5.6,0.329,0.21,85,0.0
2021-04-14T20:00,2.3,8.3,13.3,75,18,0.01,-1.6,0.00,4.8,0.328,0.18,90,0.0
2021-04-14T21:00,1.4,7.8,13.3,77,22,0.00,-2.2,0.00,4.1,0.328,0.15,97,0.0
2021-04-14T22:00,0.9,7.7,12.2,76,11,0.00,-2.8,0.00,3.5,0.328,0.16,98,0.0
2021-04-14T23:00,0.2,7.6,11.9,78,360,0.00,-3.2,0.00,3.0,0.328,0.14,96,0.0
2021-04-15T00:00,1.1,9.7,12.6,74,358,0.01,-3.0,0.00,3.1,0.328,0.17,94,0.0
2021-04-15T01:00,1.0,9.4,16.6,77,353,0.01,-2.6,0.00,2.9,0.327,0.15,92,0.0
2021-04-15T02:00,1.0,10.5,17.3,79,344,0.01,-2.2,0.00,2.8,0.327,0.14,100,0.0
2021-04-15T03:00,0.8,10.0,17.3,83,345,0.00,-1.9,0.00,2.6,0.327,0.11,99,0.0
2021-04-15T04:00,1.0,10.7,18.0,83,348,0.00,-1.5,0.00,2.5,0.327,0.11,100,0.0
2021-04-15T05:00,1.5,11.9,19.4,82,346,0.02,-1.2,0.00,2.5,0.327,0.12,100,15.0
2021-04-15T06:00,2.6,12.9,22.0,78,347,0.04,-0.9,0.00,3.0,0.327,0.16,100,69.0
2021-04-15T07:00,3.7,14.8,26.6,71,356,0.07,-1.0,0.00,3.6,0.326,0.23,100,135.0
2021-04-15T08:00,4.9,17.5,32.0,63,8,0.11,-1.5,0.00,4.4,0.326,0.32,100,233.0
2021-04-15T09:00,5.6,19.7,36.0,55,8,0.14,-2.7,0.00,5.2,0.325,0.41,100,289.0
2021-04-15T10:00,6.2,22.7,41.8,52,11,0.17,-3.0,0.00,6.0,0.324,0.46,100,368.0
2021-04-15T11:00,6.3,25.6,44.6,46,11,0.17,-4.3,0.00,6.4,0.323,0.51,100,325.0
2021-04-15T12:00,6.7,24.0,48.2,48,9,0.18,-3.7,0.00,6.5,0.325,0.51,100,334.0
2021-04-15T13:00,6.9,24.3,43.9,46,6,0.17,-3.8,0.00,6.8,0.324,0.54,99,286.0
2021-04-15T14:00,7.1,21.6,43.2,45,1,0.15,-4.0,0.00,6.7,0.323,0.55,94,190.0
2021-04-15T15:00,6.7,22.3,41.0,48,3,0.13,-3.5,0.00,6.7,0.322,0.51,98,175.0
2021-04-15T16:00,6.3,20.6,38.9,51,6,0.11,-3.0,0.00,6.4,0.321,0.47,99,121.0
2021-04-15T17:00,5.1,20.5,36.0,56,15,0.08,-3.0,0.10,6.0,0.322,0.39,100,39.0
2021-04-15T18:00,3.0,16.9,34.9,74,358,0.04,-1.2,0.40,5.2,0.325,0.20,100,8.0
2021-04-15T19:00,2.0,17.0,28.4,86,343,0.01,-0.1,0.30,4.4,0.328,0.10,100,0.0
2021-04-15T20:00,2.0,18.3,31.0,89,338,0.00,0.4,0.30,3.8,0.330,0.07,99,0.0
2021-04-15T21:00,2.2,19.0,32.8,90,341,0.00,0.8,0.20,3.4,0.333,0.07,100,0.0
2021-04-15T22:00,3.0,19.2,32.8,85,352,0.01,0.7,0.10,3.2,0.334,0.12,100,0.0
2021-04-15T23:00,3.3,18.0,32.4,82,1,0.01,0.6,0.10,3.2,0.334,0.14,100,0.0
2021-04-16T00:00,3.0,15.3,30.6,86,352,0.01,0.9,0.00,3.8,0.329,0.11,100,0.0
2021-04-16T01:00,3.1,16.3,27.4,84,355,0.01,0.7,0.00,3.5,0.329,0.12,100,0.0
2021-04-16T02:00,3.0,17.1,28.8,85,353,0.01,0.6,0.10,3.3,0.330,0.12,100,0.0
2021-04-16T03:00,3.0,17.2,29.2,85,350,0.01,0.6,0.10,3.2,0.330,0.12,100,0.0
2021-04-16T04:00,2.8,17.1,29.2,85,353,0.01,0.5,0.00,3.2,0.330,0.11,100,0.0
2021-04-16T05:00,3.0,16.6,29.2,85,355,0.03,0.6,0.00,3.2,0.330,0.12,85,7.0
2021-04-16T06:00,3.6,14.9,28.1,84,353,0.04,1.1,0.00,3.4,0.330,0.13,100,65.0
2021-04-16T07:00,4.0,15.9,27.0,83,354,0.05,1.4,0.00,3.8,0.329,0.14,78,78.0
2021-04-16T08:00,5.6,20.0,38.5,75,7,0.11,1.5,0.00,4.8,0.329,0.23,92,277.0
2021-04-16T09:00,7.1,19.8,37.4,67,10,0.16,1.4,0.00,5.9,0.328,0.33,94,396.0
2021-04-16T10:00,8.1,20.3,38.9,59,13,0.21,0.7,0.00,7.1,0.327,0.44,97,501.0
2021-04-16T11:00,8.8,19.3,38.9,55,9,0.23,0.2,0.00,8.0,0.326,0.51,96,530.0
2021-04-16T12:00,9.3,15.5,37.4,55,1,0.26,0.6,0.00,8.2,0.319,0.53,95,608.0
2021-04-16T13:00,9.6,15.9,31.0,53,354,0.23,0.5,0.00,8.9,0.318,0.57,75,473.0
2021-04-16T14:00,10.2,16.6,32.4,52,358,0.24,0.7,0.00,9.5,0.317,0.60,96,513.0
2021-04-16T15:00,9.6,18.7,33.8,52,1,0.18,0.2,0.00,9.4,0.316,0.57,89,326.0
2021-04-16T16:00,8.8,17.3,33.8,55,360,0.13,0.2,0.00,9.0,0.315,0.52,73,216.0
2021-04-16T17:00,7.9,14.8,30.6,60,4,0.09,0.6,0.00,8.4,0.315,0.43,79,132.0
2021-04-16T18:00,6.8,13.3,25.6,63,3,0.05,0.1,0.00,7.6,0.314,0.37,98,26.0
2021-04-16T19:00,6.3,14.4,25.6,63,3,0.04,-0.2,0.00,7.1,0.314,0.36,100,0.0
2021-04-16T20:00,6.1,11.9,24.8,64,346,0.03,-0.3,0.00,6.7,0.314,0.34,97,0.0
2021-04-16T21:00,5.8,12.0,20.2,65,339,0.03,-0.4,0.00,6.3,0.314,0.33,100,0.0
2021-04-16T22:00,5.2,12.0,20.5,68,339,0.02,-0.2,0.10,6.0,0.315,0.28,100,0.0
2021-04-16T23:00,5.0,12.0,21.2,71,314,0.02,0.2,0.20,5.7,0.317,0.25,100,0.0
2021-04-17T00:00,4.6,10.5,20.5,73,297,0.01,0.2,0.00,6.5,0.310,0.23,99,0.0
2021-04-17T01:00,4.8,14.1,23.0,74,302,0.02,0.4,0.00,5.8,0.310,0.23,82,0.0
2021-04-17T02:00,4.2,13.1,23.4,75,307,0.02,0.2,0.00,5.2,0.310,0.21,93,0.0
2021-04-17T03:00,4.2,12.9,22.0,75,330,0.02,0.1,0.00,4.9,0.310,0.21,90,0.0
2021-04-17T04:00,3.9,10.4,21.2,75,340,0.01,-0.2,0.00,4.6,0.310,0.20,87,0.0
2021-04-17T05:00,4.3,11.5,19.1,74,340,0.03,0.2,0.00,4.6,0.310,0.21,100,16.0
2021-04-17T06:00,4.8,11.2,20.2,74,345,0.04,0.5,0.00,4.8,0.310,0.22,100,41.0
2021-04-17T07:00,5.3,11.5,22.0,74,360,0.06,1.0,0.00,5.2,0.310,0.23,74,104.0
2021-04-17T08:00,6.7,10.2,23.0,74,10,0.11,2.2,0.00,6.2,0.310,0.26,46,258.0
2021-04-17T09:00,9.2,10.7,24.1,69,40,0.21,3.8,0.00,7.9,0.309,0.36,84,511.0
2021-04-17T10:00,10.9,11.3,25.2,65,53,0.26,4.4,0.00,9.4,0.308,0.46,100,580.0
2021-04-17T11:00,11.4,11.5,25.6,62,58,0.20,4.4,0.00,10.1,0.307,0.52,100,368.0
2021-04-17T12:00,10.5,9.0,24.1,68,360,0.15,4.8,0.00,10.1,0.301,0.41,100,287.0
2021-04-17T13:00,12.4,10.2,23.8,63,10,0.23,5.5,0.00,10.9,0.301,0.54,67,439.0
2021-04-17T14:00,13.4,10.0,33.8,62,21,0.23,6.2,0.10,11.5,0.300,0.59,63,428.0
2021-04-17T15:00,13.1,12.7,29.9,66,7,0.15,6.8,0.00,11.4,0.300,0.52,52,255.0
2021-04-17T16:00,12.6,12.6,26.3,72,13,0.12,7.7,1.50,11.1,0.315,0.41,48,214.0
2021-04-17T17:00,11.5,10.6,21.6,74,24,0.07,6.9,0.10,10.6,0.316,0.36,64,124.0
2021-04-17T18:00,9.8,10.8,18.0,77,21,0.03,5.9,0.00,9.6,0.316,0.28,89,33.0
2021-04-17T19:00,8.4,11.6,19.4,82,16,0.01,5.4,0.00,8.6,0.316,0.20,99,0.0
2021-04-17T20:00,7.2,10.9,19.4,87,8,0.00,5.2,0.00,7.9,0.316,0.13,73,0.0
2021-04-17T21:00,6.1,10.1,18.0,91,6,0.00,4.8,0.00,7.2,0.316,0.08,27,0.0
2021-04-17T22:00,5.4,9.9,16.9,94,10,0.00,4.5,0.00,6.6,0.316,0.05,17,0.0
2021-04-17T23:00,4.9,9.1,16.9,95,18,0.00,4.2,0.00,6.1,0.316,0.04,15,0.0
2021-04-18T00:00,6.1,8.2,15.5,96,38,0.00,5.5,0.00,7.2,0.331,0.04,19,0.0
2021-04-18T01:00,6.1,6.1,14.0,97,28,0.00,5.7,0.00,6.8,0.331,0.03,100,0.0
2021-04-18T02:00,6.1,8.1,13.7,98,21,0.00,5.8,0.00,6.7,0.331,0.02,100,0.0
2021-04-18T03:00,6.2,10.4,17.3,97,14,0.00,5.7,0.00,6.6,0.330,0.03,100,0.0
2021-04-18T04:00,6.0,10.7,18.4,96,20,0.00,5.4,0.00,6.5,0.330,0.04,100,0.0
2021-04-18T05:00,6.1,9.6,17.6,95,20,0.01,5.4,0.00,6.5,0.330,0.04,100,13.0
2021-04-18T06:00,6.5,8.4,18.0,94,10,0.03,5.7,0.10,6.8,0.331,0.06,100,65.0
2021-04-18T07:00,6.8,6.9,20.2,95,351,0.04,6.0,0.40,7.1,0.335,0.05,99,68.0
2021-04-18T08:00,7.4,6.8,15.5,96,357,0.05,6.8,0.50,7.6,0.341,0.04,100,117.0
2021-04-18T09:00,8.3,8.7,16.9,95,343,0.07,7.5,0.90,8.1,0.352,0.06,100,169.0
2021-04-18T10:00,8.6,12.1,21.6,93,343,0.06,7.5,1.10,8.4,0.365,0.08,100,125.0
2021-04-18T11:00,9.5,12.1,24.1,91,350,0.09,8.1,0.70,9.0,0.372,0.10,100,202.0
2021-04-18T12:00,11.3,10.4,28.1,86,44,0.11,9.1,0.30,9.6,0.356,0.19,92,200.0
2021-04-18T13:00,11.9,10.1,25.9,79,55,0.19,8.4,0.10,10.7,0.356,0.29,100,413.0
2021-04-18T14:00,11.8,8.9,25.6,78,47,0.13,8.0,0.10,10.9,0.356,0.31,82,230.0
2021-04-18T15:00,10.9,9.5,25.2,79,65,0.11,7.4,1.30,10.6,0.368,0.27,90,205.0
2021-04-18T16:00,11.1,11.8,23.4,79,59,0.10,7.7,0.20,10.6,0.369,0.27,93,204.0
2021-04-18T17:00,10.2,10.4,22.3,86,56,0.06,8.1,0.40,10.1,0.371,0.17,86,126.0
2021-04-18T18:00,8.7,7.7,17.3,92,62,0.01,7.4,0.00,9.2,0.369,0.09,37,40.0
2021-04-18T19:00,7.4,7.8,13.3,93,56,0.00,6.3,0.00,8.2,0.368,0.07,16,0.0
2021-04-18T20:00,6.2,7.3,13.0,94,57,0.00,5.4,0.00,7.4,0.367,0.05,10,0.0
2021-04-18T21:00,6.2,8.5,14.4,94,62,0.00,5.2,0.00,6.8,0.365,0.06,6,0.0
2021-04-18T22:00,5.9,8.6,15.1,94,75,0.00,5.0,0.00,6.3,0.364,0.06,58,0.0
2021-04-18T23:00,5.2,7.1,14.4,95,75,0.00,4.5,0.00,5.9,0.363,0.05,81,0.0
2021-04-19T00:00,4.6,6.4,11.5,97,47,0.00,4.1,0.00,5.4,0.368,0.03,57,0.0
2021-04-19T01:00,4.6,5.9,10.1,97,43,0.00,4.2,0.00,5.1,0.367,0.02,84,0.0
2021-04-19T02:00,4.5,6.3,9.4,98,31,0.00,4.2,0.00,4.8,0.366,0.02,87,0.0
2021-04-19T03:00,4.7,6.9,10.8,98,28,0.00,4.4,0.00,4.8,0.365,0.01,97,0.0
2021-04-19T04:00,5.2,6.1,11.9,98,28,0.00,4.8,0.00,4.9,0.364,0.02,95,0.0
2021-04-19T05:00,6.1,8.7,12.6,97,24,0.01,5.7,0.00,5.3,0.363,0.03,99,22.0
2021-04-19T06:00,7.6,6.3,14.8,94,13,0.03,6.7,0.00,6.2,0.362,0.06,93,82.0
2021-04-19T07:00,8.9,5.8,14.4,93,360,0.07,7.8,0.00,7.5,0.361,0.09,94,177.0
2021-04-19T08:00,10.4,6.5,16.6,90,341,0.12,8.8,0.00,8.9,0.360,0.13,94,279.0
2021-04-19T09:00,12.4,8.7,20.5,80,353,0.21,9.0,0.00,10.6,0.359,0.29,92,464.0
2021-04-19T10:00,13.8,9.8,22.3,72,6,0.26,8.8,0.00,11.8,0.357,0.44,38,516.0
2021-04-19T11:00,14.9,12.0,25.9,63,16,0.32,7.9,0.00,12.9,0.355,0.63,57,621.0
2021-04-19T12:00,13.4,8.2,37.8,73,322,0.26,8.8,0.20,12.9,0.360,0.41,51,527.0
2021-04-19T13:00,14.9,12.8,25.2,64,338,0.24,8.2,0.00,13.2,0.359,0.61,52,424.0
2021-04-19T14:00,16.0,11.3,26.6,59,353,0.28,7.9,0.00,13.6,0.357,0.75,12,493.0
2021-04-19T15:00,16.5,11.2,27.4,55,4,0.25,7.6,0.00,13.9,0.355,0.84,20,440.0
2021-04-19T16:00,16.0,12.4,24.8,57,17,0.19,7.4,0.00,13.7,0.353,0.79,23,326.0
2021-04-19T17:00,14.4,10.6,21.6,65,24,0.11,7.8,0.00,13.1,0.352,0.58,32,178.0
2021-04-19T18:00,11.9,11.1,18.4,72,29,0.04,7.0,0.00,11.9,0.351,0.39,80,48.0
2021-04-19T19:00,10.2,11.1,19.8,76,29,0.04,6.2,0.00,10.9,0.350,0.30,84,0.0
2021-04-19T20:00,8.2,8.7,18.4,82,17,0.00,5.3,0.00,9.9,0.350,0.20,49,0.0
2021-04-19T21:00,7.0,9.0,15.1,84,5,0.00,4.6,0.00,9.1,0.349,0.16,12,0.0
2021-04-19T22:00,5.7,8.0,15.1,88,8,0.00,3.9,0.00,8.3,0.349,0.11,9,0.0
2021-04-19T23:00,4.6,6.3,13.3,92,13,0.00,3.4,0.00,7.6,0.348,0.07,5,0.0
2021-04-20T00:00,4.7,6.2,9.7,89,21,0.00,3.1,0.00,7.9,0.342,0.09,9,0.0
2021-04-20T01:00,3.8,6.9,10.4,94,28,0.00,3.0,0.10,7.2,0.343,0.05,13,0.0
2021-04-20T02:00,3.3,3.3,8.6,94,319,0.00,2.5,0.00,6.6,0.343,0.04,7,0.0
2021-04-20T03:00,3.3,6.1,10.1,95,315,0.00,2.7,0.00,6.1,0.342,0.04,12,0.0
2021-04-20T04:00,3.0,6.6,11.2,95,331,0.00,2.3,0.00,5.7,0.342,0.03,18,0.0
2021-04-20T05:00,4.0,7.6,12.2,93,352,0.01,2.8,0.00,5.6,0.342,0.06,31,36.0
2021-04-20T06:00,5.8,3.8,12.6,88,17,0.05,4.0,0.00,6.4,0.341,0.12,34,157.0
2021-04-20T07:00,8.1,1.8,11.5,83,37,0.12,5.3,0.00,7.8,0.340,0.18,32,290.0
2021-04-20T08:00,9.9,0.8,11.2,79,297,0.18,6.6,0.00,9.4,0.340,0.25,40,386.0
2021-04-20T09:00,11.6,2.6,13.7,75,304,0.24,7.2,0.00,10.9,0.338,0.35,51,482.0
2021-04-20T10:00,13.1,3.2,14.8,70,297,0.31,7.8,0.00,12.5,0.337,0.45,44,606.0
2021-04-20T11:00,14.4,3.9,15.8,67,292,0.35,8.4,0.00,13.8,0.335,0.54,17,665.0
2021-04-20T12:00,15.4,1.5,19.4,65,194,0.38,8.8,0.00,14.6,0.330,0.62,32,691.0
2021-04-20T13:00,16.1,2.6,15.5,66,286,0.36,9.6,0.00,15.6,0.329,0.63,20,652.0
2021-04-20T14:00,16.6,6.0,20.5,58,327,0.31,8.4,0.00,16.0,0.327,0.79,34,567.0
2021-04-20T15:00,16.8,7.5,20.5,42,343,0.26,3.8,0.00,15.7,0.326,1.11,20,435.0
2021-04-20T16:00,16.4,9.0,16.2,45,344,0.20,4.4,0.00,15.1,0.325,1.02,1,310.0
2021-04-20T17:00,14.4,12.3,20.2,52,357,0.13,4.6,0.00,14.1,0.324,0.79,1,195.0
2021-04-20T18:00,11.1,8.8,20.5,56,351,0.05,2.6,0.00,12.7,0.324,0.58,0,58.0
2021-04-20T19:00,9.3,9.3,14.4,60,347,0.04,1.9,0.00,11.2,0.323,0.47,15,1.0
2021-04-20T20:00,8.6,9.9,15.8,64,350,0.03,2.2,0.00,10.2,0.323,0.41,3,0.0
2021-04-20T21:00,7.2,8.3,15.8,79,5,0.00,3.9,0.00,9.4,0.323,0.21,0,0.0
2021-04-20T22:00,5.5,6.8,13.3,91,360,0.00,4.2,0.00,8.6,0.323,0.08,0,0.0
2021-04-20T23:00,4.0,8.5,10.8,96,348,0.00,3.3,0.00,7.8,0.323,0.03,0,0.0
2021-04-21T00:00,3.8,6.8,11.2,97,328,0.00,3.2,0.00,7.8,0.317,0.03,0,0.0
2021-04-21T01:00,3.7,5.9,9.7,97,322,0.00,3.2,0.00,7.1,0.317,0.02,0,0.0
2021-04-21T02:00,3.5,6.9,11.2,97,321,0.00,3.2,0.00,6.6,0.317,0.02,0,0.0
2021-04-21T03:00,3.2,7.1,11.5,97,319,0.00,2.7,0.00,6.1,0.317,0.03,0,0.0
2021-04-21T04:00,2.5,6.9,11.5,97,313,0.00,2.1,0.00,5.7,0.317,0.02,0,0.0
2021-04-21T05:00,4.0,9.7,14.0,93,297,0.01,3.0,0.00,5.7,0.317,0.06,0,42.0
2021-04-21T06:00,6.2,8.4,17.6,82,290,0.06,3.4,0.00,6.4,0.317,0.17,0,174.0
2021-04-21T07:00,8.8,8.2,19.1,70,285,0.14,3.7,0.00,7.8,0.316,0.34,0,334.0
2021-04-21T08:00,11.1,9.6,21.6,62,283,0.22,4.0,0.00,9.5,0.315,0.50,0,489.0
2021-04-21T09:00,13.1,11.8,25.6,54,290,0.30,3.8,0.00,11.1,0.314,0.70,0,620.0
2021-04-21T10:00,14.6,14.1,29.5,46,289,0.37,3.0,0.00,12.6,0.312,0.90,0,716.0
2021-04-21T11:00,15.5,14.4,29.9,43,292,0.41,3.1,0.00,13.8,0.310,1.00,6,771.0
2021-04-21T12:00,15.8,16.9,32.0,41,304,0.40,2.4,0.00,14.4,0.305,1.07,100,731.0
2021-04-21T13:00,14.8,15.6,30.2,46,310,0.21,3.2,0.10,13.8,0.305,0.91,52,248.0
2021-04-21T14:00,15.6,18.8,33.8,40,287,0.30,2.2,0.00,13.9,0.304,1.06,100,458.0
2021-04-21T15:00,14.6,17.7,34.2,47,282,0.22,3.4,0.00,13.6,0.303,0.89,100,323.0
2021-04-21T16:00,13.8,20.0,35.6,50,300,0.20,3.5,0.00,13.4,0.302,0.80,79,284.0
2021-04-21T17:00,12.4,14.5,34.6,59,312,0.11,4.4,0.00,12.6,0.301,0.60,83,121.0
2021-04-21T18:00,11.1,18.7,32.4,59,310,0.09,3.3,0.00,11.8,0.301,0.55,81,32.0
2021-04-21T19:00,9.9,17.7,32.4,60,303,0.07,2.7,0.00,11.0,0.301,0.48,34,0.0
2021-04-21T20:00,8.2,18.8,32.4,58,315,0.06,0.4,0.00,10.1,0.301,0.46,82,0.0
2021-04-21T21:00,6.9,18.9,32.4,56,310,0.06,-1.3,0.00,9.3,0.301,0.44,91,0.0
2021-04-21T22:00,5.9,19.7,33.5,57,305,0.06,-1.9,0.00,8.6,0.301,0.40,26,0.0
2021-04-21T23:00,4.4,18.5,33.5,61,297,0.04,-2.5,0.00,7.8,0.301,0.33,17,0.0
2021-04-22T00:00,4.4,17.8,31.7,61,291,0.04,-2.5,0.00,7.8,0.298,0.33,0,0.0
2021-04-22T01:00,3.7,18.0,30.6,63,282,0.04,-2.6,0.00,7.1,0.298,0.29,12,0.0
2021-04-22T02:00,3.2,19.1,32.4,65,274,0.04,-2.7,0.00,6.5,0.298,0.27,45,0.0
2021-04-22T03:00,3.3,20.2,34.2,65,273,0.04,-2.7,0.00,6.2,0.298,0.27,75,0.0
2021-04-22T04:00,3.8,20.6,35.6,63,276,0.04,-2.7,0.00,6.0,0.298,0.30,85,0.0
2021-04-22T05:00,4.2,19.2,36.0,65,275,0.05,-1.9,0.00,6.0,0.297,0.29,33,33.0
2021-04-22T06:00,4.9,20.2,35.3,65,273,0.08,-1.0,0.00,6.3,0.297,0.30,11,147.0
2021-04-22T07:00,6.3,23.8,42.1,62,285,0.13,-0.4,0.00,7.2,0.297,0.36,6,327.0
2021-04-22T08:00,7.9,27.7,51.8,52,298,0.20,-1.4,0.00,8.1,0.296,0.51,57,485.0
2021-04-22T09:00,9.2,25.6,50.0,45,296,0.25,-2.1,0.00,9.2,0.295,0.64,71,567.0
2021-04-22T10:00,10.0,25.6,47.2,40,294,0.28,-2.8,0.00,10.1,0.293,0.73,83,582.0
2021-04-22T11:00,10.3,26.9,49.0,41,293,0.28,-2.5,0.10,10.8,0.292,0.74,57,577.0
2021-04-22T12:00,10.3,24.6,51.1,39,297,0.28,-3.0,0.20,10.6,0.294,0.76,67,546.0
2021-04-22T13:00,10.2,25.9,50.8,42,295,0.26,-2.1,0.10,10.8,0.294,0.73,62,507.0
2021-04-22T14:00,10.3,26.6,50.8,41,303,0.23,-2.2,0.00,10.8,0.293,0.74,67,398.0
2021-04-22T15:00,10.1,26.3,51.8,43,306,0.21,-1.9,0.10,10.6,0.293,0.70,64,336.0
2021-04-22T16:00,9.8,27.2,51.8,47,313,0.18,-1.1,0.00,10.4,0.292,0.65,67,275.0
