time,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2022-04-03T05:00,-2.0,10.0,17.6,67,291,0.03,-7.3,0.00,0.2,0.164,0.17,78,2.0
2022-04-03T06:00,-1.0,10.2,18.0,66,278,0.03,-6.6,0.00,0.2,0.164,0.19,75,61.0
2022-04-03T07:00,0.2,11.7,22.3,65,279,0.06,-5.6,0.00,0.3,0.164,0.22,39,178.0
2022-04-03T08:00,2.4,11.0,23.4,59,281,0.13,-4.7,0.00,0.6,0.164,0.30,0,387.0
2022-04-03T09:00,4.2,15.4,29.2,46,303,0.19,-6.4,0.00,1.9,0.164,0.45,76,530.0
2022-04-03T10:00,4.8,18.3,34.6,41,302,0.19,-7.4,0.00,3.7,0.164,0.51,99,445.0
2022-04-03T11:00,4.9,18.6,34.6,39,292,0.17,-7.9,0.00,4.6,0.164,0.53,99,309.0
2022-04-03T12:00,6.0,19.1,36.4,36,274,0.21,-7.9,0.00,5.8,0.164,0.60,100,464.0
2022-04-03T13:00,6.8,19.3,36.4,36,279,0.21,-7.4,0.00,6.6,0.164,0.64,100,398.0
2022-04-03T14:00,6.8,19.8,35.3,37,289,0.17,-7.0,0.00,6.8,0.164,0.63,100,271.0
2022-04-03T15:00,6.6,20.6,36.4,40,286,0.14,-5.9,0.00,6.8,0.163,0.58,99,187.0
2022-04-03T16:00,5.7,20.8,37.1,50,279,0.11,-3.9,0.00,6.5,0.163,0.45,51,161.0
2022-04-03T17:00,4.9,15.9,35.6,57,267,0.07,-3.0,0.00,5.9,0.163,0.38,28,88.0
2022-04-03T18:00,3.2,12.6,26.6,66,257,0.03,-2.5,0.00,5.0,0.163,0.26,0,15.0
2022-04-03T19:00,2.2,14.5,23.4,76,243,0.02,-1.7,0.00,4.1,0.164,0.17,35,0.0
2022-04-03T20:00,1.6,15.5,26.3,84,252,0.01,-0.8,0.00,3.4,0.164,0.11,100,0.0
2022-04-03T21:00,2.5,17.0,27.7,83,249,0.01,-0.2,0.00,3.2,0.164,0.13,83,0.0
2022-04-03T22:00,1.3,17.4,28.4,90,252,0.00,-0.1,0.00,2.8,0.164,0.06,72,0.0
2022-04-03T23:00,1.0,17.7,29.2,90,257,0.00,-0.4,0.00,2.3,0.164,0.06,2,0.0
2022-04-04T00:00,0.9,16.3,29.2,89,252,0.00,-0.6,0.00,2.9,0.162,0.07,62,0.0
2022-04-04T01:00,0.9,17.1,28.4,88,252,0.00,-0.9,0.00,2.3,0.162,0.08,98,0.0
2022-04-04T02:00,0.6,18.3,30.2,89,248,0.00,-0.9,0.00,2.0,0.162,0.07,100,0.0
2022-04-04T03:00,0.4,18.2,30.6,91,243,0.00,-0.9,0.00,1.6,0.163,0.06,100,0.0
2022-04-04T04:00,0.5,18.6,31.0,91,238,0.00,-0.8,0.00,1.5,0.163,0.06,100,0.0
2022-04-04T05:00,0.4,19.5,32.0,91,236,0.01,-0.9,0.00,1.3,0.163,0.06,97,4.0
2022-04-04T06:00,1.8,23.6,37.4,83,236,0.03,-0.9,0.00,1.6,0.163,0.12,100,82.0
2022-04-04T07:00,3.2,22.4,41.0,74,228,0.07,-0.9,0.00,2.5,0.163,0.20,100,201.0
2022-04-04T08:00,4.4,29.3,51.5,67,233,0.11,-1.1,0.00,3.5,0.163,0.27,100,274.0
2022-04-04T09:00,5.4,31.7,52.9,61,230,0.13,-1.5,0.00,4.4,0.163,0.35,100,300.0
2022-04-04T10:00,6.6,34.4,59.0,54,233,0.17,-2.1,0.00,5.5,0.163,0.45,100,390.0
2022-04-04T11:00,7.1,42.4,69.8,49,237,0.20,-2.8,0.00,6.4,0.163,0.51,100,429.0
2022-04-04T12:00,7.8,42.3,72.7,45,232,0.19,-3.6,0.20,6.9,0.164,0.59,100,275.0
2022-04-04T13:00,5.5,38.6,72.7,55,230,0.12,-2.9,0.20,6.4,0.165,0.41,100,112.0
2022-04-04T14:00,3.8,35.5,65.5,73,221,0.07,-0.7,0.70,5.7,0.171,0.22,100,96.0
2022-04-04T15:00,2.8,37.3,63.7,88,221,0.04,0.9,0.60,4.7,0.177,0.09,100,67.0
2022-04-04T16:00,3.0,34.9,63.4,88,225,0.03,1.2,0.80,4.0,0.186,0.09,100,33.0
2022-04-04T17:00,3.4,35.7,60.8,88,233,0.03,1.5,0.90,3.6,0.197,0.10,100,10.0
2022-04-04T18:00,3.3,34.8,60.8,90,237,0.02,1.8,1.00,3.4,0.210,0.08,100,2.0
2022-04-04T19:00,3.8,32.6,58.7,87,241,0.01,1.9,0.20,3.4,0.213,0.10,100,0.0
2022-04-04T20:00,4.4,33.0,55.8,87,246,0.02,2.4,0.00,3.5,0.213,0.11,100,0.0
2022-04-04T21:00,5.0,32.7,55.8,88,251,0.02,3.1,0.10,3.8,0.214,0.11,100,0.0
2022-04-04T22:00,5.4,31.9,55.1,88,256,0.01,3.7,0.40,4.1,0.218,0.10,100,0.0
2022-04-04T23:00,5.4,29.9,55.1,91,261,0.01,4.2,0.30,4.3,0.223,0.08,100,0.0
2022-04-05T00:00,5.9,27.1,52.9,89,265,0.01,4.2,0.50,4.8,0.234,0.10,100,0.0
2022-04-05T01:00,5.5,24.9,45.7,90,275,0.01,4.1,0.30,4.7,0.237,0.09,100,0.0
2022-04-05T02:00,5.4,22.8,41.4,90,275,0.01,3.9,0.20,4.7,0.239,0.09,100,0.0
2022-04-05T03:00,5.2,21.0,38.5,88,277,0.01,3.4,0.10,4.5,0.240,0.11,100,0.0
2022-04-05T04:00,4.8,20.7,35.3,89,278,0.01,3.1,0.00,4.3,0.240,0.10,100,0.0
2022-04-05T05:00,4.6,21.4,35.3,90,283,0.02,3.0,0.10,4.2,0.240,0.09,100,2.0
2022-04-05T06:00,4.8,21.6,36.0,88,285,0.03,2.9,0.00,4.2,0.241,0.11,100,54.0
2022-04-05T07:00,5.3,23.2,40.3,82,289,0.06,2.5,0.00,4.7,0.241,0.16,100,149.0
2022-04-05T08:00,5.9,23.5,41.4,75,293,0.10,1.9,0.00,5.3,0.241,0.23,97,281.0
2022-04-05T09:00,7.3,24.5,43.9,62,292,0.18,0.6,0.00,6.5,0.240,0.39,100,465.0
2022-04-05T10:00,8.1,26.4,46.8,53,290,0.21,-0.8,0.00,7.4,0.240,0.50,100,504.0
2022-04-05T11:00,8.6,24.9,47.2,48,284,0.21,-1.8,0.10,8.0,0.240,0.58,100,402.0
2022-04-05T12:00,7.3,20.6,44.3,61,275,0.13,0.2,0.00,7.3,0.242,0.40,100,235.0
2022-04-05T13:00,8.6,22.8,40.0,56,265,0.17,0.3,0.10,7.8,0.242,0.49,100,314.0
2022-04-05T14:00,8.1,24.3,40.3,63,262,0.11,1.4,0.20,7.6,0.242,0.40,100,131.0
2022-04-05T15:00,7.9,22.7,42.8,68,266,0.10,2.3,0.30,7.4,0.244,0.34,100,142.0
2022-04-05T16:00,7.5,13.6,40.3,78,258,0.06,3.9,0.10,7.2,0.245,0.23,100,78.0
2022-04-05T17:00,7.2,13.4,23.4,83,246,0.04,4.4,0.10,6.9,0.245,0.18,100,48.0
2022-04-05T18:00,6.5,13.0,22.3,85,246,0.03,4.2,0.10,6.5,0.246,0.14,100,5.0
2022-04-05T19:00,6.2,11.9,21.2,88,241,0.00,4.3,0.40,6.2,0.249,0.12,100,0.0
2022-04-05T20:00,6.1,8.6,19.4,93,237,0.00,5.0,0.60,5.9,0.255,0.07,100,0.0
2022-04-05T21:00,6.7,14.8,23.4,92,256,0.00,5.5,0.20,5.8,0.257,0.07,100,0.0
2022-04-05T22:00,7.1,15.4,26.6,92,254,0.00,5.8,0.10,5.9,0.258,0.08,100,0.0
2022-04-05T23:00,7.4,17.9,28.4,92,251,0.00,6.2,0.10,6.1,0.259,0.08,100,0.0
2022-04-06T00:00,7.9,17.3,33.1,93,253,0.00,6.9,0.10,6.6,0.278,0.07,100,0.0
2022-04-06T01:00,7.8,13.2,28.4,95,248,0.00,7.1,0.20,6.7,0.279,0.05,100,0.0
2022-04-06T02:00,8.4,19.5,31.7,94,245,0.00,7.4,0.30,6.8,0.283,0.07,100,0.0
2022-04-06T03:00,8.6,22.4,37.4,93,246,0.00,7.4,0.10,7.0,0.283,0.08,100,0.0
2022-04-06T04:00,8.4,23.0,38.5,92,250,0.00,7.2,0.10,7.0,0.283,0.09,100,0.0
2022-04-06T05:00,8.4,21.8,39.2,90,254,0.03,6.9,0.10,7.0,0.284,0.11,100,1.0
2022-04-06T06:00,8.3,20.3,36.4,91,247,0.03,6.9,0.20,7.1,0.286,0.10,100,12.0
2022-04-06T07:00,8.7,22.1,36.7,90,242,0.04,7.1,0.20,7.2,0.288,0.12,100,42.0
2022-04-06T08:00,9.9,23.3,40.3,83,243,0.07,7.2,0.00,7.8,0.287,0.20,100,123.0
2022-04-06T09:00,10.9,31.6,50.0,75,249,0.13,6.7,0.00,8.6,0.287,0.33,100,265.0
2022-04-06T10:00,11.2,25.0,53.3,71,245,0.12,6.2,0.00,8.9,0.286,0.38,100,155.0
2022-04-06T11:00,11.5,24.5,45.4,68,250,0.12,5.8,0.00,9.1,0.286,0.44,100,134.0
2022-04-06T12:00,11.1,27.0,47.2,66,236,0.15,5.1,0.00,9.9,0.287,0.45,100,245.0
2022-04-06T13:00,11.8,26.7,52.6,62,241,0.16,4.8,0.00,10.0,0.286,0.52,100,215.0
2022-04-06T14:00,11.6,27.0,47.5,63,243,0.14,4.7,0.00,10.0,0.285,0.51,100,162.0
2022-04-06T15:00,11.8,28.2,47.2,61,238,0.14,4.4,0.00,10.0,0.284,0.54,100,148.0
2022-04-06T16:00,11.8,20.9,50.0,62,234,0.12,4.8,0.00,10.0,0.283,0.52,100,126.0
2022-04-06T17:00,11.4,19.1,35.3,62,234,0.09,4.3,0.00,9.8,0.282,0.52,100,71.0
2022-04-06T18:00,10.9,17.1,32.0,59,229,0.08,3.2,0.00,9.4,0.282,0.54,100,10.0
2022-04-06T19:00,10.2,17.4,28.8,60,232,0.06,2.9,0.00,8.9,0.281,0.50,100,0.0
2022-04-06T20:00,9.7,17.8,30.2,65,234,0.05,3.4,0.10,8.6,0.281,0.42,100,0.0
2022-04-06T21:00,10.1,18.9,31.3,63,228,0.05,3.5,0.00,8.5,0.281,0.45,100,0.0
2022-04-06T22:00,9.5,17.7,31.3,63,219,0.05,2.9,0.00,8.2,0.280,0.44,100,0.0
2022-04-06T23:00,9.1,19.4,31.7,64,222,0.05,2.5,0.00,7.9,0.280,0.42,100,0.0
2022-04-07T00:00,9.4,20.6,36.0,69,227,0.05,4.1,0.00,8.9,0.272,0.36,99,0.0
2022-04-07T01:00,8.8,20.1,34.6,73,223,0.04,4.1,0.00,8.4,0.272,0.31,50,0.0
2022-04-07T02:00,8.5,20.7,34.6,74,219,0.04,4.2,0.00,8.0,0.272,0.29,40,0.0
2022-04-07T03:00,8.2,20.5,34.6,76,219,0.03,4.3,0.00,7.7,0.271,0.26,100,0.0
2022-04-07T04:00,8.3,21.6,35.6,78,213,0.03,4.6,0.00,7.5,0.271,0.25,100,0.0
2022-04-07T05:00,8.8,25.0,42.1,79,216,0.05,5.2,0.60,7.6,0.275,0.24,100,3.0
2022-04-07T06:00,9.1,27.0,45.4,78,207,0.06,5.6,0.10,7.6,0.276,0.25,100,39.0
2022-04-07T07:00,10.6,30.4,52.2,72,216,0.11,5.8,0.00,8.2,0.275,0.35,96,171.0
2022-04-07T08:00,12.1,35.5,58.3,65,220,0.17,5.7,0.10,9.2,0.275,0.49,31,327.0
2022-04-07T09:00,13.6,36.5,65.9,57,221,0.24,5.3,0.10,10.4,0.275,0.66,48,452.0
2022-04-07T10:00,14.4,35.6,66.2,55,213,0.26,5.5,0.00,11.3,0.273,0.74,96,455.0
2022-04-07T11:00,14.1,43.5,76.7,55,214,0.31,5.3,0.20,12.5,0.273,0.72,100,644.0
2022-04-07T12:00,11.4,27.2,73.1,80,187,0.08,8.0,0.60,11.4,0.272,0.28,100,96.0
2022-04-07T13:00,12.4,36.6,60.8,69,201,0.13,6.9,0.10,10.8,0.273,0.44,100,135.0
2022-04-07T14:00,12.1,32.1,67.3,80,221,0.11,8.6,3.60,10.8,0.316,0.29,100,216.0
2022-04-07T15:00,9.0,28.4,60.5,82,258,0.05,6.1,5.30,9.9,0.385,0.21,100,16.0
2022-04-07T16:00,8.4,24.0,54.0,75,244,0.06,4.1,0.40,8.8,0.383,0.28,15,28.0
2022-04-07T17:00,8.8,23.6,40.0,72,236,0.08,4.1,0.00,8.5,0.377,0.32,35,134.0
2022-04-07T18:00,8.4,24.1,40.3,70,232,0.06,3.3,0.00,8.0,0.372,0.33,38,22.0
2022-04-07T19:00,8.6,28.0,45.7,61,238,0.07,1.4,0.00,7.7,0.368,0.44,72,0.0
2022-04-07T20:00,8.4,28.4,48.6,54,240,0.09,-0.4,0.00,7.4,0.364,0.52,83,0.0
2022-04-07T21:00,7.9,33.3,55.4,57,245,0.09,-0.1,0.00,7.3,0.360,0.46,100,0.0
2022-04-07T22:00,7.3,31.1,56.9,64,245,0.07,0.9,0.20,7.2,0.358,0.37,99,0.0
2022-04-07T23:00,6.1,31.2,58.0,73,244,0.04,1.6,0.80,6.8,0.362,0.26,99,0.0
2022-04-08T00:00,6.2,34.6,55.1,75,242,0.04,2.0,1.10,6.9,0.301,0.24,60,0.0
2022-04-08T01:00,6.1,36.2,64.4,77,260,0.04,2.4,0.10,6.5,0.301,0.22,77,0.0
2022-04-08T02:00,6.1,32.6,60.8,78,264,0.04,2.6,0.00,6.3,0.300,0.21,80,0.0
2022-04-08T03:00,5.7,29.6,54.4,85,267,0.02,3.2,0.00,6.1,0.300,0.14,100,0.0
2022-04-08T04:00,5.4,28.4,52.6,86,271,0.02,3.2,0.40,6.1,0.303,0.13,100,0.0
2022-04-08T05:00,5.1,24.1,47.9,88,270,0.03,3.2,0.00,5.8,0.302,0.11,99,3.0
2022-04-08T06:00,5.2,28.1,45.7,85,266,0.04,2.9,0.20,5.8,0.303,0.13,100,53.0
2022-04-08T07:00,4.9,27.7,49.0,84,272,0.04,2.5,0.20,5.7,0.304,0.14,100,44.0
2022-04-08T08:00,4.4,24.8,48.2,84,270,0.05,2.0,0.30,5.6,0.306,0.13,91,78.0
2022-04-08T09:00,6.2,27.6,49.3,71,263,0.14,1.3,0.00,6.4,0.305,0.27,37,381.0
2022-04-08T10:00,7.7,29.0,54.0,66,263,0.20,1.9,0.50,7.8,0.308,0.35,71,598.0
2022-04-08T11:00,8.7,30.7,58.3,59,260,0.24,1.2,0.10,8.9,0.307,0.46,100,661.0
2022-04-08T12:00,8.4,26.8,56.5,55,258,0.25,-0.2,0.00,9.8,0.312,0.50,99,641.0
2022-04-08T13:00,8.9,26.5,50.8,47,255,0.23,-1.9,0.00,9.9,0.311,0.60,100,476.0
2022-04-08T14:00,8.3,24.9,49.7,54,248,0.17,-0.5,0.00,9.8,0.309,0.51,100,335.0
2022-04-08T15:00,8.6,20.6,43.2,53,245,0.16,-0.4,0.00,9.6,0.307,0.53,100,286.0
2022-04-08T16:00,8.7,20.9,41.4,47,249,0.15,-2.0,0.10,9.4,0.306,0.60,100,214.0
2022-04-08T17:00,7.8,20.7,35.3,53,247,0.10,-1.2,0.00,8.6,0.305,0.50,100,88.0
2022-04-08T18:00,6.6,11.5,34.6,57,274,0.05,-1.4,0.00,7.9,0.304,0.42,100,13.0
2022-04-08T19:00,5.0,8.8,18.7,66,282,0.02,-0.9,0.00,7.0,0.303,0.30,100,0.0
2022-04-08T20:00,4.2,9.8,15.1,74,264,0.01,-0.2,0.00,6.2,0.303,0.22,100,0.0
2022-04-08T21:00,3.8,10.3,17.3,76,258,0.01,0.0,0.00,5.7,0.302,0.19,100,0.0
2022-04-08T22:00,3.5,10.4,16.9,79,268,0.01,0.2,0.00,5.2,0.301,0.16,100,0.0
2022-04-08T23:00,3.0,10.6,17.6,83,260,0.00,0.5,0.00,4.8,0.300,0.13,100,0.0
2022-04-09T00:00,2.8,11.2,18.4,82,276,0.01,0.0,0.00,4.6,0.306,0.14,100,0.0
2022-04-09T01:00,2.8,13.3,21.6,83,283,0.01,0.2,0.00,4.3,0.305,0.13,100,0.0
2022-04-09T02:00,2.7,17.1,27.4,85,278,0.01,0.3,0.00,4.1,0.304,0.12,100,0.0
2022-04-09T03:00,2.6,17.9,29.9,87,285,0.01,0.6,0.00,4.0,0.303,0.10,100,0.0
2022-04-09T04:00,2.1,18.3,30.6,90,285,0.00,0.6,0.00,3.7,0.303,0.07,94,0.0
2022-04-09T05:00,2.0,18.2,30.2,90,279,0.01,0.6,0.00,3.5,0.302,0.07,100,10.0
2022-04-09T06:00,3.3,21.3,35.6,82,276,0.04,0.6,0.00,3.8,0.301,0.14,22,98.0
2022-04-09T07:00,4.8,27.2,46.1,73,277,0.09,0.5,0.00,4.8,0.300,0.23,36,263.0
2022-04-09T08:00,6.2,27.2,47.2,62,278,0.15,-0.6,0.10,5.8,0.300,0.36,23,385.0
2022-04-09T09:00,7.3,26.5,49.3,55,277,0.20,-1.0,0.10,6.9,0.299,0.46,17,501.0
2022-04-09T10:00,8.6,27.4,53.3,54,274,0.25,-0.2,0.10,8.2,0.298,0.52,24,626.0
2022-04-09T11:00,9.4,29.6,55.4,51,267,0.27,-0.2,0.10,9.2,0.296,0.57,88,669.0
2022-04-09T12:00,6.8,31.6,55.1,58,277,0.21,-0.9,0.10,8.7,0.299,0.41,98,609.0
2022-04-09T13:00,7.7,27.7,54.7,60,261,0.19,0.3,0.10,8.9,0.298,0.42,71,462.0
2022-04-09T14:00,8.6,28.9,56.2,60,280,0.21,1.3,0.20,9.4,0.298,0.45,88,522.0
2022-04-09T15:00,8.9,28.4,57.6,57,278,0.17,0.8,0.00,9.2,0.297,0.49,99,359.0
2022-04-09T16:00,7.4,28.2,55.4,56,289,0.14,-0.7,0.00,8.8,0.296,0.45,70,245.0
2022-04-09T17:00,6.8,19.9,47.5,60,283,0.09,-0.5,0.00,8.1,0.295,0.40,86,143.0
2022-04-09T18:00,5.4,16.8,33.1,63,279,0.05,-1.0,0.00,7.2,0.294,0.33,45,27.0
2022-04-09T19:00,4.8,16.2,27.7,64,266,0.04,-1.3,0.00,6.4,0.294,0.31,35,0.0
2022-04-09T20:00,4.0,16.5,27.0,72,250,0.03,-0.7,0.00,5.7,0.293,0.23,31,0.0
2022-04-09T21:00,3.5,19.0,31.7,79,255,0.02,0.2,0.00,5.2,0.293,0.16,40,0.0
2022-04-09T22:00,3.0,20.1,33.5,81,261,0.02,0.1,0.00,4.7,0.292,0.15,34,0.0
2022-04-09T23:00,2.7,20.0,33.8,84,262,0.01,0.2,0.00,4.3,0.292,0.12,43,0.0
2022-04-10T00:00,2.4,20.4,33.5,86,261,0.01,0.2,0.00,4.2,0.293,0.10,42,0.0
2022-04-10T01:00,2.2,20.4,34.2,88,262,0.01,0.4,0.00,3.9,0.293,0.09,6,0.0
2022-04-10T02:00,2.0,20.6,34.6,88,265,0.01,0.2,0.00,3.7,0.292,0.08,7,0.0
2022-04-10T03:00,1.6,20.5,34.6,89,267,0.01,0.1,0.00,3.4,0.292,0.08,8,0.0
2022-04-10T04:00,1.4,20.2,34.2,90,267,0.00,-0.1,0.00,3.2,0.291,0.07,18,0.0
2022-04-10T05:00,1.5,19.9,33.5,89,266,0.02,-0.2,0.00,3.0,0.291,0.08,100,11.0
2022-04-10T06:00,3.0,26.7,43.9,80,274,0.04,-0.2,0.00,3.5,0.290,0.15,100,73.0
2022-04-10T07:00,4.0,27.6,47.2,74,277,0.07,-0.3,0.00,4.1,0.290,0.21,100,129.0
2022-04-10T08:00,5.1,23.8,47.2,68,273,0.10,-0.3,0.00,4.8,0.289,0.28,100,208.0
2022-04-10T09:00,6.1,23.4,45.7,64,270,0.14,-0.2,0.00,5.8,0.288,0.34,100,312.0
2022-04-10T10:00,7.0,24.6,45.4,60,275,0.16,-0.2,0.10,6.7,0.288,0.40,100,375.0
2022-04-10T11:00,5.8,23.3,45.4,64,278,0.11,-0.3,0.50,6.7,0.291,0.33,79,206.0
2022-04-10T12:00,6.4,23.8,44.6,58,271,0.15,-1.4,0.10,7.6,0.292,0.41,100,323.0
2022-04-10T13:00,7.9,22.7,46.8,62,270,0.21,1.1,0.00,8.5,0.291,0.41,58,564.0
2022-04-10T14:00,8.2,26.7,46.8,56,286,0.20,0.0,0.20,8.9,0.291,0.48,86,480.0
2022-04-10T15:00,6.0,16.6,48.6,73,272,0.09,1.5,0.40,8.0,0.293,0.25,10,182.0
2022-04-10T16:00,7.0,20.8,41.0,65,284,0.12,0.9,0.00,7.8,0.293,0.35,91,280.0
2022-04-10T17:00,6.5,20.4,41.4,65,296,0.07,0.4,0.20,7.2,0.294,0.34,36,76.0
2022-04-10T18:00,4.8,12.1,36.7,69,287,0.03,-0.5,0.00,6.2,0.293,0.27,1,27.0
2022-04-10T19:00,3.3,10.1,19.8,74,276,0.01,-0.9,0.00,5.2,0.293,0.20,26,0.0
2022-04-10T20:00,2.5,10.1,16.6,76,270,0.01,-1.3,0.00,4.4,0.292,0.18,48,0.0
2022-04-10T21:00,2.6,10.8,18.7,75,285,0.01,-1.3,0.00,3.8,0.292,0.18,97,0.0
2022-04-10T22:00,3.0,9.8,18.0,78,276,0.01,-0.3,0.20,3.8,0.293,0.17,93,0.0
2022-04-10T23:00,2.7,12.3,19.4,78,263,0.01,-0.8,0.00,3.5,0.292,0.16,39,0.0
2022-04-11T00:00,2.2,12.1,23.4,81,258,0.01,-0.8,0.00,4.2,0.288,0.14,100,0.0
2022-04-11T01:00,2.1,13.7,22.7,83,265,0.01,-0.6,0.00,3.7,0.287,0.12,0,0.0
2022-04-11T02:00,1.8,13.0,22.7,86,268,0.00,-0.3,0.00,3.2,0.287,0.10,0,0.0
2022-04-11T03:00,1.3,11.6,21.6,89,265,0.00,-0.3,0.00,2.8,0.286,0.08,2,0.0
2022-04-11T04:00,0.9,10.7,19.1,91,258,0.00,-0.5,0.00,2.5,0.286,0.06,4,0.0
2022-04-11T05:00,0.9,10.0,17.3,92,255,0.01,-0.2,0.00,2.2,0.286,0.05,6,14.0
2022-04-11T06:00,2.7,11.1,19.4,87,245,0.03,0.7,0.00,2.8,0.285,0.10,7,121.0
2022-04-11T07:00,4.6,11.6,23.0,78,248,0.09,1.1,0.00,4.1,0.285,0.19,29,278.0
2022-04-11T08:00,6.7,12.5,25.2,67,258,0.16,1.1,0.00,5.7,0.284,0.32,93,433.0
2022-04-11T09:00,8.4,14.0,28.4,54,271,0.23,-0.3,0.00,7.3,0.283,0.51,29,566.0
2022-04-11T10:00,9.9,18.6,34.6,45,280,0.29,-1.5,0.00,8.8,0.281,0.67,56,670.0
2022-04-11T11:00,10.4,19.1,36.4,41,282,0.29,-2.3,0.00,9.8,0.280,0.75,100,619.0
2022-04-11T12:00,10.6,15.9,36.0,41,275,0.20,-2.1,0.00,10.2,0.277,0.75,99,309.0
2022-04-11T13:00,10.9,14.4,29.9,41,273,0.24,-1.8,0.00,10.5,0.276,0.77,97,423.0
2022-04-11T14:00,10.9,13.3,27.7,42,267,0.21,-1.4,0.00,10.6,0.274,0.76,100,353.0
2022-04-11T15:00,10.9,12.7,25.2,45,262,0.17,-0.6,0.00,10.4,0.273,0.71,100,263.0
2022-04-11T16:00,10.6,9.0,23.0,47,265,0.12,-0.3,0.00,9.9,0.272,0.68,75,159.0
2022-04-11T17:00,10.4,2.3,15.1,47,288,0.06,-0.5,0.00,9.4,0.272,0.68,8,106.0
2022-04-11T18:00,9.6,2.9,3.2,49,60,0.02,-0.6,0.00,8.0,0.272,0.61,32,32.0
2022-04-11T19:00,4.4,7.8,8.6,72,112,0.01,-0.1,0.00,6.6,0.271,0.23,97,0.0
2022-04-11T20:00,3.5,9.5,11.2,78,119,0.01,0.0,0.00,5.6,0.271,0.17,56,0.0
2022-04-11T21:00,3.0,10.5,14.8,79,49,0.01,-0.2,0.00,4.8,0.271,0.16,81,0.0
2022-04-11T22:00,2.9,10.5,19.8,82,82,0.00,0.1,0.00,4.4,0.271,0.14,6,0.0
2022-04-11T23:00,2.5,10.4,16.6,84,76,0.00,0.1,0.00,4.0,0.271,0.12,4,0.0
2022-04-12T00:00,2.4,11.7,19.1,81,81,0.01,-0.6,0.00,3.5,0.277,0.14,30,0.0
2022-04-12T01:00,1.8,9.7,18.7,84,92,0.00,-0.6,0.00,3.2,0.277,0.11,86,0.0
2022-04-12T02:00,0.9,9.2,15.5,87,101,0.00,-0.9,0.00,2.9,0.277,0.08,0,0.0
2022-04-12T03:00,0.4,9.2,15.5,89,101,0.00,-1.1,0.00,2.6,0.277,0.07,4,0.0
2022-04-12T04:00,-0.2,8.1,14.4,91,111,0.00,-1.6,0.00,2.2,0.276,0.06,98,0.0
2022-04-12T05:00,0.3,10.4,15.8,88,110,0.01,-1.5,0.00,2.1,0.276,0.08,100,16.0
2022-04-12T06:00,2.7,11.7,19.1,81,101,0.04,-0.2,0.00,2.8,0.276,0.14,100,120.0
2022-04-12T07:00,5.6,10.0,20.2,72,105,0.09,0.9,0.00,4.2,0.275,0.26,98,249.0
2022-04-12T08:00,8.9,10.2,22.0,62,113,0.18,2.0,0.00,6.1,0.274,0.43,100,434.0
2022-04-12T09:00,11.5,14.0,27.0,53,116,0.25,2.3,0.00,8.0,0.273,0.64,100,522.0
2022-04-12T10:00,12.9,17.2,33.1,42,127,0.31,0.2,0.00,9.6,0.271,0.87,100,593.0
2022-04-12T11:00,13.7,16.3,32.8,39,131,0.32,-0.1,0.00,10.8,0.270,0.96,100,579.0
2022-04-12T12:00,14.5,14.6,31.3,38,128,0.33,0.2,0.00,12.0,0.268,1.03,100,567.0
2022-04-12T13:00,14.9,13.6,28.8,38,127,0.32,0.7,0.00,12.6,0.267,1.05,100,549.0
2022-04-12T14:00,15.2,13.5,26.6,39,124,0.31,1.2,0.00,13.1,0.265,1.06,96,539.0
2022-04-12T15:00,15.4,14.6,26.3,38,123,0.28,1.2,0.00,13.2,0.263,1.08,97,466.0
2022-04-12T16:00,14.8,14.8,28.1,41,119,0.21,1.7,0.00,12.9,0.262,0.99,100,309.0
2022-04-12T17:00,13.2,13.9,25.6,48,115,0.12,2.3,0.00,12.0,0.261,0.80,99,143.0
2022-04-12T18:00,11.1,13.9,23.0,52,111,0.07,1.6,0.00,10.9,0.261,0.63,99,32.0
2022-04-12T19:00,10.4,16.8,27.7,52,113,0.07,0.9,0.00,9.9,0.261,0.61,100,0.0
2022-04-12T20:00,9.6,16.7,27.7,51,115,0.07,0.1,0.00,9.2,0.260,0.59,100,0.0
2022-04-12T21:00,9.1,17.4,28.8,52,117,0.07,-0.3,0.00,8.6,0.260,0.56,96,0.0
2022-04-12T22:00,8.4,16.1,28.4,54,119,0.06,-0.3,0.00,8.2,0.260,0.51,4,0.0
2022-04-12T23:00,7.5,16.3,26.6,58,118,0.05,-0.2,0.00,7.7,0.260,0.43,55,0.0
2022-04-13T00:00,7.4,16.1,26.6,58,119,0.05,-0.4,0.00,8.0,0.263,0.44,62,0.0
2022-04-13T01:00,6.8,14.2,26.6,60,120,0.04,-0.4,0.00,7.4,0.263,0.40,100,0.0
2022-04-13T02:00,6.1,13.5,23.0,64,115,0.03,-0.2,0.00,6.9,0.262,0.34,100,0.0
2022-04-13T03:00,5.9,14.3,24.1,65,115,0.03,-0.2,0.00,6.5,0.262,0.32,100,0.0
2022-04-13T04:00,5.4,14.5,23.8,68,117,0.03,0.0,0.00,6.2,0.262,0.29,100,0.0
