time,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2024-02-29T04:00,-1.5,10.7,17.6,93,138,0.00,-2.4,0.00,0.5,0.375,0.04,4,0.0
2024-02-29T05:00,-1.2,12.5,20.9,95,136,0.00,-2.0,0.00,0.5,0.374,0.03,0,0.0
2024-02-29T06:00,-1.0,13.2,22.0,96,137,0.00,-1.6,0.00,0.5,0.374,0.02,0,0.0
2024-02-29T07:00,0.1,15.1,24.1,94,140,0.01,-0.7,0.00,0.5,0.374,0.03,0,48.0
2024-02-29T08:00,2.0,13.5,24.8,90,146,0.04,0.6,0.00,0.7,0.373,0.07,0,178.0
2024-02-29T09:00,4.1,12.4,24.8,86,150,0.09,1.9,0.00,1.9,0.373,0.12,39,309.0
2024-02-29T10:00,6.2,13.9,27.4,81,155,0.13,3.1,0.00,3.7,0.372,0.18,79,412.0
2024-02-29T11:00,7.9,14.4,29.2,76,158,0.17,3.9,0.00,5.3,0.371,0.26,80,475.0
2024-02-29T12:00,9.3,13.4,28.8,71,160,0.19,4.2,0.00,6.6,0.370,0.34,92,489.0
2024-02-29T13:00,8.6,13.0,25.9,71,141,0.18,3.6,0.00,5.8,0.367,0.33,22,458.0
2024-02-29T14:00,8.8,15.6,29.2,69,140,0.15,3.5,0.00,6.6,0.366,0.35,2,380.0
2024-02-29T15:00,8.4,18.7,33.5,69,146,0.11,3.0,0.00,6.7,0.366,0.35,29,265.0
2024-02-29T16:00,7.8,13.7,33.1,72,150,0.06,3.2,0.00,6.3,0.365,0.30,85,101.0
2024-02-29T17:00,7.2,15.3,25.6,76,139,0.04,3.3,0.00,5.8,0.365,0.25,98,14.0
2024-02-29T18:00,6.8,18.1,30.6,81,136,0.02,3.8,0.00,5.4,0.365,0.19,92,0.0
2024-02-29T19:00,6.4,16.3,30.6,84,135,0.01,4.0,0.00,5.2,0.365,0.15,22,0.0
2024-02-29T20:00,5.2,13.5,27.7,90,132,0.00,3.8,0.00,4.8,0.365,0.09,4,0.0
2024-02-29T21:00,4.4,12.5,22.7,93,131,0.00,3.3,0.00,4.4,0.365,0.06,11,0.0
2024-02-29T22:00,4.0,11.5,20.9,94,134,0.00,3.1,0.00,4.1,0.365,0.05,23,0.0
2024-02-29T23:00,3.7,10.7,19.1,96,132,0.00,3.0,0.00,3.8,0.365,0.04,9,0.0
2024-03-01T00:00,3.3,9.2,17.3,96,129,0.00,2.8,0.00,3.5,0.365,0.03,11,0.0
2024-03-01T01:00,3.5,8.9,15.8,97,130,0.00,3.1,0.00,4.4,0.369,0.02,2,0.0
2024-03-01T02:00,3.5,9.5,15.5,98,127,0.00,3.2,0.00,4.0,0.369,0.02,1,0.0
2024-03-01T03:00,3.5,10.3,16.9,97,126,0.00,3.2,0.00,3.7,0.369,0.02,5,0.0
2024-03-01T04:00,3.5,9.2,16.9,98,135,0.00,3.1,0.00,3.5,0.369,0.02,1,0.0
2024-03-01T05:00,3.3,10.2,15.8,98,132,0.00,3.0,0.00,3.3,0.368,0.02,26,0.0
2024-03-01T06:00,3.6,10.7,18.0,97,138,0.00,3.2,0.00,3.3,0.368,0.02,89,0.0
2024-03-01T07:00,4.7,10.9,17.6,96,146,0.01,4.1,0.00,3.7,0.368,0.03,100,37.0
2024-03-01T08:00,5.8,10.4,18.4,95,166,0.03,5.2,0.00,4.4,0.368,0.04,84,88.0
2024-03-01T09:00,7.8,9.3,22.3,91,167,0.09,6.4,0.00,5.8,0.368,0.10,0,276.0
2024-03-01T10:00,9.9,7.6,19.4,86,175,0.15,7.6,0.00,7.4,0.367,0.18,86,388.0
2024-03-01T11:00,11.1,7.2,18.7,80,183,0.20,7.9,0.00,8.8,0.366,0.26,100,462.0
2024-03-01T12:00,12.1,8.7,20.2,77,173,0.20,8.1,0.00,9.8,0.365,0.33,100,457.0
2024-03-01T13:00,11.1,11.6,27.0,76,187,0.13,7.1,0.00,8.6,0.361,0.32,100,282.0
2024-03-01T14:00,11.4,11.9,23.4,74,175,0.13,6.9,0.00,9.1,0.361,0.35,100,274.0
2024-03-01T15:00,11.3,11.2,23.0,73,165,0.10,6.7,0.00,9.1,0.360,0.36,98,208.0
2024-03-01T16:00,10.2,8.4,20.5,80,140,0.05,6.8,0.00,8.8,0.360,0.25,100,108.0
2024-03-01T17:00,8.6,10.2,16.6,87,138,0.02,6.5,0.00,8.0,0.360,0.15,100,15.0
2024-03-01T18:00,7.4,6.9,17.3,91,141,0.00,6.0,0.00,7.3,0.360,0.10,100,0.0
2024-03-01T19:00,6.4,5.8,11.2,91,112,0.00,5.1,0.00,6.3,0.360,0.09,100,0.0
2024-03-01T20:00,5.6,5.4,9.0,94,98,0.00,4.8,0.00,5.8,0.360,0.05,100,0.0
2024-03-01T21:00,6.2,6.7,11.9,94,106,0.00,5.2,0.00,5.7,0.360,0.06,98,0.0
2024-03-01T22:00,5.6,8.4,10.4,95,100,0.00,4.8,0.00,5.6,0.360,0.05,100,0.0
2024-03-01T23:00,6.8,4.7,9.7,94,81,0.00,5.8,0.00,5.8,0.360,0.06,100,0.0
2024-03-02T00:00,6.3,7.3,8.3,96,81,0.00,5.7,0.00,5.8,0.360,0.04,100,0.0
2024-03-02T01:00,6.1,5.8,9.4,96,86,0.00,5.6,0.00,5.7,0.362,0.04,100,0.0
2024-03-02T02:00,6.5,6.3,10.8,96,103,0.00,5.9,0.20,5.8,0.363,0.04,100,0.0
2024-03-02T03:00,6.9,9.2,13.7,97,121,0.00,6.4,0.20,5.9,0.365,0.03,100,0.0
2024-03-02T04:00,7.4,10.0,18.4,96,142,0.00,6.8,0.10,6.2,0.366,0.04,100,0.0
2024-03-02T05:00,7.3,8.4,16.6,97,170,0.00,6.8,0.10,6.3,0.367,0.03,100,0.0
2024-03-02T06:00,6.9,10.1,17.3,97,180,0.00,6.5,0.10,6.3,0.368,0.03,100,0.0
2024-03-02T07:00,7.2,9.5,16.6,96,189,0.01,6.7,0.00,6.4,0.368,0.04,100,25.0
2024-03-02T08:00,7.8,9.5,17.3,95,169,0.03,7.0,0.00,6.9,0.368,0.06,100,68.0
2024-03-02T09:00,8.2,9.6,18.4,92,167,0.05,7.1,0.00,7.3,0.368,0.09,100,90.0
2024-03-02T10:00,8.9,9.5,19.4,89,169,0.06,7.2,0.00,7.8,0.367,0.12,100,130.0
2024-03-02T11:00,9.4,7.3,18.7,89,160,0.07,7.7,0.00,8.3,0.367,0.13,84,145.0
2024-03-02T12:00,10.5,7.5,18.4,85,145,0.12,8.0,0.00,9.2,0.366,0.20,98,271.0
2024-03-02T13:00,10.4,10.0,20.2,85,142,0.07,7.9,0.00,9.7,0.369,0.19,100,124.0
2024-03-02T14:00,11.1,10.7,21.6,82,138,0.11,8.1,0.00,9.9,0.368,0.24,100,230.0
2024-03-02T15:00,11.0,11.3,20.9,81,127,0.08,7.9,0.00,9.9,0.368,0.24,99,155.0
2024-03-02T16:00,10.4,9.3,21.6,84,118,0.05,7.8,0.00,9.6,0.367,0.20,99,121.0
2024-03-02T17:00,8.4,7.0,15.8,89,111,0.01,6.7,0.00,8.7,0.367,0.12,100,19.0
2024-03-02T18:00,7.9,7.2,11.2,90,117,0.00,6.3,0.00,8.0,0.367,0.11,100,0.0
2024-03-02T19:00,8.2,6.9,12.2,90,118,0.00,6.6,0.00,7.7,0.367,0.11,100,0.0
2024-03-02T20:00,8.4,8.9,14.4,90,111,0.00,6.8,0.00,7.5,0.366,0.11,100,0.0
2024-03-02T21:00,8.1,11.3,18.0,91,107,0.00,6.7,0.00,7.3,0.366,0.10,100,0.0
2024-03-02T22:00,7.8,12.3,20.2,91,105,0.00,6.4,0.00,7.2,0.366,0.10,100,0.0
2024-03-02T23:00,7.4,12.4,20.5,91,100,0.00,6.1,0.00,6.9,0.366,0.09,100,0.0
2024-03-03T00:00,7.2,13.2,22.0,93,101,0.00,6.2,0.00,6.8,0.366,0.07,100,0.0
2024-03-03T01:00,7.6,12.8,22.3,93,101,0.00,6.5,0.00,7.0,0.364,0.07,100,0.0
2024-03-03T02:00,6.9,11.4,21.2,95,103,0.00,6.2,0.00,6.8,0.364,0.05,100,0.0
2024-03-03T03:00,6.4,10.3,19.1,96,102,0.00,5.8,0.00,6.6,0.364,0.04,100,0.0
2024-03-03T04:00,6.2,10.8,18.0,97,94,0.00,5.7,0.00,6.3,0.364,0.03,100,0.0
2024-03-03T05:00,6.3,11.6,19.1,97,95,0.00,5.9,0.00,6.3,0.364,0.03,100,0.0
2024-03-03T06:00,6.6,12.0,19.4,98,106,0.01,6.2,0.00,6.3,0.364,0.02,100,0.0
2024-03-03T07:00,7.3,12.5,20.5,96,108,0.01,6.7,0.00,6.6,0.364,0.04,97,34.0
2024-03-03T08:00,8.6,11.9,21.6,92,93,0.05,7.4,0.00,7.3,0.363,0.08,8,147.0
2024-03-03T09:00,10.2,15.2,28.4,86,94,0.11,7.9,0.00,8.4,0.363,0.18,2,293.0
2024-03-03T10:00,11.6,17.8,33.8,76,111,0.17,7.7,0.00,9.4,0.362,0.32,44,418.0
2024-03-03T11:00,12.6,18.2,33.8,71,115,0.19,7.3,0.00,10.3,0.361,0.43,100,415.0
2024-03-03T12:00,12.6,18.7,34.2,69,115,0.14,7.0,0.00,10.5,0.361,0.45,100,238.0
2024-03-03T13:00,13.2,17.0,32.0,69,111,0.17,7.6,0.00,11.0,0.360,0.48,76,321.0
2024-03-03T14:00,13.3,16.9,31.7,67,117,0.15,7.2,0.00,11.1,0.359,0.51,66,256.0
2024-03-03T15:00,13.1,12.6,29.9,66,110,0.11,7.0,0.00,11.0,0.359,0.51,65,171.0
2024-03-03T16:00,12.4,10.8,21.6,70,88,0.07,7.1,0.00,10.6,0.358,0.43,35,94.0
2024-03-03T17:00,10.7,12.1,19.8,76,80,0.03,6.6,0.00,9.9,0.358,0.31,92,20.0
2024-03-03T18:00,10.4,12.8,20.9,79,80,0.02,6.8,0.00,9.4,0.358,0.27,81,0.0
2024-03-03T19:00,10.2,13.8,23.0,80,83,0.02,6.8,0.00,9.0,0.358,0.25,42,0.0
2024-03-03T20:00,10.0,13.8,23.0,81,84,0.01,6.8,0.00,8.7,0.358,0.24,20,0.0
2024-03-03T21:00,9.9,12.6,22.7,82,93,0.01,6.9,0.00,8.6,0.358,0.22,100,0.0
2024-03-03T22:00,9.4,10.8,20.9,84,90,0.00,6.8,0.00,8.4,0.358,0.19,49,0.0
2024-03-03T23:00,8.1,11.4,18.4,90,79,0.00,6.6,0.00,8.0,0.357,0.11,0,0.0
2024-03-04T00:00,7.3,12.2,20.2,92,76,0.00,6.1,0.00,7.6,0.357,0.08,1,0.0
2024-03-04T01:00,7.2,13.7,23.0,91,76,0.00,5.9,0.00,7.1,0.357,0.09,0,0.0
2024-03-04T02:00,6.8,12.1,22.7,92,80,0.00,5.7,0.00,6.9,0.357,0.08,0,0.0
2024-03-04T03:00,6.3,11.4,20.2,94,79,0.00,5.4,0.00,6.7,0.357,0.06,4,0.0
2024-03-04T04:00,6.1,10.1,18.7,95,73,0.00,5.3,0.00,6.4,0.357,0.04,93,0.0
2024-03-04T05:00,6.4,9.7,16.9,96,68,0.00,5.8,0.00,6.4,0.357,0.04,96,0.0
2024-03-04T06:00,7.1,11.8,19.4,95,70,0.01,6.3,0.00,6.6,0.357,0.05,81,1.0
2024-03-04T07:00,7.7,13.7,22.3,92,76,0.02,6.5,0.00,6.8,0.357,0.08,9,49.0
2024-03-04T08:00,8.7,11.4,22.7,88,77,0.06,6.8,0.00,7.6,0.357,0.14,21,171.0
2024-03-04T09:00,10.0,13.0,26.3,82,85,0.11,7.1,0.00,8.6,0.356,0.22,100,291.0
2024-03-04T10:00,10.9,11.7,25.6,78,81,0.14,7.3,0.00,9.4,0.356,0.28,100,326.0
2024-03-04T11:00,11.6,10.9,24.1,75,73,0.15,7.4,0.00,10.2,0.355,0.34,67,324.0
2024-03-04T12:00,12.4,12.0,24.5,73,69,0.17,7.6,0.00,10.8,0.354,0.40,59,350.0
2024-03-04T13:00,11.7,11.4,23.4,74,79,0.14,7.3,0.00,9.9,0.353,0.35,96,276.0
2024-03-04T14:00,12.3,11.6,23.0,71,83,0.13,7.2,0.00,10.4,0.352,0.41,96,235.0
2024-03-04T15:00,12.4,10.4,21.6,71,88,0.10,7.2,0.10,10.4,0.352,0.42,81,161.0
2024-03-04T16:00,11.8,6.7,17.6,76,74,0.06,7.8,0.00,10.3,0.352,0.32,70,107.0
2024-03-04T17:00,9.2,7.2,11.2,86,37,0.01,6.9,0.00,9.4,0.352,0.17,80,20.0
2024-03-04T18:00,9.4,14.5,23.8,82,44,0.01,6.4,0.00,8.9,0.352,0.21,57,0.0
2024-03-04T19:00,9.2,12.1,25.2,80,60,0.01,6.1,0.00,8.6,0.352,0.23,100,0.0
2024-03-04T20:00,9.0,12.0,20.2,80,57,0.01,5.8,0.00,8.4,0.352,0.23,100,0.0
2024-03-04T21:00,8.8,16.5,27.0,78,67,0.02,5.2,0.00,8.3,0.352,0.25,100,0.0
2024-03-04T22:00,7.9,18.5,31.3,76,77,0.03,4.0,0.00,8.1,0.352,0.26,100,0.0
2024-03-04T23:00,7.1,16.5,31.3,75,74,0.03,2.9,0.00,7.9,0.352,0.26,100,0.0
2024-03-05T00:00,6.5,14.7,27.7,74,65,0.02,2.2,0.00,7.6,0.352,0.25,100,0.0
2024-03-05T01:00,6.1,15.0,25.6,83,60,0.01,3.4,0.10,7.1,0.355,0.16,100,0.0
2024-03-05T02:00,5.8,15.2,25.6,84,59,0.01,3.3,0.10,6.8,0.356,0.15,100,0.0
2024-03-05T03:00,5.6,15.8,26.3,83,63,0.01,3.0,0.00,6.6,0.356,0.15,100,0.0
2024-03-05T04:00,5.5,16.6,28.4,79,68,0.02,2.2,0.00,6.4,0.356,0.19,98,0.0
2024-03-05T05:00,4.9,16.3,28.4,78,65,0.02,1.5,0.00,6.2,0.356,0.19,25,0.0
2024-03-05T06:00,3.2,14.4,27.4,83,58,0.02,0.6,0.00,5.6,0.355,0.13,11,1.0
2024-03-05T07:00,2.8,12.4,24.5,84,54,0.02,0.3,0.00,5.3,0.355,0.12,0,53.0
2024-03-05T08:00,3.7,12.2,23.8,80,62,0.06,0.6,0.00,5.7,0.355,0.16,0,194.0
2024-03-05T09:00,5.1,11.6,24.5,77,64,0.11,1.3,0.00,6.6,0.354,0.20,0,343.0
2024-03-05T10:00,6.3,15.6,31.3,67,71,0.16,0.6,0.00,7.5,0.353,0.32,44,445.0
2024-03-05T11:00,6.8,13.7,31.3,62,63,0.16,-0.1,0.00,8.1,0.353,0.38,94,396.0
2024-03-05T12:00,7.0,12.4,27.7,59,60,0.15,-0.4,0.00,8.4,0.352,0.41,98,342.0
2024-03-05T13:00,6.2,10.2,24.8,65,45,0.12,0.1,0.00,8.2,0.353,0.34,98,279.0
2024-03-05T14:00,6.1,10.2,22.0,64,42,0.10,-0.3,0.00,8.1,0.352,0.34,100,203.0
2024-03-05T15:00,5.8,10.0,20.5,64,41,0.08,-0.6,0.00,7.8,0.352,0.34,100,134.0
2024-03-05T16:00,5.3,10.5,19.8,64,41,0.05,-0.9,0.00,7.3,0.351,0.32,100,62.0
2024-03-05T17:00,4.8,10.3,19.4,69,36,0.04,-0.4,0.00,6.8,0.351,0.27,100,8.0
2024-03-05T18:00,4.4,11.2,19.8,72,40,0.02,-0.2,0.00,6.4,0.351,0.24,100,0.0
2024-03-05T19:00,4.0,9.2,19.4,75,42,0.01,-0.1,0.00,6.0,0.351,0.21,47,0.0
2024-03-05T20:00,2.6,9.2,15.5,82,45,0.00,-0.2,0.00,5.3,0.351,0.13,0,0.0
2024-03-05T21:00,1.2,7.0,15.1,88,55,0.00,-0.6,0.00,4.6,0.351,0.08,0,0.0
2024-03-05T22:00,-0.2,9.0,11.5,90,74,0.00,-1.6,0.00,3.8,0.351,0.06,1,0.0
2024-03-05T23:00,-0.9,9.4,12.2,91,83,0.00,-2.2,0.00,3.2,0.351,0.05,11,0.0
2024-03-06T00:00,-0.3,7.2,11.9,92,87,0.00,-1.5,0.00,2.8,0.351,0.05,83,0.0
2024-03-06T01:00,-1.0,7.8,11.2,91,56,0.00,-2.3,0.00,1.5,0.353,0.05,0,0.0
2024-03-06T02:00,-1.2,7.1,11.5,92,60,0.00,-2.3,0.00,1.5,0.353,0.05,1,0.0
2024-03-06T03:00,-0.9,7.0,11.2,93,55,0.00,-2.0,0.00,1.4,0.353,0.04,1,0.0
2024-03-06T04:00,-0.6,7.6,12.2,94,59,0.00,-1.5,0.00,1.4,0.353,0.04,0,0.0
2024-03-06T05:00,-0.5,8.9,14.4,94,58,0.00,-1.4,0.00,1.4,0.353,0.04,0,0.0
2024-03-06T06:00,-0.5,9.1,14.8,95,56,0.01,-1.2,0.00,1.3,0.353,0.03,0,2.0
2024-03-06T07:00,1.1,10.3,16.6,94,54,0.01,0.3,0.00,1.8,0.353,0.04,0,72.0
2024-03-06T08:00,3.5,7.2,16.6,90,53,0.06,2.0,0.00,3.0,0.352,0.08,3,209.0
2024-03-06T09:00,5.6,8.9,19.8,79,58,0.12,2.2,0.00,4.5,0.352,0.19,0,345.0
2024-03-06T10:00,6.7,11.1,23.8,65,61,0.17,0.4,0.00,5.8,0.351,0.35,98,447.0
2024-03-06T11:00,6.8,11.0,23.8,62,49,0.14,0.1,0.00,6.4,0.350,0.38,99,298.0
2024-03-06T12:00,7.1,11.2,23.0,61,40,0.14,0.1,0.00,6.8,0.350,0.39,100,284.0
2024-03-06T13:00,6.8,14.5,27.0,67,30,0.11,1.2,0.10,4.8,0.354,0.32,100,238.0
2024-03-06T14:00,6.8,14.3,27.4,68,34,0.10,1.3,0.10,5.3,0.354,0.32,99,189.0
2024-03-06T15:00,6.6,10.9,25.9,69,46,0.07,1.4,0.00,5.3,0.353,0.30,84,121.0
2024-03-06T16:00,6.4,8.7,18.4,72,48,0.05,1.9,0.00,5.3,0.353,0.27,100,62.0
2024-03-06T17:00,5.3,10.4,17.3,84,34,0.02,2.8,0.00,5.0,0.353,0.15,100,14.0
2024-03-06T18:00,5.2,11.0,19.1,87,23,0.00,3.2,0.00,4.8,0.353,0.12,100,0.0
2024-03-06T19:00,5.1,11.0,18.4,88,19,0.00,3.3,0.00,4.8,0.353,0.10,100,0.0
2024-03-06T20:00,4.9,11.1,18.7,90,13,0.00,3.3,0.00,4.7,0.353,0.09,100,0.0
2024-03-06T21:00,4.8,11.1,18.7,91,13,0.00,3.5,0.00,4.6,0.353,0.08,100,0.0
2024-03-06T22:00,4.8,9.9,18.7,92,19,0.00,3.7,0.00,4.6,0.353,0.07,100,0.0
2024-03-06T23:00,4.7,9.5,16.2,94,29,0.00,3.8,0.00,4.5,0.353,0.05,100,0.0
2024-03-07T00:00,4.7,10.0,16.2,94,38,0.00,3.8,0.00,4.4,0.353,0.05,100,0.0
2024-03-07T01:00,4.7,12.0,19.8,94,39,0.00,3.8,0.30,4.7,0.352,0.06,100,0.0
2024-03-07T02:00,4.8,12.5,21.2,93,51,0.00,3.7,0.00,4.6,0.352,0.06,92,0.0
2024-03-07T03:00,4.1,11.6,21.2,91,60,0.00,2.8,0.00,4.3,0.352,0.07,12,0.0
2024-03-07T04:00,2.3,11.2,19.4,91,69,0.00,1.0,0.00,3.7,0.352,0.07,2,0.0
2024-03-07T05:00,0.9,10.8,19.1,90,75,0.00,-0.6,0.00,2.8,0.352,0.07,1,0.0
2024-03-07T06:00,0.3,11.9,19.4,90,76,0.01,-1.1,0.00,2.2,0.352,0.07,15,2.0
2024-03-07T07:00,1.2,12.3,21.6,88,75,0.02,-0.6,0.00,2.3,0.352,0.08,0,79.0
2024-03-07T08:00,2.7,12.0,23.4,81,74,0.06,-0.2,0.00,3.1,0.351,0.14,0,220.0
2024-03-07T09:00,4.3,14.1,27.4,73,77,0.11,-0.2,0.00,4.2,0.351,0.23,1,359.0
2024-03-07T10:00,5.4,18.7,35.3,59,91,0.17,-2.0,0.00,5.2,0.350,0.37,20,462.0
2024-03-07T11:00,5.8,17.3,35.6,56,85,0.17,-2.2,0.00,6.1,0.349,0.40,15,450.0
2024-03-07T12:00,6.4,16.5,33.8,55,80,0.20,-2.0,0.00,6.8,0.348,0.44,5,513.0
2024-03-07T13:00,7.5,15.2,29.9,55,68,0.20,-0.9,0.00,7.8,0.342,0.46,4,502.0
2024-03-07T14:00,7.6,15.5,30.2,54,68,0.18,-1.1,0.00,8.0,0.341,0.48,0,423.0
2024-03-07T15:00,7.2,15.1,29.5,55,72,0.13,-1.4,0.00,7.8,0.341,0.46,0,304.0
2024-03-07T16:00,6.2,12.4,27.4,60,73,0.08,-1.1,0.00,7.2,0.340,0.38,0,162.0
2024-03-07T17:00,4.1,10.3,21.6,65,78,0.03,-1.9,0.00,6.1,0.340,0.28,0,34.0
2024-03-07T18:00,2.8,10.3,16.9,69,78,0.02,-2.3,0.00,5.0,0.340,0.23,0,0.0
2024-03-07T19:00,2.0,10.5,17.3,73,84,0.01,-2.3,0.00,4.2,0.340,0.19,0,0.0
2024-03-07T20:00,1.4,10.8,17.6,76,86,0.01,-2.3,0.00,3.6,0.340,0.16,0,0.0
2024-03-07T21:00,1.0,11.2,18.4,78,88,0.01,-2.3,0.00,3.1,0.340,0.14,0,0.0
2024-03-07T22:00,0.6,10.8,18.0,81,86,0.01,-2.3,0.00,2.7,0.340,0.12,0,0.0
2024-03-07T23:00,0.1,10.4,17.6,83,88,0.00,-2.4,0.00,2.3,0.340,0.10,0,0.0
2024-03-08T00:00,-0.4,9.4,16.9,86,86,0.00,-2.5,0.00,2.0,0.341,0.08,0,0.0
2024-03-08T01:00,-1.4,8.5,14.0,87,78,0.00,-3.3,0.00,1.2,0.342,0.07,0,0.0
2024-03-08T02:00,-1.5,9.3,15.1,87,77,0.00,-3.5,0.00,0.9,0.342,0.07,0,0.0
2024-03-08T03:00,-1.6,10.0,16.6,87,77,0.00,-3.5,0.00,0.9,0.342,0.07,0,0.0
2024-03-08T04:00,-1.6,10.9,17.6,88,81,0.00,-3.4,0.00,0.8,0.342,0.07,0,0.0
2024-03-08T05:00,-1.7,11.2,18.4,88,88,0.00,-3.3,0.00,0.8,0.342,0.06,0,0.0
2024-03-08T06:00,-1.7,11.5,18.7,89,92,0.01,-3.3,0.00,0.6,0.342,0.06,0,3.0
2024-03-08T07:00,-0.2,13.3,20.5,87,92,0.02,-2.2,0.00,0.8,0.342,0.08,0,86.0
2024-03-08T08:00,1.6,12.0,23.4,80,97,0.06,-1.4,0.00,1.5,0.342,0.14,0,230.0
2024-03-08T09:00,3.7,13.4,26.3,74,96,0.11,-0.4,0.00,2.9,0.341,0.21,0,367.0
2024-03-08T10:00,5.2,16.9,32.8,64,102,0.16,-1.1,0.00,4.3,0.340,0.32,0,473.0
2024-03-08T11:00,6.2,18.0,35.3,59,106,0.19,-1.2,0.00,5.5,0.339,0.39,0,536.0
2024-03-08T12:00,7.0,17.8,35.3,57,104,0.21,-1.0,0.00,6.4,0.338,0.43,0,548.0
2024-03-08T13:00,7.4,17.6,33.8,55,89,0.20,-1.1,0.00,6.7,0.331,0.47,0,517.0
2024-03-08T14:00,7.6,18.7,34.9,56,89,0.18,-0.6,0.00,7.0,0.330,0.46,0,433.0
2024-03-08T15:00,7.4,19.4,35.3,56,89,0.14,-0.8,0.00,6.9,0.330,0.45,0,311.0
2024-03-08T16:00,6.6,16.9,34.9,58,92,0.09,-1.0,0.00,6.4,0.329,0.41,0,168.0
2024-03-08T17:00,4.8,15.3,28.8,63,98,0.04,-1.6,0.00,5.5,0.329,0.32,0,37.0
2024-03-08T18:00,3.8,16.4,27.4,67,99,0.03,-1.7,0.00,4.7,0.330,0.26,0,0.0
2024-03-08T19:00,3.2,18.3,30.2,70,100,0.03,-1.7,0.00,4.1,0.330,0.23,0,0.0
2024-03-08T20:00,2.6,18.1,30.6,74,103,0.02,-1.6,0.00,3.6,0.330,0.20,0,0.0
2024-03-08T21:00,2.0,17.4,30.2,77,103,0.02,-1.5,0.00,3.2,0.330,0.16,0,0.0
2024-03-08T22:00,1.5,16.7,28.8,81,104,0.01,-1.4,0.00,2.8,0.330,0.13,0,0.0
2024-03-08T23:00,1.1,16.0,27.4,84,104,0.01,-1.2,0.00,2.5,0.330,0.10,0,0.0
2024-03-09T00:00,0.8,15.6,26.6,87,105,0.00,-1.1,0.00,2.2,0.331,0.09,0,0.0
2024-03-09T01:00,0.6,14.7,25.9,88,101,0.00,-1.2,0.00,2.2,0.327,0.08,0,0.0
2024-03-09T02:00,0.3,14.5,24.1,90,97,0.00,-1.2,0.00,1.9,0.327,0.06,0,0.0
2024-03-09T03:00,0.1,14.8,24.5,91,96,0.00,-1.2,0.00,1.7,0.327,0.06,0,0.0
2024-03-09T04:00,-0.1,15.9,25.9,92,95,0.00,-1.3,0.00,1.5,0.327,0.05,0,0.0
2024-03-09T05:00,-0.2,16.7,27.7,92,97,0.00,-1.3,0.00,1.4,0.328,0.05,6,0.0
2024-03-09T06:00,0.1,17.9,29.5,93,99,0.01,-1.0,0.00,1.2,0.328,0.05,0,4.0
2024-03-09T07:00,1.5,15.6,31.0,89,98,0.02,-0.1,0.00,1.7,0.328,0.08,2,89.0
2024-03-09T08:00,3.5,17.8,32.8,83,98,0.06,0.9,0.00,2.7,0.328,0.13,1,230.0
2024-03-09T09:00,5.6,18.2,34.2,78,98,0.11,2.1,0.00,4.0,0.328,0.20,8,365.0
2024-03-09T10:00,7.4,18.1,34.6,73,103,0.16,3.0,0.00,5.4,0.327,0.28,21,460.0
2024-03-09T11:00,8.9,23.4,41.8,63,119,0.21,2.3,0.00,6.7,0.326,0.42,97,534.0
2024-03-09T12:00,9.1,26.2,46.8,61,127,0.17,2.0,0.10,7.1,0.326,0.45,100,334.0
2024-03-09T13:00,9.3,18.4,42.5,60,116,0.13,1.9,0.10,6.8,0.325,0.47,100,184.0
2024-03-09T14:00,8.8,20.2,35.3,68,121,0.10,3.3,0.30,6.8,0.327,0.36,56,132.0
2024-03-09T15:00,9.1,18.6,36.7,70,122,0.11,3.9,0.10,7.1,0.328,0.34,46,217.0
2024-03-09T16:00,8.4,16.5,32.0,74,110,0.07,4.2,0.20,6.8,0.330,0.28,40,115.0
2024-03-09T17:00,7.2,12.4,27.7,80,116,0.03,3.9,0.00,6.3,0.330,0.21,40,30.0
2024-03-09T18:00,5.7,11.1,20.5,86,119,0.00,3.5,0.00,5.6,0.330,0.12,65,0.0
2024-03-09T19:00,5.2,11.5,18.7,88,110,0.00,3.2,0.00,4.9,0.330,0.11,1,0.0
2024-03-09T20:00,4.5,13.0,20.9,89,104,0.00,2.8,0.00,4.4,0.330,0.09,0,0.0
2024-03-09T21:00,4.2,13.7,22.7,90,104,0.00,2.7,0.00,4.1,0.331,0.09,0,0.0
2024-03-09T22:00,4.1,15.4,25.2,91,101,0.00,2.7,0.00,3.9,0.331,0.08,0,0.0
2024-03-09T23:00,3.9,15.7,25.9,91,101,0.00,2.5,0.00,3.7,0.331,0.07,0,0.0
2024-03-10T00:00,3.8,15.7,26.6,92,101,0.00,2.5,0.00,3.5,0.331,0.07,0,0.0
2024-03-10T01:00,3.7,15.0,24.8,90,101,0.00,2.2,0.00,3.7,0.318,0.08,27,0.0
2024-03-10T02:00,3.6,16.3,26.6,91,96,0.00,2.2,0.00,3.5,0.318,0.07,6,0.0
2024-03-10T03:00,3.5,15.9,27.4,91,96,0.00,2.1,0.00,3.4,0.318,0.07,0,0.0
