time,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2023-02-21T03:00,8.5,29.2,50.4,92,267,0.01,7.3,0.20,6.9,0.373,0.08,100,0.0
2023-02-21T04:00,8.6,29.2,50.0,92,269,0.01,7.4,0.20,7.0,0.375,0.09,100,0.0
2023-02-21T05:00,8.8,28.2,49.3,91,274,0.01,7.4,0.00,7.1,0.374,0.10,100,0.0
2023-02-21T06:00,8.8,26.5,47.2,92,277,0.01,7.4,0.00,7.2,0.374,0.10,100,0.0
2023-02-21T07:00,8.7,22.6,44.3,92,284,0.02,7.6,0.10,7.2,0.374,0.08,100,4.0
2023-02-21T08:00,8.9,22.7,38.5,92,290,0.03,7.6,0.10,7.3,0.373,0.10,100,34.0
2023-02-21T09:00,9.4,26.2,44.3,85,288,0.06,6.9,0.00,7.7,0.373,0.18,100,128.0
2023-02-21T10:00,10.0,30.2,50.8,78,293,0.11,6.3,0.00,8.1,0.372,0.27,100,232.0
2023-02-21T11:00,10.5,28.5,50.8,73,295,0.13,5.9,0.00,8.6,0.371,0.34,100,285.0
2023-02-21T12:00,11.1,26.3,49.0,66,300,0.15,4.9,0.00,9.2,0.372,0.45,100,289.0
2023-02-21T13:00,10.9,25.1,44.6,63,299,0.15,4.2,0.00,9.4,0.370,0.48,100,250.0
2023-02-21T14:00,10.6,24.7,45.0,61,301,0.13,3.5,0.00,9.3,0.369,0.50,100,189.0
2023-02-21T15:00,9.9,16.3,43.9,67,301,0.08,4.1,0.00,8.9,0.368,0.41,100,51.0
2023-02-21T16:00,9.1,12.1,27.4,72,307,0.05,4.3,0.00,8.4,0.368,0.33,100,21.0
2023-02-21T17:00,7.9,7.4,19.8,77,317,0.03,4.2,0.00,7.9,0.368,0.24,99,3.0
2023-02-21T18:00,6.4,7.1,11.5,85,315,0.00,4.1,0.00,7.2,0.367,0.14,100,0.0
2023-02-21T19:00,6.7,5.6,9.4,84,315,0.00,4.2,0.00,6.9,0.367,0.15,80,0.0
2023-02-21T20:00,6.1,6.7,7.9,87,324,0.00,4.2,0.00,6.6,0.366,0.12,88,0.0
2023-02-21T21:00,5.4,6.4,9.4,88,322,0.00,3.7,0.00,6.1,0.366,0.10,100,0.0
2023-02-21T22:00,5.7,6.0,7.6,91,295,0.00,4.3,0.00,6.1,0.366,0.09,100,0.0
2023-02-21T23:00,5.8,5.2,6.8,91,286,0.00,4.5,0.00,6.0,0.365,0.08,100,0.0
2023-02-22T00:00,6.0,2.9,6.5,83,210,0.00,3.2,0.00,5.8,0.363,0.16,100,0.0
2023-02-22T01:00,4.8,6.4,7.2,92,207,0.00,3.5,0.00,5.4,0.363,0.07,78,0.0
2023-02-22T02:00,4.6,7.2,8.6,93,186,0.00,3.5,0.00,5.2,0.362,0.06,68,0.0
2023-02-22T03:00,4.2,7.9,9.0,94,164,0.00,3.3,0.00,4.8,0.362,0.05,46,0.0
2023-02-22T04:00,3.8,7.6,9.0,95,149,0.00,3.2,0.00,4.4,0.362,0.04,98,0.0
2023-02-22T05:00,3.8,6.9,9.4,96,141,0.00,3.2,0.00,4.3,0.361,0.03,100,0.0
2023-02-22T06:00,4.0,6.6,9.0,96,139,0.00,3.4,0.00,4.2,0.361,0.03,100,0.0
2023-02-22T07:00,5.1,7.4,10.4,92,137,0.01,3.8,0.00,4.4,0.361,0.07,100,16.0
2023-02-22T08:00,6.4,8.6,14.8,88,123,0.03,4.7,0.00,5.2,0.361,0.11,100,66.0
2023-02-22T09:00,7.4,7.4,14.8,84,129,0.05,4.9,0.00,6.0,0.360,0.16,100,106.0
2023-02-22T10:00,8.4,10.2,19.1,76,132,0.09,4.3,0.00,6.8,0.360,0.27,100,170.0
2023-02-22T11:00,8.9,12.6,23.0,71,127,0.10,4.1,0.00,7.4,0.360,0.33,97,196.0
2023-02-22T12:00,9.6,13.1,24.8,71,143,0.13,4.7,0.00,7.8,0.361,0.35,100,290.0
2023-02-22T13:00,9.8,12.0,24.1,71,147,0.11,4.7,0.00,8.2,0.361,0.36,100,210.0
2023-02-22T14:00,9.9,12.0,22.3,69,139,0.10,4.4,0.00,8.4,0.360,0.38,100,159.0
2023-02-22T15:00,9.6,13.6,23.4,70,127,0.07,4.3,0.00,8.4,0.360,0.36,100,97.0
2023-02-22T16:00,8.8,13.7,23.4,73,117,0.05,4.2,0.00,8.1,0.359,0.31,100,59.0
2023-02-22T17:00,7.8,14.2,23.4,75,114,0.04,3.7,0.00,7.5,0.359,0.27,100,5.0
2023-02-22T18:00,7.4,14.7,24.5,75,115,0.02,3.3,0.00,7.2,0.358,0.26,100,0.0
2023-02-22T19:00,7.2,16.3,27.0,73,118,0.03,2.8,0.00,6.9,0.358,0.27,100,0.0
2023-02-22T20:00,6.9,16.6,27.4,73,117,0.03,2.3,0.00,6.7,0.358,0.27,100,0.0
2023-02-22T21:00,6.2,16.6,27.7,75,112,0.02,2.1,0.00,6.3,0.358,0.23,99,0.0
2023-02-22T22:00,5.6,16.5,27.7,77,113,0.02,1.8,0.00,6.0,0.357,0.21,100,0.0
2023-02-22T23:00,4.9,16.1,27.0,79,114,0.02,1.6,0.00,5.7,0.357,0.18,100,0.0
2023-02-23T00:00,4.7,17.5,27.7,81,109,0.02,1.8,0.00,4.8,0.358,0.16,100,0.0
2023-02-23T01:00,4.4,16.9,28.8,82,114,0.01,1.6,0.00,4.8,0.358,0.15,100,0.0
2023-02-23T02:00,4.1,15.8,27.7,84,120,0.01,1.5,0.00,4.8,0.358,0.13,100,0.0
2023-02-23T03:00,3.7,14.8,25.6,86,119,0.01,1.5,0.00,4.6,0.357,0.12,100,0.0
2023-02-23T04:00,3.6,14.1,24.5,86,122,0.00,1.5,0.00,4.4,0.357,0.11,100,0.0
2023-02-23T05:00,3.4,12.6,23.4,88,127,0.00,1.6,0.00,4.3,0.357,0.09,100,0.0
2023-02-23T06:00,3.2,11.2,20.5,90,132,0.00,1.7,0.00,4.1,0.357,0.08,100,0.0
2023-02-23T07:00,4.2,12.2,20.2,87,135,0.02,2.2,0.00,4.2,0.357,0.11,100,18.0
2023-02-23T08:00,5.2,11.5,20.5,86,139,0.03,3.1,0.00,4.7,0.356,0.12,100,57.0
2023-02-23T09:00,6.6,9.0,18.7,85,151,0.05,4.2,0.00,5.4,0.356,0.15,100,110.0
2023-02-23T10:00,8.4,8.3,17.6,83,178,0.09,5.6,0.00,6.4,0.356,0.19,100,201.0
2023-02-23T11:00,9.6,8.1,17.3,82,212,0.10,6.7,0.00,7.3,0.356,0.22,100,208.0
2023-02-23T12:00,9.6,11.0,18.4,81,251,0.12,6.4,0.00,6.7,0.352,0.23,100,274.0
2023-02-23T13:00,10.6,13.3,24.8,78,270,0.13,6.9,0.00,7.9,0.351,0.29,100,294.0
2023-02-23T14:00,10.4,12.7,25.2,78,278,0.10,6.8,0.00,8.4,0.351,0.27,100,215.0
2023-02-23T15:00,9.9,12.7,23.4,80,277,0.07,6.7,0.00,8.4,0.350,0.25,100,147.0
2023-02-23T16:00,9.2,7.9,22.7,85,267,0.03,6.8,0.00,8.1,0.350,0.17,100,22.0
2023-02-23T17:00,8.4,7.0,13.0,91,258,0.02,6.9,0.00,7.7,0.351,0.10,100,2.0
2023-02-23T18:00,7.9,9.7,15.1,93,255,0.00,6.9,0.00,7.3,0.351,0.07,100,0.0
2023-02-23T19:00,8.0,11.9,19.4,93,273,0.00,6.9,0.10,7.1,0.352,0.08,100,0.0
2023-02-23T20:00,7.8,13.0,21.6,93,284,0.00,6.8,0.30,7.1,0.354,0.08,100,0.0
2023-02-23T21:00,7.4,13.1,22.0,94,291,0.00,6.5,0.20,6.9,0.355,0.06,100,0.0
2023-02-23T22:00,6.9,13.4,22.0,94,290,0.00,6.1,0.10,6.8,0.355,0.06,100,0.0
2023-02-23T23:00,6.5,12.9,22.3,94,288,0.00,5.7,0.10,6.5,0.356,0.06,100,0.0
2023-02-24T00:00,6.2,14.8,24.5,95,273,0.00,5.3,0.20,6.4,0.357,0.05,100,0.0
2023-02-24T01:00,5.6,19.4,32.0,93,292,0.00,4.4,0.00,6.2,0.357,0.07,100,0.0
2023-02-24T02:00,4.1,19.5,33.1,87,295,0.01,2.0,0.00,5.6,0.357,0.11,100,0.0
2023-02-24T03:00,3.1,16.7,32.4,86,289,0.01,1.0,0.00,4.9,0.356,0.10,100,0.0
2023-02-24T04:00,2.7,17.5,29.2,87,284,0.01,0.6,0.00,4.5,0.356,0.10,50,0.0
2023-02-24T05:00,1.5,15.7,29.9,87,286,0.00,-0.3,0.00,3.9,0.356,0.09,86,0.0
2023-02-24T06:00,1.1,11.9,26.3,88,273,0.00,-0.6,0.00,3.5,0.356,0.08,100,0.0
2023-02-24T07:00,2.0,17.2,27.7,83,254,0.02,-0.6,0.00,3.4,0.356,0.12,100,20.0
2023-02-24T08:00,2.5,20.9,34.6,75,255,0.05,-1.5,0.00,3.7,0.355,0.18,100,62.0
2023-02-24T09:00,2.9,24.4,41.4,70,257,0.07,-2.0,0.00,4.0,0.355,0.22,100,122.0
2023-02-24T10:00,3.5,22.2,42.1,65,243,0.08,-2.3,0.00,4.3,0.354,0.27,100,142.0
2023-02-24T11:00,4.0,25.6,42.5,65,246,0.09,-2.0,0.10,4.7,0.355,0.28,100,173.0
2023-02-24T12:00,3.0,22.7,46.8,84,241,0.05,0.5,0.30,4.2,0.354,0.12,100,101.0
2023-02-24T13:00,3.0,27.1,44.3,84,234,0.05,0.5,0.30,4.2,0.356,0.12,100,117.0
2023-02-24T14:00,2.8,26.6,48.6,87,237,0.04,0.9,0.30,4.0,0.358,0.10,100,83.0
2023-02-24T15:00,2.5,20.0,45.4,94,232,0.02,1.6,0.30,3.8,0.361,0.04,100,39.0
2023-02-24T16:00,2.2,19.5,34.6,96,231,0.01,1.6,0.40,3.5,0.365,0.03,100,12.0
2023-02-24T17:00,2.2,21.8,37.4,94,236,0.01,1.5,0.10,3.3,0.365,0.04,100,2.0
2023-02-24T18:00,2.5,21.9,37.8,94,243,0.00,1.6,0.00,3.2,0.365,0.05,100,0.0
2023-02-24T19:00,2.9,20.9,36.7,93,243,0.00,1.9,0.00,3.2,0.364,0.05,100,0.0
2023-02-24T20:00,3.2,20.7,35.3,92,250,0.00,2.1,0.00,3.3,0.364,0.06,100,0.0
2023-02-24T21:00,3.5,20.9,35.3,93,255,0.00,2.3,0.00,3.4,0.363,0.06,100,0.0
2023-02-24T22:00,3.7,21.7,36.7,92,258,0.00,2.5,0.00,3.5,0.363,0.06,100,0.0
2023-02-24T23:00,3.7,24.0,39.6,91,262,0.00,2.3,0.10,3.6,0.363,0.07,55,0.0
2023-02-25T00:00,2.8,22.0,39.6,89,272,0.01,1.2,0.10,3.3,0.364,0.08,100,0.0
2023-02-25T01:00,2.7,22.4,38.5,92,275,0.00,1.5,0.50,3.2,0.371,0.06,100,0.0
2023-02-25T02:00,2.6,26.8,44.6,93,282,0.00,1.5,0.20,3.0,0.372,0.05,100,0.0
2023-02-25T03:00,2.7,26.4,46.1,92,290,0.00,1.5,0.10,3.0,0.372,0.06,100,0.0
2023-02-25T04:00,2.2,24.5,44.6,94,290,0.00,1.5,0.40,2.9,0.376,0.04,100,0.0
2023-02-25T05:00,1.8,25.8,43.9,97,300,0.00,1.3,0.60,2.8,0.383,0.02,100,0.0
2023-02-25T06:00,2.0,26.9,46.4,93,305,0.00,0.9,0.20,2.7,0.384,0.05,100,0.0
2023-02-25T07:00,1.8,25.6,46.1,93,308,0.02,0.8,0.20,2.5,0.384,0.05,100,6.0
2023-02-25T08:00,1.7,19.6,43.6,95,306,0.02,1.0,0.20,2.6,0.385,0.03,100,50.0
2023-02-25T09:00,1.8,19.1,33.8,96,317,0.02,1.1,0.30,2.8,0.387,0.03,100,76.0
2023-02-25T10:00,1.9,19.8,34.2,89,323,0.03,0.3,0.20,2.9,0.387,0.07,100,82.0
2023-02-25T11:00,1.7,20.0,38.2,88,326,0.04,0.0,0.10,2.8,0.386,0.08,100,77.0
2023-02-25T12:00,2.6,23.3,34.9,75,338,0.06,-1.5,0.10,2.8,0.384,0.19,100,74.0
2023-02-25T13:00,1.9,23.9,41.8,76,344,0.06,-2.0,0.00,2.8,0.383,0.17,100,102.0
2023-02-25T14:00,2.0,23.4,42.1,69,346,0.07,-3.1,0.00,3.0,0.381,0.22,100,114.0
2023-02-25T15:00,1.4,21.3,40.7,74,341,0.05,-2.8,0.00,2.8,0.380,0.18,100,69.0
2023-02-25T16:00,1.2,20.5,37.1,72,342,0.04,-3.2,0.00,2.7,0.378,0.18,100,73.0
2023-02-25T17:00,0.4,19.5,34.2,75,344,0.03,-3.5,0.00,2.3,0.377,0.16,100,7.0
2023-02-25T18:00,0.2,19.2,32.4,77,343,0.02,-3.3,0.00,2.0,0.376,0.15,95,0.0
2023-02-25T19:00,0.3,18.9,32.8,74,346,0.02,-3.8,0.00,1.9,0.375,0.16,100,0.0
2023-02-25T20:00,0.1,17.7,32.0,74,343,0.02,-4.0,0.00,1.8,0.374,0.16,100,0.0
2023-02-25T21:00,-0.6,15.4,29.5,77,344,0.01,-4.0,0.00,1.5,0.373,0.13,100,0.0
2023-02-25T22:00,-0.9,15.1,25.2,80,342,0.01,-3.8,0.00,1.2,0.372,0.11,97,0.0
2023-02-25T23:00,-1.1,15.1,25.2,79,342,0.01,-4.2,0.00,1.0,0.372,0.12,99,0.0
2023-02-26T00:00,-0.8,16.2,24.8,84,347,0.01,-3.2,0.00,1.3,0.377,0.09,99,0.0
2023-02-26T01:00,-1.2,16.5,27.4,85,350,0.01,-3.5,0.00,0.9,0.376,0.09,100,0.0
2023-02-26T02:00,-1.1,16.7,27.7,82,354,0.01,-3.8,0.00,0.9,0.375,0.10,100,0.0
2023-02-26T03:00,-1.2,15.3,27.4,82,352,0.01,-4.0,0.00,0.8,0.375,0.10,57,0.0
2023-02-26T04:00,-1.9,14.0,25.2,85,348,0.00,-4.1,0.00,0.6,0.374,0.08,37,0.0
2023-02-26T05:00,-2.2,13.9,23.0,85,350,0.00,-4.3,0.00,0.6,0.373,0.08,18,0.0
2023-02-26T06:00,-2.5,13.8,23.0,86,353,0.00,-4.4,0.00,0.5,0.372,0.07,0,0.0
2023-02-26T07:00,-1.8,15.0,24.1,83,350,0.01,-4.2,0.00,0.4,0.372,0.09,1,36.0
2023-02-26T08:00,0.1,16.9,31.0,74,2,0.05,-4.0,0.00,0.5,0.371,0.16,11,160.0
2023-02-26T09:00,1.3,21.4,37.8,67,13,0.09,-4.2,0.00,0.7,0.370,0.23,51,291.0
2023-02-26T10:00,2.2,20.1,37.8,61,9,0.11,-4.6,0.00,1.4,0.369,0.28,30,341.0
2023-02-26T11:00,2.8,19.6,36.4,57,7,0.14,-5.0,0.00,2.5,0.368,0.32,50,397.0
2023-02-26T12:00,2.7,18.8,37.4,53,12,0.14,-5.9,0.00,3.7,0.366,0.35,48,411.0
2023-02-26T13:00,2.8,20.5,36.7,55,2,0.13,-5.3,0.00,4.1,0.365,0.34,53,377.0
2023-02-26T14:00,3.0,18.7,37.1,53,359,0.12,-5.7,0.00,4.2,0.364,0.36,70,301.0
2023-02-26T15:00,2.8,17.5,33.5,50,9,0.10,-6.6,0.00,4.0,0.363,0.38,96,184.0
2023-02-26T16:00,2.1,13.4,31.3,54,5,0.06,-6.2,0.00,3.5,0.362,0.33,86,90.0
2023-02-26T17:00,0.9,12.6,22.7,63,360,0.03,-5.3,0.00,2.7,0.362,0.24,100,11.0
2023-02-26T18:00,0.3,10.9,20.9,69,6,0.02,-4.7,0.00,2.2,0.362,0.19,1,0.0
2023-02-26T19:00,-1.8,8.8,17.6,81,9,0.00,-4.5,0.00,1.3,0.361,0.10,0,0.0
2023-02-26T20:00,-2.5,7.8,14.0,85,13,0.00,-4.7,0.00,0.8,0.361,0.08,13,0.0
2023-02-26T21:00,-3.2,9.5,11.9,86,351,0.00,-5.2,0.00,0.6,0.361,0.07,100,0.0
2023-02-26T22:00,-1.7,4.3,10.4,83,312,0.00,-4.2,0.00,0.6,0.361,0.09,94,0.0
2023-02-26T23:00,-1.4,6.4,10.4,82,297,0.00,-4.0,0.00,0.6,0.360,0.10,65,0.0
2023-02-27T00:00,-1.1,7.3,10.4,84,303,0.00,-3.4,0.00,0.4,0.361,0.09,51,0.0
2023-02-27T01:00,-2.8,6.9,11.9,91,309,0.00,-4.2,0.00,0.3,0.360,0.05,39,0.0
2023-02-27T02:00,-3.5,7.4,11.5,92,313,0.00,-4.6,0.00,0.3,0.360,0.04,3,0.0
2023-02-27T03:00,-4.1,6.1,11.5,93,320,0.00,-5.1,0.00,0.2,0.360,0.03,42,0.0
2023-02-27T04:00,-3.9,5.9,9.4,93,317,0.00,-4.9,0.00,0.2,0.360,0.03,90,0.0
2023-02-27T05:00,-3.1,6.3,10.4,93,329,0.00,-4.1,0.00,0.1,0.359,0.04,99,0.0
2023-02-27T06:00,-2.0,7.1,13.3,90,330,0.00,-3.3,0.00,0.1,0.359,0.05,80,0.0
2023-02-27T07:00,-1.5,7.2,12.2,86,357,0.01,-3.5,0.00,0.1,0.359,0.08,66,27.0
2023-02-27T08:00,0.1,6.8,15.8,82,18,0.04,-2.6,0.00,0.2,0.359,0.11,30,131.0
2023-02-27T09:00,1.5,6.0,15.1,81,25,0.07,-1.4,0.00,0.3,0.358,0.13,32,243.0
2023-02-27T10:00,3.0,7.4,19.4,76,47,0.12,-0.9,0.00,0.6,0.358,0.19,35,391.0
2023-02-27T11:00,3.5,9.7,20.9,68,48,0.13,-2.0,0.00,1.1,0.358,0.26,35,381.0
2023-02-27T12:00,3.5,8.7,23.0,63,83,0.15,-2.9,0.00,1.9,0.355,0.29,76,415.0
2023-02-27T13:00,3.8,9.5,20.2,57,65,0.14,-4.0,0.00,3.1,0.354,0.35,100,370.0
2023-02-27T14:00,3.7,9.7,20.2,55,48,0.10,-4.5,0.00,3.5,0.354,0.36,100,205.0
2023-02-27T15:00,3.3,11.2,20.2,55,42,0.07,-4.9,0.00,3.3,0.353,0.35,100,113.0
2023-02-27T16:00,3.0,6.6,20.2,60,49,0.04,-4.1,0.00,3.0,0.353,0.30,100,41.0
2023-02-27T17:00,1.9,4.8,11.2,68,48,0.02,-3.5,0.00,2.5,0.353,0.23,100,5.0
2023-02-27T18:00,1.1,5.9,7.2,75,47,0.00,-2.8,0.00,2.2,0.353,0.17,98,0.0
2023-02-27T19:00,1.0,4.7,7.2,74,58,0.00,-3.0,0.00,1.9,0.353,0.17,88,0.0
2023-02-27T20:00,-0.6,7.2,9.4,84,72,0.00,-3.0,0.00,1.3,0.353,0.10,60,0.0
2023-02-27T21:00,-1.5,7.1,10.1,87,30,0.00,-3.4,0.00,0.9,0.352,0.07,84,0.0
2023-02-27T22:00,-1.2,6.4,9.7,87,38,0.00,-3.0,0.00,0.8,0.352,0.07,99,0.0
2023-02-27T23:00,-0.6,5.1,10.4,87,51,0.00,-2.5,0.00,0.7,0.352,0.08,91,0.0
2023-02-28T00:00,0.0,6.8,8.3,81,65,0.00,-2.8,0.00,0.4,0.354,0.12,100,0.0
2023-02-28T01:00,0.1,6.6,10.8,82,81,0.00,-2.6,0.00,0.4,0.354,0.11,86,0.0
2023-02-28T02:00,-1.0,5.5,10.4,88,79,0.00,-2.7,0.00,0.4,0.354,0.07,57,0.0
2023-02-28T03:00,-3.2,9.5,11.9,90,81,0.00,-4.5,0.00,0.3,0.354,0.05,33,0.0
2023-02-28T04:00,-3.2,7.6,12.2,89,90,0.00,-4.8,0.00,0.2,0.354,0.05,2,0.0
2023-02-28T05:00,-3.3,6.8,11.2,86,90,0.00,-5.2,0.00,0.2,0.353,0.07,1,0.0
2023-02-28T06:00,-4.0,7.2,10.4,87,93,0.00,-5.8,0.00,0.1,0.353,0.06,2,0.0
2023-02-28T07:00,-2.2,8.3,11.5,83,92,0.01,-4.7,0.00,0.1,0.353,0.09,0,45.0
2023-02-28T08:00,0.1,5.1,13.0,78,98,0.04,-3.2,0.00,0.1,0.353,0.13,0,175.0
2023-02-28T09:00,2.2,5.6,14.4,66,130,0.10,-3.5,0.00,0.2,0.352,0.25,0,309.0
2023-02-28T10:00,3.2,7.2,18.0,54,117,0.14,-5.3,0.00,0.5,0.352,0.36,0,415.0
2023-02-28T11:00,3.7,6.5,17.6,52,96,0.17,-5.2,0.00,1.0,0.351,0.38,0,480.0
2023-02-28T12:00,4.6,6.5,17.3,46,71,0.18,-6.1,0.00,0.2,0.350,0.46,0,495.0
2023-02-28T13:00,4.7,5.8,16.6,47,90,0.17,-5.7,0.00,0.6,0.349,0.45,0,462.0
2023-02-28T14:00,4.6,5.4,15.5,48,94,0.14,-5.4,0.00,1.1,0.349,0.44,0,383.0
2023-02-28T15:00,4.2,5.4,13.3,51,94,0.10,-5.1,0.00,2.1,0.348,0.41,0,266.0
2023-02-28T16:00,1.4,7.9,10.4,76,129,0.04,-2.5,0.00,2.0,0.348,0.17,0,128.0
2023-02-28T17:00,0.1,8.1,9.7,67,135,0.02,-5.3,0.00,0.9,0.348,0.20,0,17.0
2023-02-28T18:00,0.2,7.3,9.0,65,147,0.01,-5.7,0.00,0.6,0.348,0.22,0,0.0
2023-02-28T19:00,0.5,3.5,8.3,63,114,0.00,-5.8,0.00,0.4,0.348,0.24,0,0.0
2023-02-28T20:00,-1.9,3.7,4.0,74,11,0.00,-5.9,0.00,0.3,0.348,0.14,0,0.0
2023-02-28T21:00,-2.7,3.9,6.8,78,34,0.00,-5.9,0.00,0.2,0.348,0.11,0,0.0
2023-02-28T22:00,-1.3,2.8,4.7,72,40,0.00,-5.8,0.00,0.1,0.348,0.16,0,0.0
2023-02-28T23:00,-1.4,3.2,4.3,71,27,0.00,-5.9,0.00,0.0,0.348,0.16,0,0.0
2023-03-01T00:00,-4.1,5.1,5.4,83,39,0.00,-6.5,0.00,-1.3,0.348,0.08,0,0.0
2023-03-01T01:00,-4.9,5.6,6.5,84,27,0.00,-7.2,0.00,-1.4,0.348,0.07,0,0.0
2023-03-01T02:00,-5.4,6.9,8.6,85,39,0.00,-7.5,0.00,-1.4,0.348,0.06,0,0.0
2023-03-01T03:00,-4.4,4.5,8.3,82,61,0.00,-7.1,0.00,-1.5,0.348,0.08,0,0.0
2023-03-01T04:00,-3.8,2.6,5.0,80,74,0.00,-6.8,0.00,-1.5,0.348,0.09,7,0.0
2023-03-01T05:00,-4.4,0.8,3.2,83,117,0.00,-6.8,0.00,-1.5,0.348,0.08,47,0.0
2023-03-01T06:00,-5.8,0.4,1.1,93,360,0.00,-6.8,0.00,-1.5,0.348,0.03,98,0.0
2023-03-01T07:00,-4.9,1.1,6.1,87,360,0.00,-6.7,0.00,-1.5,0.348,0.05,99,42.0
2023-03-01T08:00,-1.9,0.5,7.6,71,225,0.04,-6.6,0.00,-1.5,0.348,0.16,27,156.0
2023-03-01T09:00,2.3,0.8,9.4,51,297,0.10,-6.8,0.00,-1.3,0.348,0.35,6,303.0
2023-03-01T10:00,4.3,1.8,11.5,44,360,0.15,-6.9,0.00,-1.1,0.348,0.47,4,427.0
2023-03-01T11:00,5.4,1.9,12.2,38,22,0.19,-7.7,0.00,-0.9,0.347,0.56,18,491.0
2023-03-01T12:00,6.4,4.3,14.0,41,360,0.20,-6.0,0.00,-1.3,0.347,0.57,29,505.0
2023-03-01T13:00,7.2,3.5,14.4,35,24,0.19,-7.2,0.00,-1.0,0.347,0.66,56,467.0
2023-03-01T14:00,7.3,3.9,13.0,35,22,0.16,-7.1,0.00,-0.9,0.347,0.66,0,382.0
2023-03-01T15:00,6.9,4.7,11.5,38,32,0.11,-6.4,0.00,-0.7,0.347,0.62,0,266.0
2023-03-01T16:00,3.8,7.9,8.6,50,39,0.06,-5.6,0.00,-0.6,0.347,0.40,0,129.0
2023-03-01T17:00,2.2,8.3,9.7,59,34,0.03,-5.0,0.00,-0.6,0.347,0.29,0,18.0
2023-03-01T18:00,0.4,8.2,9.7,68,41,0.01,-4.8,0.00,-0.7,0.347,0.20,0,0.0
2023-03-01T19:00,0.6,5.6,9.4,69,75,0.00,-4.5,0.00,-0.8,0.347,0.20,0,0.0
2023-03-01T20:00,-2.0,6.6,7.6,80,81,0.00,-5.0,0.00,-0.8,0.347,0.11,0,0.0
2023-03-01T21:00,-1.6,5.1,7.6,79,94,0.00,-4.8,0.00,-0.9,0.347,0.12,0,0.0
2023-03-01T22:00,-1.1,1.9,6.1,77,68,0.00,-4.6,0.00,-0.9,0.347,0.13,0,0.0
2023-03-01T23:00,-3.7,5.9,6.1,87,38,0.00,-5.6,0.00,-0.9,0.346,0.06,0,0.0
2023-03-02T00:00,-1.4,9.2,10.4,90,42,0.00,-2.8,0.00,-0.2,0.346,0.06,0,0.0
2023-03-02T01:00,-1.5,8.4,14.8,94,43,0.00,-2.5,0.00,-0.2,0.346,0.04,0,0.0
2023-03-02T02:00,-2.5,7.1,13.3,95,41,0.00,-3.2,0.00,-0.3,0.346,0.02,0,0.0
2023-03-02T03:00,-3.1,7.1,10.8,97,41,0.00,-3.5,0.00,-0.3,0.346,0.02,22,0.0
2023-03-02T04:00,-2.8,6.2,10.1,99,36,0.00,-3.0,0.00,-0.4,0.346,0.01,87,0.0
2023-03-02T05:00,-2.2,8.9,14.8,99,32,0.00,-2.3,0.00,-0.4,0.346,0.01,100,0.0
2023-03-02T06:00,-1.9,9.6,19.1,99,34,0.00,-2.0,0.00,-0.4,0.346,0.01,100,0.0
2023-03-02T07:00,-1.8,8.8,17.6,97,35,0.01,-2.1,0.00,-0.4,0.346,0.01,100,25.0
2023-03-02T08:00,-1.0,7.9,17.6,97,47,0.02,-1.5,0.00,-0.3,0.346,0.02,100,96.0
2023-03-02T09:00,0.4,7.6,18.0,88,45,0.06,-1.4,0.00,-0.3,0.346,0.08,100,188.0
2023-03-02T10:00,2.2,6.6,18.4,80,49,0.10,-0.9,0.00,-0.2,0.346,0.15,72,290.0
2023-03-02T11:00,3.8,4.3,18.0,79,42,0.15,0.5,0.00,0.1,0.345,0.17,77,445.0
2023-03-02T12:00,4.4,5.7,15.8,71,35,0.17,-0.4,0.00,-2.2,0.345,0.24,0,486.0
2023-03-02T13:00,5.3,7.2,17.6,66,18,0.15,-0.4,0.00,-1.9,0.345,0.30,50,417.0
2023-03-02T14:00,4.9,9.3,19.8,69,13,0.12,-0.2,0.00,-1.6,0.345,0.27,73,336.0
2023-03-02T15:00,3.7,10.4,19.8,77,14,0.07,0.0,0.00,-1.5,0.345,0.19,100,188.0
2023-03-02T16:00,2.2,8.3,19.1,86,18,0.03,0.2,0.00,-1.4,0.345,0.10,100,83.0
2023-03-02T17:00,-0.2,7.6,13.7,94,25,0.01,-0.9,0.00,-1.4,0.345,0.03,100,14.0
2023-03-02T18:00,-0.1,6.1,12.2,96,40,0.00,-0.6,0.00,-1.3,0.345,0.03,100,0.0
2023-03-02T19:00,-0.3,5.0,9.0,97,69,0.00,-0.8,0.00,-1.2,0.345,0.02,100,0.0
2023-03-02T20:00,-1.6,7.3,9.0,97,70,0.00,-2.0,0.00,-1.2,0.345,0.01,93,0.0
2023-03-02T21:00,-1.9,7.0,8.6,97,78,0.00,-2.2,0.00,-1.2,0.345,0.02,100,0.0
2023-03-02T22:00,-0.7,2.5,8.3,96,135,0.00,-1.2,0.00,-1.2,0.345,0.02,99,0.0
2023-03-02T23:00,-2.2,4.3,4.3,99,270,0.00,-2.3,0.00,-1.2,0.345,0.01,100,0.0
2023-03-03T00:00,-3.2,8.1,8.3,98,302,0.00,-3.5,0.00,0.7,0.344,0.01,100,0.0
