time,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2015-02-23T21:00,1.7,10.7,22.3,95,213,0.00,1.0,0.00,1.9,0.383,0.03,100,0.0
2015-02-23T22:00,1.2,10.2,20.5,96,212,0.00,0.6,0.00,1.6,0.382,0.03,92,0.0
2015-02-23T23:00,0.6,11.5,19.1,95,212,0.00,-0.1,0.00,1.2,0.381,0.03,65,0.0
2015-02-24T00:00,-0.1,10.8,19.1,95,210,0.00,-0.8,0.00,0.7,0.380,0.03,43,0.0
2015-02-24T01:00,-0.4,10.5,20.2,94,211,0.00,-1.2,0.00,0.7,0.379,0.03,21,0.0
2015-02-24T02:00,-0.6,10.9,21.2,94,207,0.00,-1.4,0.00,0.6,0.378,0.03,60,0.0
2015-02-24T03:00,-0.6,11.8,21.6,94,207,0.00,-1.4,0.00,0.6,0.377,0.03,92,0.0
2015-02-24T04:00,-0.2,12.1,21.2,95,217,0.00,-1.0,0.00,0.5,0.377,0.03,70,0.0
2015-02-24T05:00,-0.1,12.0,20.5,95,224,0.00,-0.9,0.00,0.5,0.376,0.03,10,0.0
2015-02-24T06:00,0.4,11.5,20.5,95,219,0.00,-0.4,0.00,0.5,0.375,0.03,2,0.0
2015-02-24T07:00,0.2,12.5,21.6,95,213,0.00,-0.6,0.00,0.5,0.375,0.03,20,29.0
2015-02-24T08:00,2.2,12.8,23.4,93,212,0.03,1.2,0.00,0.6,0.374,0.05,22,144.0
2015-02-24T09:00,4.2,13.3,26.6,87,213,0.07,2.3,0.00,1.0,0.373,0.10,70,265.0
2015-02-24T10:00,5.7,17.8,31.7,78,225,0.12,2.3,0.00,2.1,0.372,0.20,95,371.0
2015-02-24T11:00,6.8,18.4,39.2,66,228,0.15,1.0,0.00,3.8,0.371,0.33,74,412.0
2015-02-24T12:00,7.5,18.4,38.9,60,228,0.16,0.1,0.00,4.8,0.370,0.42,99,367.0
2015-02-24T13:00,8.1,18.1,36.4,55,224,0.16,-0.5,0.00,5.6,0.369,0.49,99,341.0
2015-02-24T14:00,8.3,18.3,36.4,53,225,0.14,-0.8,0.00,5.9,0.368,0.52,95,251.0
2015-02-24T15:00,8.0,16.4,34.9,55,232,0.11,-0.5,0.00,5.7,0.367,0.48,99,186.0
2015-02-24T16:00,7.0,12.8,26.3,58,232,0.07,-0.8,0.00,5.0,0.366,0.42,100,74.0
2015-02-24T17:00,5.5,10.2,19.1,63,219,0.04,-1.1,0.00,4.1,0.366,0.34,99,7.0
2015-02-24T18:00,4.1,10.4,16.2,68,214,0.02,-1.3,0.00,3.1,0.365,0.26,100,0.0
2015-02-24T19:00,3.3,11.3,19.8,75,217,0.01,-0.8,0.00,2.5,0.365,0.20,98,0.0
2015-02-24T20:00,2.5,11.3,20.2,77,217,0.01,-1.0,0.00,2.0,0.364,0.17,73,0.0
2015-02-24T21:00,1.7,10.9,19.8,81,214,0.01,-1.1,0.00,1.5,0.364,0.13,76,0.0
2015-02-24T22:00,0.9,11.0,18.7,86,218,0.00,-1.2,0.00,1.0,0.364,0.09,92,0.0
2015-02-24T23:00,0.3,10.0,18.0,88,221,0.00,-1.5,0.00,0.7,0.363,0.07,18,0.0
2015-02-25T00:00,-0.3,9.2,17.3,90,222,0.00,-1.7,0.00,0.6,0.363,0.06,53,0.0
2015-02-25T01:00,-0.9,8.4,16.6,92,227,0.00,-2.0,0.00,0.6,0.363,0.05,95,0.0
2015-02-25T02:00,-1.4,9.3,15.5,93,234,0.00,-2.3,0.00,0.5,0.363,0.04,96,0.0
2015-02-25T03:00,-1.7,7.9,15.1,94,231,0.00,-2.5,0.00,0.4,0.362,0.03,17,0.0
2015-02-25T04:00,-2.0,7.4,14.4,95,223,0.00,-2.7,0.00,0.3,0.362,0.03,4,0.0
2015-02-25T05:00,-2.2,7.1,13.7,95,221,0.00,-2.9,0.00,0.3,0.362,0.03,72,0.0
2015-02-25T06:00,-2.4,7.1,13.0,95,225,0.00,-3.1,0.00,0.2,0.362,0.03,84,0.0
2015-02-25T07:00,-1.6,8.4,14.0,95,227,0.00,-2.2,0.00,0.2,0.361,0.03,89,29.0
2015-02-25T08:00,1.5,8.2,16.6,92,221,0.03,0.3,0.00,0.3,0.361,0.06,87,128.0
2015-02-25T09:00,3.6,8.2,18.4,84,229,0.08,1.2,0.00,0.6,0.361,0.13,84,246.0
2015-02-25T10:00,5.1,8.1,19.8,79,257,0.12,1.8,0.00,0.9,0.360,0.18,64,348.0
2015-02-25T11:00,6.6,10.7,22.7,70,256,0.15,1.6,0.00,2.2,0.360,0.29,78,411.0
2015-02-25T12:00,7.2,9.8,23.8,66,246,0.16,1.2,0.00,4.0,0.359,0.35,82,394.0
2015-02-25T13:00,7.4,8.8,23.4,62,235,0.14,0.7,0.00,4.8,0.359,0.39,61,308.0
2015-02-25T14:00,7.4,8.6,22.0,61,237,0.11,0.4,0.00,5.1,0.359,0.40,47,240.0
2015-02-25T15:00,7.3,7.2,20.2,62,243,0.09,0.5,0.00,5.1,0.359,0.39,51,196.0
2015-02-25T16:00,6.5,6.7,13.7,67,234,0.04,0.8,0.00,4.5,0.358,0.32,42,78.0
2015-02-25T17:00,5.2,7.7,7.2,72,229,0.02,0.6,0.00,3.1,0.358,0.25,54,9.0
2015-02-25T18:00,4.6,7.3,5.8,72,213,0.01,0.0,0.00,1.6,0.358,0.24,66,0.0
2015-02-25T19:00,2.2,6.7,8.6,84,196,0.00,-0.2,0.00,0.8,0.358,0.12,38,0.0
2015-02-25T20:00,1.2,7.1,8.3,87,195,0.00,-0.8,0.00,0.6,0.358,0.09,14,0.0
2015-02-25T21:00,-0.2,8.0,9.4,90,185,0.00,-1.7,0.00,0.5,0.357,0.06,3,0.0
2015-02-25T22:00,-1.1,8.7,10.8,92,187,0.00,-2.2,0.00,0.4,0.357,0.04,0,0.0
2015-02-25T23:00,-1.2,8.8,11.2,92,192,0.00,-2.3,0.00,0.3,0.357,0.04,0,0.0
2015-02-26T00:00,-1.2,9.0,11.2,92,196,0.00,-2.3,0.00,0.2,0.357,0.04,0,0.0
2015-02-26T01:00,-1.5,8.1,10.4,93,201,0.00,-2.5,0.00,0.1,0.357,0.04,0,0.0
2015-02-26T02:00,-1.9,7.7,10.8,93,191,0.00,-2.8,0.00,0.1,0.357,0.04,0,0.0
2015-02-26T03:00,-2.2,7.8,11.9,94,167,0.00,-3.0,0.00,0.0,0.357,0.03,0,0.0
2015-02-26T04:00,-2.4,8.6,12.6,94,165,0.00,-3.2,0.00,-0.0,0.356,0.03,0,0.0
2015-02-26T05:00,-2.6,8.2,13.0,94,165,0.00,-3.4,0.00,-0.1,0.356,0.03,0,0.0
2015-02-26T06:00,-2.9,7.5,13.0,94,163,0.00,-3.7,0.00,-0.2,0.356,0.03,0,0.0
2015-02-26T07:00,-2.4,6.7,13.0,95,164,0.00,-3.2,0.00,-0.2,0.356,0.03,0,36.0
2015-02-26T08:00,1.0,6.6,14.4,89,158,0.04,-0.6,0.00,-0.1,0.356,0.07,0,155.0
2015-02-26T09:00,3.7,6.8,16.2,81,155,0.09,0.7,0.00,0.2,0.356,0.15,0,283.0
2015-02-26T10:00,5.7,7.6,19.1,74,155,0.14,1.3,0.00,0.4,0.355,0.24,0,386.0
2015-02-26T11:00,6.9,9.6,23.4,67,160,0.17,1.2,0.00,0.8,0.355,0.33,0,449.0
2015-02-26T12:00,7.5,11.5,26.6,61,166,0.18,0.5,0.00,1.3,0.354,0.40,0,466.0
2015-02-26T13:00,7.6,11.7,26.6,57,169,0.17,-0.4,0.00,3.2,0.353,0.45,0,423.0
2015-02-26T14:00,7.4,10.2,25.6,58,162,0.14,-0.4,0.00,4.1,0.353,0.44,0,338.0
2015-02-26T15:00,6.7,7.2,21.2,63,143,0.09,0.2,0.00,4.3,0.352,0.36,0,237.0
2015-02-26T16:00,4.7,8.4,15.1,71,133,0.04,-0.1,0.00,3.6,0.352,0.25,0,108.0
2015-02-26T17:00,2.7,9.9,18.4,78,136,0.02,-0.8,0.00,2.3,0.352,0.17,0,12.0
2015-02-26T18:00,1.7,10.7,20.2,81,138,0.01,-1.2,0.00,1.5,0.352,0.13,0,0.0
2015-02-26T19:00,1.4,11.2,19.1,84,138,0.00,-1.0,0.00,1.0,0.352,0.11,0,0.0
2015-02-26T20:00,0.8,12.0,19.8,86,139,0.00,-1.3,0.00,0.6,0.352,0.09,0,0.0
2015-02-26T21:00,0.5,11.8,20.2,87,142,0.00,-1.5,0.00,0.6,0.352,0.08,0,0.0
2015-02-26T22:00,0.2,12.8,20.5,87,148,0.00,-1.6,0.00,0.5,0.352,0.08,0,0.0
2015-02-26T23:00,0.0,11.5,20.5,88,148,0.00,-1.8,0.00,0.4,0.352,0.08,0,0.0
2015-02-27T00:00,-0.2,11.0,20.5,89,148,0.00,-1.9,0.00,0.4,0.352,0.07,0,0.0
2015-02-27T01:00,-0.6,10.6,20.2,90,152,0.00,-2.0,0.00,0.3,0.352,0.06,0,0.0
2015-02-27T02:00,-1.0,9.8,19.1,91,152,0.00,-2.3,0.00,0.3,0.352,0.05,0,0.0
2015-02-27T03:00,-1.5,9.9,17.3,92,147,0.00,-2.7,0.00,0.2,0.351,0.05,0,0.0
2015-02-27T04:00,-1.9,10.1,16.6,92,145,0.00,-3.0,0.00,0.1,0.351,0.04,0,0.0
2015-02-27T05:00,-2.1,9.9,16.9,92,147,0.00,-3.2,0.00,0.1,0.351,0.04,0,0.0
2015-02-27T06:00,-2.0,9.6,18.0,91,146,0.00,-3.2,0.00,0.0,0.351,0.05,0,0.0
2015-02-27T07:00,-1.5,10.3,16.9,91,144,0.01,-2.8,0.00,0.0,0.351,0.05,0,39.0
2015-02-27T08:00,1.4,10.0,20.2,85,142,0.04,-0.9,0.00,0.1,0.351,0.10,0,161.0
2015-02-27T09:00,3.7,9.8,21.6,77,144,0.09,0.1,0.00,0.3,0.351,0.18,0,290.0
2015-02-27T10:00,5.5,9.1,22.3,72,146,0.14,0.9,0.00,0.6,0.351,0.25,0,393.0
2015-02-27T11:00,6.9,8.4,22.0,68,155,0.17,1.4,0.00,1.1,0.350,0.32,0,455.0
2015-02-27T12:00,7.8,7.3,20.2,64,160,0.19,1.5,0.00,3.6,0.349,0.38,0,479.0
2015-02-27T13:00,8.3,7.4,18.7,60,157,0.18,1.1,0.00,5.1,0.349,0.44,0,441.0
2015-02-27T14:00,8.4,7.6,18.4,59,155,0.15,0.9,0.00,5.7,0.348,0.45,0,341.0
2015-02-27T15:00,7.8,4.8,16.2,66,153,0.09,1.8,0.00,5.6,0.348,0.36,0,215.0
2015-02-27T16:00,6.7,8.6,9.7,70,165,0.05,1.6,0.00,4.8,0.348,0.30,0,99.0
2015-02-27T17:00,4.8,7.9,10.4,77,183,0.02,1.1,0.00,3.5,0.348,0.20,0,12.0
2015-02-27T18:00,2.8,7.3,10.8,86,213,0.00,0.7,0.00,2.3,0.348,0.10,1,0.0
2015-02-27T19:00,1.0,8.1,11.2,87,249,0.00,-0.9,0.00,1.2,0.348,0.08,3,0.0
2015-02-27T20:00,0.3,7.9,13.3,89,270,0.00,-1.3,0.00,0.6,0.348,0.07,17,0.0
2015-02-27T21:00,0.2,8.8,16.2,93,279,0.00,-0.9,0.00,0.6,0.348,0.05,52,0.0
2015-02-27T22:00,0.5,10.7,17.6,96,282,0.00,-0.1,0.00,0.6,0.348,0.03,85,0.0
2015-02-27T23:00,0.9,10.5,17.6,98,276,0.00,0.6,0.00,0.7,0.348,0.02,97,0.0
2015-02-28T00:00,1.3,10.9,16.9,98,276,0.00,1.1,0.00,0.7,0.348,0.01,99,0.0
2015-02-28T01:00,1.7,11.6,16.9,99,277,0.00,1.5,0.00,0.8,0.349,0.01,100,0.0
2015-02-28T02:00,2.2,12.3,18.7,98,277,0.00,1.9,0.00,0.9,0.349,0.01,100,0.0
2015-02-28T03:00,2.5,13.2,20.9,98,281,0.00,2.1,0.00,1.2,0.349,0.02,100,0.0
2015-02-28T04:00,2.5,13.2,22.3,97,281,0.00,2.1,0.00,1.4,0.349,0.02,100,0.0
2015-02-28T05:00,2.3,13.8,24.5,97,279,0.00,1.8,0.00,1.5,0.349,0.02,100,0.0
2015-02-28T06:00,2.0,14.6,26.6,95,279,0.00,1.4,0.00,1.5,0.349,0.03,93,0.0
2015-02-28T07:00,2.0,13.8,27.0,94,279,0.01,1.1,0.00,1.6,0.349,0.04,88,17.0
2015-02-28T08:00,2.3,14.2,26.3,91,277,0.03,1.0,0.00,2.0,0.349,0.06,68,61.0
2015-02-28T09:00,3.3,12.2,27.7,86,270,0.06,1.1,0.00,2.8,0.349,0.11,74,169.0
2015-02-28T10:00,4.0,13.3,28.1,74,273,0.10,-0.3,0.00,3.8,0.349,0.22,56,273.0
2015-02-28T11:00,4.0,13.3,28.8,71,268,0.09,-0.8,0.00,4.1,0.348,0.24,74,214.0
2015-02-28T12:00,4.1,13.1,29.2,69,261,0.10,-1.1,0.00,4.4,0.348,0.26,98,222.0
2015-02-28T13:00,4.3,12.3,29.2,66,255,0.09,-1.5,0.00,4.6,0.347,0.28,98,202.0
2015-02-28T14:00,4.3,12.0,28.1,63,249,0.08,-2.1,0.00,4.5,0.347,0.30,100,160.0
2015-02-28T15:00,4.2,11.1,26.3,62,245,0.07,-2.5,0.00,4.3,0.347,0.32,99,110.0
2015-02-28T16:00,3.9,6.6,22.7,63,229,0.04,-2.5,0.00,3.9,0.346,0.30,87,68.0
2015-02-28T17:00,3.0,6.6,15.8,67,189,0.03,-2.4,0.00,3.2,0.346,0.25,78,9.0
2015-02-28T18:00,2.2,6.5,14.0,71,161,0.01,-2.5,0.00,2.5,0.346,0.21,65,0.0
2015-02-28T19:00,1.9,9.5,15.1,76,155,0.01,-1.9,0.00,1.9,0.346,0.17,52,0.0
2015-02-28T20:00,1.1,10.7,18.0,78,160,0.01,-2.3,0.00,1.3,0.346,0.15,3,0.0
2015-02-28T21:00,0.4,11.2,19.1,81,165,0.01,-2.5,0.00,0.7,0.346,0.12,0,0.0
2015-02-28T22:00,-0.1,13.0,20.9,82,174,0.01,-2.7,0.00,0.6,0.346,0.11,1,0.0
2015-02-28T23:00,-0.1,13.4,22.7,82,175,0.01,-2.8,0.00,0.6,0.346,0.11,0,0.0
2015-03-01T00:00,-0.2,14.1,23.4,83,176,0.01,-2.7,0.00,0.5,0.346,0.10,2,0.0
2015-03-01T01:00,-0.1,14.4,24.8,83,176,0.01,-2.7,0.00,0.5,0.346,0.10,67,0.0
2015-03-01T02:00,-0.0,15.5,26.6,83,175,0.01,-2.6,0.00,0.4,0.346,0.11,99,0.0
2015-03-01T03:00,0.3,17.3,29.5,80,175,0.01,-2.8,0.00,0.4,0.346,0.13,100,0.0
2015-03-01T04:00,0.8,19.1,33.1,75,176,0.02,-3.1,0.00,0.4,0.346,0.16,100,0.0
2015-03-01T05:00,1.3,20.2,36.0,71,177,0.03,-3.3,0.00,0.5,0.346,0.19,100,0.0
2015-03-01T06:00,1.5,20.9,37.4,70,177,0.03,-3.4,0.00,0.5,0.346,0.21,100,0.0
2015-03-01T07:00,2.2,21.6,40.3,74,177,0.04,-2.0,0.00,0.5,0.346,0.19,100,29.0
2015-03-01T08:00,3.1,22.0,41.8,72,181,0.06,-1.4,0.00,0.7,0.346,0.21,100,90.0
2015-03-01T09:00,3.5,20.9,42.5,75,183,0.06,-0.6,0.20,0.9,0.348,0.20,100,113.0
2015-03-01T10:00,3.2,21.0,41.0,86,185,0.05,1.0,0.50,1.3,0.353,0.11,100,113.0
2015-03-01T11:00,3.2,21.7,42.1,91,191,0.03,1.8,0.60,1.6,0.360,0.07,100,72.0
2015-03-01T12:00,3.7,21.1,42.1,92,194,0.03,2.5,0.50,2.1,0.365,0.07,100,76.0
2015-03-01T13:00,4.7,19.0,39.6,90,195,0.04,3.2,0.20,2.7,0.365,0.09,100,88.0
2015-03-01T14:00,5.8,17.3,36.7,88,201,0.05,3.9,0.00,3.3,0.365,0.11,86,98.0
2015-03-01T15:00,6.7,18.6,35.6,86,216,0.05,4.6,0.00,3.9,0.364,0.14,53,125.0
2015-03-01T16:00,6.8,18.1,35.3,85,223,0.04,4.5,0.00,4.0,0.364,0.15,61,80.0
2015-03-01T17:00,6.3,18.3,34.9,86,227,0.02,4.1,0.00,3.7,0.363,0.13,75,13.0
2015-03-01T18:00,5.8,18.2,35.3,87,231,0.01,3.8,0.10,3.5,0.364,0.12,54,0.0
2015-03-01T19:00,5.3,16.3,34.2,88,235,0.01,3.4,0.00,3.2,0.364,0.11,38,0.0
2015-03-01T20:00,4.6,15.9,32.4,91,237,0.00,3.2,0.20,2.9,0.366,0.08,30,0.0
2015-03-01T21:00,4.2,13.8,29.5,92,229,0.00,3.0,0.00,2.8,0.366,0.07,8,0.0
2015-03-01T22:00,3.3,11.5,25.9,93,212,0.00,2.3,0.00,2.4,0.365,0.06,3,0.0
2015-03-01T23:00,2.6,11.9,22.3,94,205,0.00,1.7,0.00,2.0,0.365,0.05,17,0.0
2015-03-02T00:00,2.3,13.2,23.4,94,206,0.00,1.5,0.00,1.7,0.365,0.04,84,0.0
2015-03-02T01:00,2.3,11.2,23.0,94,201,0.00,1.5,0.00,1.6,0.365,0.04,91,0.0
2015-03-02T02:00,2.4,10.4,22.3,95,180,0.00,1.7,0.00,1.6,0.364,0.04,75,0.0
2015-03-02T03:00,2.5,13.7,25.2,95,180,0.00,1.8,0.00,1.6,0.364,0.04,83,0.0
2015-03-02T04:00,2.6,14.8,29.2,95,180,0.00,1.8,0.00,1.6,0.364,0.04,100,0.0
2015-03-02T05:00,3.2,16.8,33.1,93,189,0.00,2.2,0.40,1.8,0.369,0.06,100,0.0
2015-03-02T06:00,4.6,20.1,42.5,91,209,0.00,3.2,0.90,2.4,0.382,0.08,100,0.0
2015-03-02T07:00,5.1,26.2,47.9,88,249,0.03,3.4,0.60,2.8,0.386,0.10,74,12.0
2015-03-02T08:00,4.9,28.3,53.6,83,263,0.05,2.2,0.00,3.1,0.384,0.15,71,91.0
2015-03-02T09:00,5.2,29.0,56.2,77,264,0.08,1.5,0.00,3.7,0.383,0.21,24,211.0
2015-03-02T10:00,5.8,22.7,63.4,71,259,0.12,1.0,0.00,4.5,0.382,0.27,73,315.0
2015-03-02T11:00,6.5,25.7,68.8,65,255,0.15,0.5,0.00,5.4,0.380,0.34,61,400.0
2015-03-02T12:00,7.1,27.6,72.4,62,258,0.17,0.3,0.00,6.2,0.379,0.38,52,458.0
2015-03-02T13:00,7.1,26.7,73.1,61,256,0.15,0.2,0.10,6.4,0.378,0.39,37,368.0
2015-03-02T14:00,7.1,27.4,71.6,59,256,0.14,-0.3,0.00,6.4,0.377,0.41,52,320.0
2015-03-02T15:00,7.0,24.9,68.0,57,256,0.12,-1.0,0.00,6.1,0.376,0.43,66,232.0
2015-03-02T16:00,5.5,23.9,56.9,62,259,0.08,-1.2,0.20,5.3,0.376,0.35,39,111.0
2015-03-02T17:00,4.9,21.7,42.8,62,258,0.06,-1.8,0.00,4.3,0.375,0.33,34,15.0
2015-03-02T18:00,4.5,20.5,39.2,63,255,0.04,-1.9,0.00,3.7,0.374,0.31,21,0.0
2015-03-02T19:00,4.0,18.9,38.5,67,252,0.04,-1.6,0.00,3.3,0.374,0.27,17,0.0
2015-03-02T20:00,3.5,17.2,34.9,70,250,0.03,-1.5,0.00,2.9,0.373,0.24,74,0.0
2015-03-02T21:00,3.2,16.4,32.0,71,251,0.03,-1.6,0.00,2.7,0.372,0.23,100,0.0
2015-03-02T22:00,3.0,17.9,35.3,74,255,0.02,-1.2,0.00,2.6,0.372,0.20,83,0.0
2015-03-02T23:00,2.6,21.6,40.0,83,259,0.01,-0.1,0.20,2.6,0.373,0.13,96,0.0
2015-03-03T00:00,2.2,23.9,43.2,86,265,0.01,0.2,0.10,2.4,0.373,0.10,93,0.0
2015-03-03T01:00,2.1,23.0,45.7,84,261,0.01,-0.4,0.00,2.3,0.373,0.12,94,0.0
2015-03-03T02:00,2.2,23.2,47.5,80,257,0.02,-0.8,0.00,2.4,0.372,0.14,80,0.0
2015-03-03T03:00,2.1,24.4,47.5,80,256,0.02,-1.0,0.00,2.3,0.372,0.14,90,0.0
2015-03-03T04:00,1.9,26.7,48.6,81,260,0.02,-1.0,0.00,2.2,0.372,0.14,86,0.0
2015-03-03T05:00,2.1,28.6,51.5,80,265,0.02,-1.1,0.00,2.2,0.372,0.14,78,0.0
2015-03-03T06:00,2.1,28.1,51.8,78,269,0.03,-1.3,0.00,2.1,0.371,0.16,60,0.0
2015-03-03T07:00,2.4,25.6,53.3,84,267,0.03,-0.1,0.00,2.2,0.371,0.12,34,40.0
2015-03-03T08:00,3.1,21.1,49.7,80,261,0.05,0.1,0.00,2.8,0.370,0.15,18,155.0
2015-03-03T09:00,4.2,23.9,48.2,70,258,0.10,-0.7,0.00,3.8,0.369,0.25,13,275.0
2015-03-03T10:00,5.5,24.4,59.8,59,261,0.15,-1.8,0.00,4.9,0.369,0.37,13,402.0
2015-03-03T11:00,6.2,23.8,64.4,57,260,0.16,-1.6,0.00,5.6,0.368,0.41,38,399.0
2015-03-03T12:00,6.9,23.4,58.3,56,256,0.18,-1.2,0.00,6.4,0.366,0.44,47,450.0
2015-03-03T13:00,7.3,23.1,55.4,55,249,0.18,-1.1,0.00,6.9,0.365,0.46,31,425.0
2015-03-03T14:00,7.4,22.4,54.0,53,246,0.16,-1.7,0.00,6.9,0.364,0.49,89,350.0
2015-03-03T15:00,7.3,18.2,46.1,50,245,0.13,-2.4,0.00,6.5,0.364,0.51,100,216.0
2015-03-03T16:00,6.6,13.3,33.1,52,232,0.08,-2.6,0.00,5.8,0.363,0.47,100,95.0
2015-03-03T17:00,5.7,14.8,23.8,56,221,0.06,-2.3,0.00,5.1,0.363,0.40,100,11.0
2015-03-03T18:00,5.1,14.5,24.1,63,207,0.03,-1.4,0.20,4.6,0.364,0.33,99,0.0
2015-03-03T19:00,4.4,15.9,29.9,75,193,0.02,0.4,0.50,4.1,0.369,0.21,98,0.0
2015-03-03T20:00,3.6,18.8,36.0,80,209,0.02,0.6,1.00,3.7,0.379,0.16,97,0.0
2015-03-03T21:00,3.3,18.6,37.1,85,223,0.01,1.1,0.30,3.5,0.382,0.12,99,0.0
2015-03-03T22:00,3.6,17.3,36.7,87,247,0.01,1.6,0.00,3.5,0.381,0.10,98,0.0
2015-03-03T23:00,3.5,20.9,37.8,88,259,0.01,1.8,0.00,3.4,0.380,0.09,79,0.0
2015-03-04T00:00,3.0,22.9,38.9,90,263,0.01,1.5,0.00,3.2,0.379,0.08,51,0.0
2015-03-04T01:00,2.5,21.6,38.9,90,267,0.01,1.0,0.00,2.9,0.378,0.08,71,0.0
2015-03-04T02:00,2.5,20.9,37.8,88,269,0.01,0.6,0.00,2.9,0.377,0.09,88,0.0
2015-03-04T03:00,2.2,19.5,37.1,87,266,0.01,0.2,0.00,2.7,0.377,0.09,58,0.0
2015-03-04T04:00,1.9,18.9,35.6,87,261,0.01,-0.1,0.00,2.5,0.376,0.09,38,0.0
2015-03-04T05:00,1.4,18.4,35.6,88,259,0.01,-0.4,0.00,2.2,0.375,0.08,37,0.0
2015-03-04T06:00,1.1,18.3,34.2,88,260,0.02,-0.6,0.00,2.0,0.375,0.08,30,0.0
2015-03-04T07:00,1.3,18.9,35.6,89,261,0.02,-0.3,0.00,2.0,0.375,0.07,34,51.0
2015-03-04T08:00,2.4,22.1,36.7,85,263,0.05,0.1,0.00,2.7,0.374,0.11,45,164.0
2015-03-04T09:00,3.9,23.8,47.2,75,266,0.09,-0.2,0.00,3.8,0.373,0.20,55,295.0
2015-03-04T10:00,5.1,17.8,48.2,66,262,0.14,-0.8,0.20,4.9,0.373,0.30,59,401.0
2015-03-04T11:00,5.7,19.3,48.6,60,256,0.14,-1.4,0.20,5.3,0.373,0.37,86,351.0
2015-03-04T12:00,6.3,20.8,51.1,62,252,0.14,-0.4,0.00,5.9,0.372,0.36,99,344.0
2015-03-04T13:00,6.5,22.0,52.2,64,252,0.13,0.2,0.00,6.2,0.372,0.35,85,274.0
2015-03-04T14:00,6.6,21.7,52.9,65,249,0.12,0.5,0.00,6.3,0.372,0.34,83,241.0
2015-03-04T15:00,5.5,17.4,52.2,72,246,0.08,0.9,0.80,5.9,0.380,0.25,75,196.0
2015-03-04T16:00,4.6,19.3,38.5,77,246,0.05,1.0,0.00,5.1,0.379,0.19,76,98.0
2015-03-04T17:00,3.9,18.2,34.9,78,252,0.03,0.4,0.10,4.3,0.379,0.18,93,15.0
2015-03-04T18:00,3.4,16.9,26.3,78,250,0.02,0.0,0.00,3.6,0.378,0.17,94,0.0
2015-03-04T19:00,2.7,16.0,31.0,84,247,0.01,0.3,0.00,3.1,0.377,0.12,65,0.0
2015-03-04T20:00,2.5,15.3,29.5,85,243,0.01,0.2,0.00,2.8,0.376,0.11,62,0.0
2015-03-04T21:00,2.5,15.5,28.8,84,242,0.01,0.1,0.00,2.7,0.376,0.11,67,0.0
2015-03-04T22:00,2.0,14.2,28.1,87,246,0.00,0.1,0.00,2.4,0.376,0.09,65,0.0
2015-03-04T23:00,1.8,12.6,25.9,89,246,0.00,0.2,0.00,2.3,0.376,0.08,58,0.0
2015-03-05T00:00,1.5,11.7,24.1,92,252,0.00,0.3,0.00,2.1,0.376,0.05,88,0.0
2015-03-05T01:00,1.7,11.5,21.2,93,268,0.00,0.7,0.00,2.2,0.375,0.05,99,0.0
2015-03-05T02:00,2.0,11.1,20.9,94,283,0.00,1.2,0.00,2.4,0.375,0.04,100,0.0
2015-03-05T03:00,2.3,11.8,20.2,95,301,0.00,1.6,0.00,2.5,0.374,0.04,99,0.0
2015-03-05T04:00,2.5,13.0,20.5,95,314,0.00,1.8,0.00,2.6,0.374,0.04,100,0.0
2015-03-05T05:00,2.6,14.8,23.0,95,321,0.00,1.9,0.00,2.7,0.373,0.04,100,0.0
2015-03-05T06:00,2.7,15.4,27.0,94,323,0.01,1.9,0.00,2.7,0.373,0.04,87,0.0
2015-03-05T07:00,2.5,15.5,30.2,91,318,0.02,1.1,0.00,2.7,0.372,0.07,52,29.0
2015-03-05T08:00,2.8,15.9,30.2,89,308,0.04,1.1,0.00,3.1,0.372,0.09,26,142.0
2015-03-05T09:00,3.5,18.1,35.6,79,311,0.08,0.2,0.00,3.9,0.371,0.17,62,258.0
2015-03-05T10:00,4.5,16.3,37.4,71,301,0.12,-0.4,0.00,4.7,0.371,0.25,82,339.0
2015-03-05T11:00,5.2,18.1,37.8,66,301,0.12,-0.7,0.00,5.3,0.370,0.30,92,307.0
2015-03-05T12:00,5.8,19.3,38.5,63,307,0.13,-0.8,0.00,5.7,0.369,0.34,85,278.0
2015-03-05T13:00,5.9,19.2,38.9,64,310,0.11,-0.4,0.00,5.8,0.369,0.34,45,219.0
2015-03-05T14:00,5.9,18.4,37.1,65,312,0.10,-0.2,0.00,5.8,0.368,0.33,63,203.0
2015-03-05T15:00,6.2,16.3,34.6,62,313,0.10,-0.5,0.00,5.9,0.368,0.36,53,213.0
2015-03-05T16:00,5.4,12.7,31.3,68,313,0.06,-0.0,0.00,5.2,0.368,0.29,55,99.0
2015-03-05T17:00,4.5,11.0,21.2,73,311,0.03,0.0,0.00,4.5,0.367,0.23,55,16.0
2015-03-05T18:00,3.5,10.5,18.7,81,308,0.01,0.6,0.10,3.8,0.368,0.15,41,0.0
2015-03-05T19:00,3.1,9.7,19.1,83,309,0.00,0.5,0.00,3.3,0.368,0.13,26,0.0
