fecha,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2014-03-06,5.470833333333334,4.391666666666667,11.125,90.54166666666667,225.375,0.02416666666666667,3.983333333333333,0.0,6.091666666666666,0.3445416666666667,0.09000000000000001,86.625,49.541666666666664
2014-03-07,5.508333333333333,7.279166666666666,15.4625,84.5,167.75,0.042916666666666665,2.954166666666667,0.0,5.829166666666667,0.34120833333333334,0.15666666666666665,90.91666666666667,99.33333333333333
2014-03-08,5.6625000000000005,6.9624999999999995,15.512500000000001,72.45833333333333,204.95833333333334,0.0675,0.5625,0.0,5.958333333333333,0.33637500000000004,0.29375,30.708333333333332,147.20833333333334
2014-03-09,7.045833333333333,12.058333333333332,23.0625,74.625,152.25,0.0775,2.5083333333333333,0.0,6.070833333333333,0.3314166666666667,0.31625,12.583333333333334,148.54166666666666
2014-03-10,6.995833333333334,8.108333333333333,16.545833333333334,73.04166666666667,121.54166666666667,0.07291666666666667,2.129166666666667,0.0,6.3999999999999995,0.3267083333333333,0.33,4.916666666666667,149.375
2014-03-11,6.566666666666666,12.2875,24.354166666666668,79.83333333333333,27.958333333333332,0.06999999999999999,3.1666666666666665,0.0,6.379166666666666,0.32304166666666667,0.23208333333333334,0.041666666666666664,151.75
2014-03-12,5.366666666666667,7.029166666666666,14.375,70.54166666666667,83.125,0.07166666666666667,-0.1416666666666667,0.0,5.870833333333334,0.31925,0.32916666666666666,0.0,153.95833333333334
2014-03-13,6.841666666666666,5.991666666666667,11.424999999999999,65.66666666666667,220.125,0.07833333333333334,0.275,0.0,6.058333333333334,0.315375,0.4254166666666666,1.9583333333333333,157.58333333333334
2014-03-14,5.9875,9.733333333333333,20.083333333333332,76.625,273.25,0.07458333333333333,1.9958333333333333,0.0,5.929166666666667,0.312125,0.26,44.833333333333336,156.58333333333334
2014-03-15,7.9125000000000005,29.583333333333332,59.37083333333334,65.375,281.75,0.09625,1.5208333333333333,0.11666666666666665,7.341666666666668,0.3272083333333334,0.3825,87.375,126.58333333333333
2014-03-16,8.729166666666666,31.070833333333336,61.59583333333333,83.75,282.4583333333333,0.04416666666666667,6.05,0.19166666666666665,7.6375,0.36400000000000005,0.1925,99.70833333333333,35.583333333333336
2014-03-17,9.341666666666667,24.733333333333334,49.39166666666667,77.54166666666667,271.5833333333333,0.05666666666666667,5.558333333333334,0.008333333333333333,8.375,0.35212499999999997,0.26875,97.83333333333333,48.833333333333336
2014-03-18,9.416666666666666,17.0,33.8125,74.83333333333333,256.5833333333333,0.0625,5.033333333333333,0.025000000000000005,8.579166666666667,0.3421666666666667,0.3145833333333333,94.75,71.04166666666667
2014-03-19,9.166666666666666,21.458333333333332,44.3125,80.04166666666667,267.25,0.05583333333333334,5.791666666666667,0.14583333333333334,8.358333333333333,0.36308333333333337,0.245,98.58333333333333,67.54166666666667
2014-03-20,12.379166666666668,16.708333333333332,33.03333333333333,61.375,220.125,0.12916666666666668,4.9375,0.0,10.454166666666667,0.34979166666666667,0.5925,52.416666666666664,174.375
2014-03-21,13.533333333333333,19.991666666666667,42.420833333333334,59.625,233.83333333333334,0.14166666666666666,5.629166666666666,0.016666666666666666,11.641666666666666,0.33416666666666667,0.6729166666666666,55.75,161.33333333333334
2014-03-22,8.75,9.175,19.845833333333335,81.95833333333333,193.66666666666666,0.04791666666666666,5.7625,0.13333333333333333,9.270833333333334,0.34037500000000004,0.21458333333333335,94.91666666666667,86.125
2014-03-23,7.370833333333334,7.470833333333334,17.091666666666665,74.91666666666667,247.875,0.050833333333333335,2.9291666666666667,0.0,8.137500000000001,0.34591666666666665,0.27458333333333335,96.20833333333333,98.41666666666667
2014-03-24,5.145833333333333,7.8875,17.704166666666666,86.58333333333333,321.25,0.04666666666666667,3.016666666666667,0.16666666666666666,6.491666666666667,0.358125,0.12916666666666668,98.25,106.66666666666667
2014-03-25,4.2749999999999995,9.333333333333334,20.129166666666666,88.625,307.25,0.04833333333333333,2.475,0.1416666666666667,5.8374999999999995,0.371125,0.10833333333333334,99.70833333333333,122.58333333333333
2014-03-26,5.558333333333334,11.416666666666666,23.28333333333333,75.25,121.5,0.08458333333333333,1.125,0.0,6.441666666666666,0.3647916666666666,0.2679166666666667,61.875,176.83333333333334
2014-03-27,6.675,13.566666666666668,26.849999999999998,71.41666666666667,72.70833333333333,0.08625,1.55,0.0,7.008333333333333,0.3489166666666667,0.31958333333333333,55.625,168.5
2014-03-28,7.9750000000000005,10.358333333333333,21.0625,84.79166666666667,72.25,0.04,5.4750000000000005,0.0,7.370833333333334,0.34170833333333334,0.18375,87.58333333333333,68.0
2014-03-29,9.570833333333333,7.879166666666666,16.3125,85.25,95.45833333333333,0.0725,6.941666666666666,0.0,9.012500000000001,0.33775,0.23291666666666666,35.25,139.91666666666666
