,Unnamed: 0,tipo_polinico,granos_de_polen_x_metro_cubico,fecha,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),soil_temperature_0_to_7cm (°C),cloud_cover (%),Benceno (ug/m3),CO (mg/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Tolueno (ug/m3),precip_autumn_last_year,precip_winter_last_year,temp_mean_spring_summer_last,radiation_sum_spring_summer_last,co2_mean_april_may_last,o3_mean_april_may_last,no2_mean_april_may_last,drought_days_summer_last,growing_degree_days_last,polen_last_year
914,914,Gram?neas,31.0,2023-07-04,28.0,10.55,22.825,37.41666666666666,236.79166666666663,0.3316666666666666,9.145833333333334,0.0,0.050875,2.6591666666666667,32.46666666666667,3.25,0.4,0.3,3.0,23.0,27.0,74.0,17.0,10.0,3.0,0.8,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
915,915,Gram?neas,28.0,2023-07-05,26.7125,10.9875,23.2,29.791666666666668,164.20833333333334,0.3079166666666666,5.716666666666666,0.0041666666666666,0.0467499999999999,2.6908333333333334,31.05,36.833333333333336,0.4,0.2,4.0,27.0,33.0,69.0,25.0,11.0,3.0,0.7,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
916,916,Gram?neas,7.0,2023-07-06,27.429166666666664,11.545833333333334,24.579166666666666,29.95833333333333,151.66666666666666,0.3408333333333333,6.470833333333334,0.0,0.0465416666666666,2.764583333333333,32.22083333333333,38.0,0.3,0.3,4.0,27.0,33.0,68.0,30.0,16.0,3.0,0.6,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
917,917,Gram?neas,8.0,2023-07-07,26.754166666666663,10.575,24.308333333333334,40.5,156.70833333333334,0.2970833333333333,9.991666666666667,0.0249999999999999,0.049375,2.33625,31.229166666666668,22.75,0.3,0.3,4.0,26.0,31.0,69.0,29.0,16.0,3.0,0.6,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
918,918,Gram?neas,13.0,2023-07-08,26.64583333333333,12.275,25.070833333333336,27.58333333333333,249.0,0.3479166666666666,5.670833333333333,0.0,0.0466666666666666,2.6758333333333333,31.525,0.0,0.3,0.2,2.0,20.0,24.0,69.0,21.0,8.0,4.0,0.4,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
919,919,Gram?neas,8.0,2023-07-09,27.2375,8.112499999999999,18.7125,28.33333333333333,254.75,0.3079166666666666,6.258333333333333,0.0,0.0460416666666666,2.83,31.808333333333334,30.45833333333333,0.3,0.2,3.0,28.0,33.0,57.0,23.0,10.0,3.0,0.5,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
920,920,Gram?neas,5.0,2023-07-10,30.229166666666668,7.958333333333333,18.575,28.041666666666668,144.25,0.3266666666666666,8.5,0.0,0.0455833333333333,3.43375,34.104166666666664,1.125,0.3,0.3,5.0,39.0,47.0,73.0,33.0,13.0,4.0,0.9,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
921,921,Gram?neas,6.0,2023-07-11,31.15416666666667,13.2625,26.225,25.375,225.95833333333331,0.3958333333333333,7.283333333333334,0.0,0.0473333333333333,3.669166666666667,34.07083333333333,1.4583333333333333,0.5,0.3,9.0,48.0,62.0,63.0,43.0,17.0,3.0,2.4,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
922,922,Gram?neas,7.0,2023-07-12,27.60833333333333,12.195833333333333,24.579166666666666,25.33333333333333,252.70833333333331,0.30375,5.416666666666667,0.0,0.045875,2.877083333333333,31.258333333333336,64.79166666666667,0.7,0.3,6.0,35.0,44.0,68.0,23.0,9.0,3.0,0.8,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
923,923,Gram?neas,10.0,2023-07-13,28.291666666666668,10.2625,22.17083333333333,32.916666666666664,169.125,0.3275,9.1875,0.0,0.0451666666666666,2.8154166666666662,33.045833333333334,32.291666666666664,0.4,0.2,3.0,26.0,30.0,73.0,18.0,7.0,3.0,0.8,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
924,924,Gram?neas,4.0,2023-07-14,29.304166666666664,13.020833333333334,26.116666666666664,27.416666666666668,168.625,0.3733333333333333,7.274999999999999,0.0,0.0459583333333333,3.1925000000000003,33.275,0.0,0.4,0.3,5.0,32.0,40.0,63.0,27.0,13.0,3.0,0.7,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
925,925,Gram?neas,4.0,2023-07-15,26.491666666666664,18.008333333333333,34.475,36.625,237.83333333333331,0.3583333333333333,9.0,0.0,0.0457499999999999,2.3354166666666667,31.52083333333333,0.75,0.3,0.2,3.0,17.0,21.0,62.0,16.0,7.0,3.0,0.2,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
926,926,Gram?neas,3.0,2023-07-16,26.5875,10.229166666666666,22.2625,31.625,182.66666666666663,0.32125,6.8625,0.0,0.0444583333333333,2.6320833333333336,31.808333333333334,4.666666666666667,0.4,0.2,2.0,17.0,20.0,80.0,17.0,8.0,3.0,0.3,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
927,927,Gram?neas,2.0,2023-07-17,29.704166666666666,7.183333333333334,17.4875,28.5,128.75,0.3079166666666666,8.679166666666667,0.0041666666666666,0.0445833333333333,3.2675,33.75416666666667,10.125,0.4,0.3,7.0,42.0,53.0,72.0,31.0,12.0,4.0,1.1,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
928,928,Gram?neas,1.0,2023-07-18,32.625,13.054166666666667,26.1625,23.125,199.25,0.4008333333333334,7.554166666666667,0.0,0.044,4.02375,35.608333333333334,24.166666666666668,0.4,0.3,8.0,40.0,52.0,60.0,55.0,20.0,4.0,1.2,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
929,929,Gram?neas,3.0,2023-07-19,31.979166666666668,17.474999999999998,34.1,21.75,238.375,0.4345833333333333,6.8,0.0,0.044,3.85875,35.38333333333333,12.25,,0.3,4.0,32.0,38.0,65.0,60.0,16.0,4.0,0.8,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
930,930,Gram?neas,3.0,2023-07-20,29.29583333333333,17.175,32.5875,20.70833333333333,239.625,0.4191666666666667,3.408333333333333,0.0,0.044,3.3833333333333333,33.2875,0.0,0.3,0.3,4.0,33.0,40.0,78.0,35.0,12.0,4.0,2.3,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
931,931,Gram?neas,4.0,2023-07-21,26.45,12.1125,25.3875,31.625,196.54166666666663,0.3120833333333333,7.05,0.0,0.044125,2.5058333333333334,31.64583333333333,24.45833333333333,0.3,0.2,3.0,23.0,27.0,80.0,20.0,9.0,4.0,1.4,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
932,932,Gram?neas,2.0,2023-07-22,26.09166666666667,10.983333333333334,23.04583333333333,32.791666666666664,151.08333333333334,0.2870833333333333,6.570833333333333,0.0,0.0442083333333333,2.49875,30.9625,35.583333333333336,0.3,0.2,2.0,19.0,21.0,79.0,21.0,9.0,4.0,1.1,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
933,933,Gram?neas,1.0,2023-07-23,28.05,11.458333333333334,23.741666666666664,21.58333333333333,217.79166666666663,0.3545833333333333,3.4458333333333333,0.0,0.0440833333333333,3.1637500000000003,31.71666666666667,3.2916666666666665,0.4,0.3,2.0,33.0,36.0,83.0,39.0,23.0,4.0,2.2,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
934,934,Gram?neas,6.0,2023-07-24,26.65,14.516666666666666,28.4,26.08333333333333,262.4583333333333,0.3566666666666667,5.154166666666667,0.0,0.044,2.6991666666666667,31.379166666666663,20.83333333333333,0.3,0.3,3.0,23.0,27.0,75.0,20.0,8.0,4.0,1.7,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
935,935,Gram?neas,3.0,2023-07-25,24.7375,9.679166666666667,22.28333333333333,30.666666666666668,188.79166666666663,0.3070833333333333,4.9125,0.0,0.044,2.34375,30.820833333333336,0.0,0.3,0.3,2.0,18.0,21.0,81.0,16.0,7.0,4.0,1.7,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
936,936,Gram?neas,2.0,2023-07-26,25.883333333333336,7.808333333333334,18.09583333333333,31.0,139.0,0.2795833333333333,6.241666666666667,0.0,0.0457916666666666,2.5279166666666666,31.229166666666668,0.0,0.4,0.3,2.0,23.0,26.0,89.0,27.0,9.0,4.0,1.8,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
937,937,Gram?neas,1.0,2023-07-27,27.5,14.1,27.941666666666663,30.33333333333333,162.83333333333334,0.3570833333333333,7.0875,0.0,0.044,2.7458333333333336,32.108333333333334,0.5416666666666666,0.5,0.4,5.0,39.0,46.0,79.0,31.0,11.0,4.0,5.1,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
938,938,Gram?neas,4.0,2023-07-28,27.3375,10.333333333333334,22.3125,30.20833333333333,242.375,0.3258333333333333,7.1000000000000005,0.0,0.044,2.733333333333333,32.22083333333333,5.458333333333333,0.4,0.3,5.0,33.0,40.0,82.0,30.0,11.0,4.0,2.5,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
939,939,Gram?neas,2.0,2023-07-29,28.275,11.125,23.491666666666664,27.125,202.16666666666663,0.3374999999999999,6.920833333333333,0.0,0.044,3.0025,32.43333333333333,0.0416666666666666,0.3,0.2,2.0,26.0,29.0,65.0,21.0,9.0,4.0,2.2,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
940,940,Gram?neas,2.0,2023-07-30,29.53333333333333,12.216666666666669,25.241666666666664,32.125,202.20833333333331,0.3470833333333333,9.929166666666667,0.0,0.044625,3.0554166666666664,33.7125,0.0,0.2,0.2,2.0,21.0,24.0,68.0,17.0,7.0,4.0,1.2,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
941,941,Gram?neas,3.0,2023-07-31,30.1625,12.095833333333331,24.570833333333336,29.875,148.125,0.3529166666666667,9.1375,0.0,0.044,3.250833333333333,34.641666666666666,0.0,0.2,0.2,2.0,21.0,23.0,79.0,22.0,13.0,5.0,1.5,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
942,942,Gram?neas,3.0,2023-08-01,29.40833333333333,8.729166666666666,20.866666666666667,22.70833333333333,248.70833333333331,0.325,5.208333333333333,0.0,0.044,3.3529166666666668,34.675000000000004,0.0,0.3,0.2,2.0,21.0,23.0,85.0,23.0,9.0,5.0,1.5,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
943,943,Gram?neas,3.0,2023-08-02,29.004166666666663,11.366666666666667,24.28333333333333,33.083333333333336,286.75,0.3333333333333333,9.8375,0.0,0.044,2.920833333333333,33.920833333333334,3.0,0.4,0.2,6.0,29.0,38.0,46.0,31.0,15.0,6.0,2.4,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
944,944,Gram?neas,2.0,2023-08-03,26.39583333333333,9.408333333333331,22.054166666666664,34.791666666666664,216.33333333333331,0.3058333333333333,7.133333333333333,0.0,0.044,2.4079166666666665,33.333333333333336,2.25,0.2,0.2,1.0,14.0,16.0,67.0,18.0,11.0,5.0,1.4,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
945,945,Gram?neas,3.0,2023-08-04,22.041666666666668,18.120833333333334,35.295833333333334,34.125,30.875,0.3258333333333333,4.295833333333333,0.0,0.0452916666666666,1.8945833333333333,28.454166666666666,8.458333333333334,0.2,0.2,1.0,10.0,12.0,65.0,10.0,4.0,4.0,1.6,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
946,946,Gram?neas,1.0,2023-08-05,24.79583333333333,5.679166666666667,15.3875,32.583333333333336,116.08333333333331,0.25375,5.358333333333333,0.0,0.044,2.439583333333333,30.308333333333334,25.08333333333333,0.2,0.2,1.0,16.0,18.0,69.0,11.0,4.0,5.0,1.9,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
947,947,Gram?neas,1.0,2023-08-06,27.679166666666664,13.308333333333332,27.5625,27.75,115.91666666666669,0.345,5.570833333333333,0.0,0.044,2.9616666666666664,32.37083333333333,0.0,0.3,0.2,2.0,17.0,20.0,57.0,15.0,5.0,5.0,1.5,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
948,948,Gram?neas,1.0,2023-08-07,27.745833333333334,10.9625,23.766666666666666,25.791666666666668,118.83333333333331,0.3179166666666667,5.570833333333333,0.0,0.044,3.0362500000000003,32.75416666666667,0.0,0.3,0.2,3.0,20.0,26.0,68.0,23.0,8.0,4.0,1.4,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
949,949,Gram?neas,2.0,2023-08-08,30.379166666666663,9.3375,19.73333333333333,29.375,146.04166666666666,0.32,9.604166666666666,0.0,0.0458333333333333,3.3204166666666666,34.34583333333333,6.125,0.3,0.3,5.0,34.0,41.0,56.0,43.0,18.0,2.0,4.0,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
950,950,Gram?neas,2.0,2023-08-09,32.141666666666666,9.3,21.104166666666668,25.041666666666668,165.66666666666666,0.31875,9.279166666666669,0.0,0.044,3.807916666666667,35.55416666666667,13.0,0.2,0.3,2.0,39.0,42.0,54.0,63.0,23.0,2.0,3.3,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
951,951,Gram?neas,2.0,2023-08-10,31.4625,11.75,23.55,20.916666666666668,275.2916666666667,0.3625,4.275,0.0,0.044,3.869583333333333,35.458333333333336,1.1666666666666667,0.2,0.2,2.0,25.0,28.0,73.0,34.0,13.0,2.0,2.0,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
952,952,Gram?neas,2.0,2023-08-11,30.5875,8.191666666666666,18.004166666666666,23.25,141.91666666666666,0.3095833333333333,5.370833333333334,0.0,0.0436666666666666,3.6791666666666663,34.81666666666667,0.0,0.3,0.3,2.0,30.0,33.0,78.0,31.0,11.0,2.0,3.4,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
953,953,Gram?neas,1.0,2023-08-12,30.704166666666666,7.233333333333333,17.266666666666666,23.791666666666668,175.33333333333334,0.3,6.925,0.0,0.043375,3.5716666666666668,35.175000000000004,10.041666666666666,0.2,0.2,2.0,29.0,32.0,60.0,30.0,12.0,3.0,2.1,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
954,954,Gram?neas,1.0,2023-08-13,30.15833333333333,11.933333333333332,23.704166666666666,28.416666666666668,191.91666666666663,0.3429166666666667,8.616666666666667,0.0,0.043,3.2725000000000004,34.483333333333334,1.0,0.1,0.2,1.0,18.0,19.0,55.0,32.0,19.0,2.0,1.0,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
955,955,Gram?neas,1.0,2023-08-14,28.633333333333336,11.291666666666666,23.175,22.20833333333333,225.08333333333331,0.3370833333333333,3.758333333333333,0.0,0.043,3.2100000000000004,33.13333333333333,8.916666666666666,0.3,0.2,2.0,21.0,23.0,71.0,20.0,8.0,3.0,1.4,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
956,956,Gram?neas,0.0,2023-08-15,28.3,9.1625,20.15,20.83333333333333,217.54166666666663,0.3141666666666666,3.0666666666666664,0.0,0.043,3.231666666666667,32.5375,46.54166666666666,0.3,0.2,1.0,20.0,22.0,70.0,26.0,11.0,2.0,1.4,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
957,957,Gram?neas,2.0,2023-08-16,28.308333333333334,9.866666666666667,20.78333333333333,23.0,221.70833333333331,0.3183333333333333,4.604166666666667,0.0,0.043,3.1308333333333334,32.641666666666666,13.416666666666666,0.4,0.3,2.0,27.0,31.0,61.0,30.0,13.0,3.0,2.9,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
958,958,Gram?neas,2.0,2023-08-17,28.179166666666664,9.370833333333334,19.683333333333334,24.58333333333333,199.29166666666663,0.3095833333333333,5.375,0.0,0.043,3.075,32.420833333333334,15.083333333333334,0.4,0.3,2.0,29.0,32.0,65.0,28.0,11.0,2.0,2.7,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
959,959,Gram?neas,,2023-08-18,27.695833333333336,13.429166666666667,26.3875,26.875,238.875,0.32875,6.104166666666667,0.0,0.043,2.855,31.5125,55.16666666666666,0.3,0.3,3.0,25.0,30.0,67.0,21.0,7.0,2.0,2.1,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
960,960,Gram?neas,,2023-08-19,28.579166666666666,8.775,19.17083333333333,29.25,191.58333333333331,0.2941666666666666,7.866666666666667,0.0,0.043,3.000833333333333,32.604166666666664,18.58333333333333,0.2,0.2,1.0,21.0,24.0,56.0,21.0,8.0,2.0,1.6,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
961,961,Gram?neas,,2023-08-20,30.25,6.2375,14.954166666666667,24.33333333333333,186.91666666666663,0.2716666666666666,6.320833333333333,0.0,0.043,3.535833333333333,34.1,13.75,0.3,0.2,2.0,27.0,30.0,52.0,18.0,5.0,2.0,1.9,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
962,962,Gram?neas,,2023-08-21,32.24583333333333,7.962499999999999,18.320833333333333,26.33333333333333,143.45833333333334,0.2879166666666666,9.383333333333336,0.0,0.0427916666666666,3.815833333333333,35.4375,22.75,0.2,0.2,2.0,29.0,32.0,66.0,33.0,15.0,2.0,4.3,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
963,963,Gram?neas,,2023-08-22,32.40833333333333,8.1,18.20833333333333,20.916666666666668,111.41666666666669,0.305,6.495833333333334,0.0,0.0441666666666666,4.054166666666666,35.85,1.7916666666666667,0.3,0.2,2.0,26.0,29.0,69.0,37.0,12.0,2.0,2.0,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
964,964,Gram?neas,,2023-08-23,31.891666666666666,9.741666666666667,20.141666666666666,22.20833333333333,109.41666666666669,0.3258333333333333,6.458333333333333,0.0,0.042,3.894166666666667,35.5375,0.5833333333333334,0.3,0.2,1.0,21.0,23.0,78.0,23.0,8.0,3.0,2.0,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
965,965,Gram?neas,1.0,2023-08-24,31.5,9.941666666666666,20.820833333333333,21.666666666666668,156.33333333333334,0.3283333333333333,6.120833333333334,0.0,0.042,3.8516666666666666,35.0875,6.083333333333333,0.3,0.2,1.0,26.0,28.0,81.0,34.0,13.0,3.0,2.0,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
966,966,Gram?neas,3.0,2023-08-25,31.179166666666664,14.291666666666666,28.02083333333333,18.291666666666668,252.91666666666663,0.37375,3.8041666666666663,0.0,0.0425,3.870416666666667,34.53333333333333,36.16666666666666,0.3,0.2,5.0,27.0,34.0,48.0,68.0,23.0,3.0,1.3,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
967,967,Gram?neas,1.0,2023-08-26,27.225,19.09583333333333,38.32083333333333,26.20833333333333,247.16666666666663,0.3204166666666666,5.525,0.0166666666666666,0.04325,2.73875,30.325,62.0,0.2,0.2,1.0,17.0,19.0,53.0,43.0,12.0,3.0,1.3,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
968,968,Gram?neas,1.0,2023-08-27,20.6625,18.525,35.5875,35.166666666666664,166.58333333333334,0.26375,3.8791666666666655,0.0,0.047125,1.6504166666666666,26.1,42.208333333333336,0.2,0.2,1.0,7.0,8.0,62.0,10.0,3.0,2.0,0.5,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
969,969,Gram?neas,1.0,2023-08-28,21.054166666666667,7.108333333333333,17.529166666666665,40.41666666666666,216.04166666666663,0.2262499999999999,6.0375000000000005,0.0,0.0447916666666666,1.6595833333333332,26.516666666666666,2.833333333333333,0.3,0.2,2.0,13.0,16.0,66.0,9.0,4.0,2.0,1.7,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
970,970,Gram?neas,1.0,2023-08-29,21.96666666666667,9.7375,21.375,40.708333333333336,60.41666666666666,0.2241666666666666,7.2875,0.0,0.037,1.663333333333333,27.120833333333334,41.0,0.2,0.3,2.0,13.0,17.0,63.0,9.0,3.0,2.0,1.8,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
971,971,Gram?neas,0.0,2023-08-30,22.3,8.950000000000001,20.016666666666666,36.91666666666666,40.833333333333336,0.2216666666666666,6.058333333333334,0.0,0.041,1.83125,26.854166666666668,36.16666666666666,0.3,0.3,2.0,18.0,21.0,72.0,13.0,6.0,3.0,1.3,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
972,972,Gram?neas,0.0,2023-08-31,24.15416666666667,8.979166666666666,19.404166666666665,34.375,138.04166666666666,0.2516666666666666,6.2250000000000005,0.0,0.039,2.192083333333333,28.383333333333336,31.75,0.3,0.3,3.0,30.0,35.0,64.0,21.0,6.0,3.0,1.9,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
973,973,Gram?neas,1.0,2023-09-01,25.15833333333333,8.666666666666666,19.58333333333333,33.75,171.875,0.2420833333333333,7.325,0.0,0.0395,2.2875,28.691666666666663,85.66666666666667,0.4,0.4,7.0,44.0,54.0,59.0,31.0,11.0,3.0,4.2,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
974,974,Gram?neas,1.0,2023-09-02,19.08333333333333,13.383333333333333,27.525,72.0,98.375,0.13375,13.804166666666667,0.3625,0.15875,0.6366666666666666,23.445833333333336,90.79166666666669,0.2,0.3,3.0,32.0,36.0,45.0,35.0,23.0,2.0,2.1,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
975,975,Gram?neas,0.0,2023-09-03,18.254166666666663,13.6875,33.12083333333333,88.0,98.41666666666669,0.0454166666666666,16.204166666666666,2.6125,0.401125,0.2570833333333333,20.008333333333333,99.66666666666669,0.1,0.3,2.0,17.0,20.0,44.0,,,2.0,1.2,8.491666666666665,6.995833333333333,20.555570652173916,8593.333333333332,0.240983606557377,64.53210526315789,26.60655737704918,92.0,4143.2625,11.77076411960133
